Protein.ID	protein_ZT0	protein_ZT4	protein_ZT8	protein_ZT12	protein_ZT16	protein_ZT20	protein_ZT24	protein_ZT28	protein_ZT32	protein_ZT36	protein_ZT40	protein_ZT44	protein_ZT48	protein_ZT52	protein_ZT56	protein_ZT60	protein_ZT64	protein_ZT68	protein_ZT72	protein_ZT76	protein_ZT80	protein_ZT84	protein_ZT88	protein_ZT92	protein_ZT96	protein_ZT100	protein_ZT104	protein_ZT108	protein_ZT112	protein_ZT116	protein_mean.level	protein_max.level	protein_rhythm.pvalue	Entry	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
OT_ostta03g03260	1732736.854	1390574.438	1491101.708	1292756.08	1602217.975	1543972.567	1363008.381	1760069.863	1029376.943	1792507.493	1517159.446	1676973.746	1308750.366	1382219.951	1212341.445	1676449.379	1515920.798	1519344.427	1501049.065	1183322.211	1256206.102	1336870.382	2103748.501	1603963.176	1900626.246	1619163.551	1413089.27	1473166.567	1762539.977	1620898.198	1519404.1702	2103748.501	0.0446949145193961	A0A090M4W8	411	22.37	24.99
OT_ostta03g03370	55551.44165	65477.43572	72864.15627	60529.65946	43355.57196	64555.9677	83925.72974	65223.71969	78390.37682	52695.21486	114247.7556	28552.5865	140004.3522	114542.6757	89775.96846	113986.0297	110499.0183	108548.6137	220273.1887	136790.683	156897.9183	76302.83739	64328.44764	84665.18396	96061.42956	217157.9115	59929.87562	115948.2238	123783.5399	172978.6521	99594.8055166667	220273.1887	0.606668371909056	A0A090N2Y6	182	24.09	27.12
OT_ostta03g03410	7221881.164	5495704.14	7030245.415	6632511.928	7034639.84	6861425.593	6559661.789	6340522.831	5592538.622	7089558.312	6987066.54	7107580.517	6004190.249	5825364.661	6138524.38	6999775.694	6410009.041	6612798.114	5297900.971	5664101.962	5429130.15	6747122.954	7813625.018	7186110.795	6002299.35	6406975.971	5809710.639	5834806.522	5424683.34	6056822.586	6387242.9696	7813625.018	0.0140168316011431	A0A090M3D5	490	22.98	25.42
OT_ostta03g03420	562568.1819	422388.9175	617250.7019	535835.4137	568173.8447	571518.5757	536890.9976	518340.5947	488420.0536	588502.3263	497220.7875	616233.9848	467957.306	541581.5838	480844.3594	619503.2632	528988.6157	448283.0623	449734.532	419261.1062	424364.7831	549463.1604	640242.3692	590426.5134	522560.1095	433715.703	448805.468	441510.0106	406824.9323	454433.1208	513061.479293333	640242.3692	0.202999604436075	A0A090N2Y7	161	22.32	24.56
OT_ostta03g03460	4462682.663	3610410.674	4325072.097	4250214.144	4573200.808	4232484.243	3832419.848	4423791.122	3208301.766	3976947.256	4002940.341	4380462.773	3952299.178	3477194.108	3987874.048	4261896.605	4024946.451	3655578.671	4376466.339	3515556.733	3461272.438	3930843.307	4525743.961	3976595.995	4171529.97	5251377.725	3953050.95	3754246.128	3614589.365	3927458.678	4036581.61283333	5251377.725	0.395769655653913	A0A090M3E0	535	22.44	24.47
OT_ostta03g03570	609085.1768	517126.475	494946.4105	439571.1116	524346.6114	563933.5907	649538.4503	470638.0492	456413.7145	590446.7326	532193.3168	590037.3606	501321.0513	492236.7229	457336.0144	513697.3503	514285.4489	500706.9594	482105.087	504801.0323	442172.2335	508572.7231	507692.054	510790.0244	541683.6019	411792.9867	416161.6649	453262.0704	478216.871	428983.2052	503469.803386667	649538.4503	0.0281151972841978	Q01CE6	1173	22.05	23.94
OT_ostta03g03830	827083.9387	803278.3354	957076.6941	877534.8657	968344.3931	905844.1374	1010302.145	979248.5062	704651.8175	881157.8767	750642.4294	965762.4678	799903.4318	929561.3105	763617.0835	893857.6383	723272.0859	810728.4381	785239.7735	720366.1658	708986.8535	795596.1589	886219.9923	822742.5544	909252.7589	484790.3634	820991.2426	676552.1217	679511.5108	662002.2898	816803.979356667	1010302.145	0.786161575132762	A0A090LZ63	365	23.99	26.26
OT_ostta03g03840	776444.3499	675900.0067	770273.3455	724014.765	767428.3352	803750.0892	927323.2632	659478.418	726987.9576	758721.3339	753527.2186	858677.9273	768185.2536	932037.1638	691074.2186	837329.0278	818726.8263	900323.6907	748439.6721	877830.3258	663246.655	886476.6055	787397.787	809819.1356	851546.8657	617488.129	597629.2008	762573.9909	722809.3568	723872.5592	773311.11581	932037.1638	0.106609323601579	Q01CC5	710	22.16	24.06
OT_ostta03g03860	1115691.043	884626.6967	1056020.876	907287.6906	944614.4015	980263.4292	1391963.592	1024313.617	837677.4582	953959.9531	954796.8852	1012782.974	929782.6074	853074.3493	929940.9329	996518.3255	851279.2689	1015876.518	830794.03	794082.3647	783195.5115	817551.3429	926940.7819	1183835.611	860703.5807	824430.913	997289.0207	911529.4647	724909.4726	910745.553	940215.942173333	1391963.592	0.536355912066495	A0A090N2Z4	607	22.11	24.61
OT_ostta03g03930	386860.7786	294773.3626	433732.768	396360.2081	376922.9795	423391.1307	394684.6998	421459.0964	331993.735	463114.9923	389117.8011	504512.409	315348.9038	405219.1855	331454.2325	414393.6283	339855.6833	351801.4534	308696.9425	297836.4019	311582.1477	331538.6063	400294.3226	398468.6961	387030.395	72979.0909	337754.8315	282278.5419	309597.2968	75464.14681	349617.282263667	504512.409	0.45467416087149	Q01CB6	335	22.67	24.73
OT_ostta03g04050	868695.9926	662975.184	983440.4351	856281.3877	1007420.592	1028187.845	872009.2574	798782.8089	780041.7916	889399.485	868649.9979	1133276.61	673837.5701	885637.7995	745216.5516	984723.4121	906648.6262	810371.3005	602240.7626	764712.9315	706497.1859	880322.8166	1046768.07	997324.7076	841829.198	814998.0667	678777.3812	631904.7711	702234.1744	840796.3703	842133.436103333	1133276.61	0.0435322405391825	A0A090LZ04	803	22.53	25.21
OT_ostta03g04210	179047.143	145313.7748	217847.0091	166773.9135	187804.7283	173875.0539	183681.1006	261516.2241	197315.0016	264799.3175	153241.7195	179313.8503	181298.6549	13162.82208	189502.1401	8802.710294	140807.3018	221369.7621	187056.8333	221526.3103	206563.7597	231962.4037	25495.13066	262472.1774	205356.4524	144155.5598	168452.4892	159445.6661	196045.4063	134583.5047	173619.5973678	264799.3175	0.7782826035418	A0A090N2Z8	310	26.2	29.24
OT_ostta03g04270	1115946.437	1097853.886	1581367.819	1075402.264	1741698.972	1135140.632	1318120.626	1252566.103	981007.9499	1593761.133	1328907.56	1556930.482	974406.6382	699628.3569	1142901.091	727542.2426	877020.9262	998814.8563	886781.6404	914819.0403	899630.2034	1525271.692	748515.2331	961579.4395	1290081.246	694537.0033	1056956.148	1046862.316	925812.5072	522558.6793	1089080.77078667	1741698.972	0.745452841477934	A0A090N2Z9	716	22.61	24.91
OT_ostta03g04290	1788950.884	2066762.84	1862042.656	1593787.763	1862743.886	1720378.416	2293776.384	2221677.002	2332885.637	1988889.186	1600609.12	1840206.099	1919347.495	1369020.401	2238208.261	878403.9649	1651585.771	1780711.162	1502383.668	2322572.723	1943321.402	2037102.004	1587070.025	2091183.907	1671105.406	974246.4356	1772767.821	1675761.289	1755095.366	1401408.778	1791466.85841667	2332885.637	0.198264470263403	A0A090LZ20	226	24.42	26.36
OT_ostta03g04330	4560105.363	4072548.901	4820436.152	4897513.017	5462594.936	4836717.294	3928776.145	5440804.638	4414057.095	6194220.247	5400214.452	4694311.761	2743955.78	1183081.74	4868778.161	2116731.9	1750122.981	1762187.373	2996821.574	3386192.497	4201612.344	4988910.106	2021288.606	1571263.27	4718531.171	3455604.337	4875020.445	4229050.851	3667838.668	1411697.198	3822366.3001	6194220.247	0.188644291334233	A0A090M537	164	22.74	25.18
OT_ostta03g04380	1617947.666	1759280.545	2255294.628	1582084.827	1844437.439	1626325.111	1525560.826	2224737.729	1806490.644	1704772.351	1420790.848	1924983.849	1876666.656	2346725.719	1789429.097	1585890.683	1474832.689	1384344.098	1329451.257	1998480.998	1537337.307	1741694.308	1594207.287	1838347.733	1653661.564	2377850.375	1524855.569	1340670.817	1323132.779	1590313.793	1720019.97306667	2377850.375	0.00837850377824312	A0A090LZA3	171	20.27	22.17
OT_ostta03g04400	220301.1009	174813.1528	237091.7637	170829.7732	475968.3827	175963.148	150871.6781	242492.3576	162171.6842	268101.1069	168250.3021	231612.8646	274245.5865	146472.8734	233509.3532	147386.1454	178440.1448	140070.5308	180340.5088	160713.4854	156808.3842	251386.3655	181638.3883	203711.8755	314040.7559	212766.7637	185879.1	173370.7113	185789.4766	147893.0016	205097.69219	475968.3827	0.811214103509505	Q01C73	157	22.03	23.49
OT_ostta03g04500	215548339.3	157193113.5	189181996.9	160951071.9	200852891.2	195689675.7	205085230	199404966.3	142285938.5	197039836.8	178495640.4	241670864	199746426	181949073.8	156278268.8	168373359.1	183134319.4	191325322.1	190579781.9	167859018.8	139140761.6	190192338.8	213784259.7	225074795.3	207230643.9	92361676.09	162552392.6	170991676.1	172725710.2	115926233	180420854.056333	241670864	0.000410769907793743	A0A090LZ37	257	20.01	23.06
OT_ostta03g04510	993145.1703	889742.1955	1203807.436	1260520.931	1084022.518	1149059.032	927196.8624	1078471.533	1276531.988	1131111.182	1055613.069	1450244.875	575777.3365	990495.4241	1180203.754	1277012.847	884853.7496	770397.3808	790715.6372	848966.6521	1093413.41	717328.0789	1312365.839	1131330.583	754194.1357	855306.195	1117006.57	723128.5452	757473.0833	725268.9609	1000156.83248333	1450244.875	0.0478969218783173	A0A090LZA7	179	24.36	26.6
OT_ostta03g04520	13344.96686	80379.72549	269837.5696	181152.9776	24353.07087	22161.1803	5612.739769	155877.4878	399942.1543	211466.8085	29360.65906	21669.22017	5497.46101	140898.6836	321542.809	176552.1836	10976.4395	10231.31273	4147.487108	142061.0821	252552.8187	123206.1839	11971.13952	2889.105238	11213.83469	151246.3508	284792.5008	109725.634	16195.04669	7128.767625	106599.580031	399942.1543	8.91237665866297e-07	A0A090M3L1	409	22.72	24.48
OT_ostta03g04670	2560988.789	2394098.048	2912419.946	2890828.57	2901771.961	2845672.096	2460583.906	2654569.61	2565814.921	2754870.386	2605881.308	3149088.269	2291370.888	3043653.742	2661031.393	2964976.124	2444305.823	2572869.331	2015341.688	2417934.627	2484205.541	2429180.956	3162794.831	2816584.464	2534475.75	2371286.93	2699907.145	2174490.275	2293069.831	2616887.441	2623031.81966667	3162794.831	0.277411117751156	A0A090N305	2084	23.16	25.7
OT_ostta03g04750	1143432.364	1037598.323	1147399.722	900297.3309	1068714.981	990750.8721	981942.0181	1400466.045	992744.6418	1135019.461	1104432.594	1195044.861	1186403.734	866211.6624	1094991.97	926707.1577	1082426.12	957530.7875	1142968.481	998874.3275	951791.9823	1187525.344	997281.8544	1367550.167	1155845.674	1456697.089	1039378.294	990467.2075	1072997.8	1120322.715	1089793.85270667	1456697.089	0.375064177034212	A0A090LZC4	287	21.7	23.71
OT_ostta03g04920	11908615.79	13282427.25	15150801.77	11868920.52	13597654.19	13129467.9	10937430.35	10961957.38	10501140.09	11223258.83	10455879.87	13827559.06	10087998.28	11790924.09	12350251.49	13115851.39	14664726.7	11269484.77	11133746.89	10413418.18	11044852.67	10831281.18	17143323.44	13395250.56	10560427.41	10773579.98	12173944.85	10568216.82	10394386.79	14561480.33	12103941.9606667	17143323.44	0.160893871689081	A0A090LZ75	195	23.48	26.34
OT_ostta03g04940	576573.8249	595569.2765	664782.5059	531032.1166	631803.5212	559972.5102	572007.4835	562434.9212	465062.3121	605040.4188	545164.9669	668402.0989	481744.7426	521756.0388	496837.5456	529280.9379	521058.3866	601604.8715	465480.526	441447.0317	411175.6777	641674.5171	538244.6281	507589.9819	557356.9692	360787.0663	426162.9581	506926.111	479600.3146	329223.4282	526526.589653333	668402.0989	0.347532106842253	A0A090M3P1	411	21.53	22.88
OT_ostta03g04960	562000.4551	23291.23042	39526.60441	127919.9905	446528.1089	613294.5656	501622.2338	43312.13441	39709.69277	101254.9417	392765.9384	563986.6067	589833.0548	35576.17507	45053.73799	88917.09888	497872.2603	487323.6362	503659.1857	15973.96098	36104.81214	121382.9161	614278.1531	741427.3026	619231.5381	29710.83284	35715.32241	131979.7716	480360.7661	653563.3452	306105.879094	741427.3026	7.68026930588456e-07	A0A090M592	88	22.01	24.68
OT_ostta03g05300	75576.62598	98632.30473	90782.07797	80350.78935	83695.70059	79263.04839	102790.2654	95803.73964	95931.39626	85280.36774	91617.08537	68887.65684	102054.1935	100760.3117	92878.39107	115036.8133	105757.5836	100422.8455	94149.64097	96600.38446	103830.0957	81518.97825	94437.76033	96390.39168	106049.4289	105383.907	72054.41196	103054.7244	101400.9284	125363.6821	94858.5177026667	125363.6821	0.626354666685701	A0A090LZI1	553	22.34	24.49
OT_ostta03g05410	1139959.944	1510449.753	1634044.016	1341231.93	1308328.452	1139025.493	1275627.262	1763220.028	1638781.391	1550892.076	1206618.154	1480533.063	1157384.654	1482422.51	1567641.94	1390707.586	1289823.135	1229053.713	995506.6859	1387432.835	1287073.22	1317041.084	1335186.067	1447420.439	1192993.694	470979.508	1292839.594	1073378.706	1133295.945	1015285.159	1301805.93456333	1763220.028	0.025446014138124	A0A090LZI8	211	21.43	23.24
OT_ostta03g05500	12669391.71	12761770.64	17587194.96	15852089.56	14514435.69	13254096.46	12786473.4	15519280	14134303.63	16847168.79	13418266.9	14381672.72	12496500.72	16162506.58	14278310.61	17770118.27	13767451.34	12983719.29	10947831.56	13769479.95	14216512.95	14523262.08	16693691.08	13642960.24	13219515.94	17125646.84	15634350.87	12468667.5	12930906.67	14239704.4	14353242.7116667	17770118.27	0.0230082040152507	A0A090M3T7	379	22.14	24.62
OT_ostta03g05760	584807.6719	708398.2043	786472.855	579566.7294	592022.0079	573135.4988	502089.4032	905548.4082	730069.9993	710140.5004	596611.5604	758319.7326	409473.7604	928763.6228	692373.2847	691375.4899	523579.7659	519387.1303	397214.7287	714336.6434	649433.0562	517123.4884	651330.0321	621953.6464	544863.7217	765284.5976	754231.9827	427805.176	465202.2813	518534.5918	627314.985723333	928763.6228	0.0230520531790713	A0A090M5J8	164	22.56	24.16
OT_ostta03g05910	1472774.106	1065517.014	1051415.321	1339079.53	1500008.889	1372492.23	1388576.963	1239656.981	1038890.79	1331142.001	1270466.987	1577764.958	1143014.664	1114659.303	996029.6114	1326716.602	1135099.302	1271521.744	1179865.486	1040560.468	1006755.532	1285592.046	1728902.342	1427739.371	1263609.279	1466650.238	1045712.389	1067970.457	1217591.791	1417063.022	1259427.98058	1728902.342	8.24740140082663e-05	A0A090M405	577	22.71	24.81
OT_ostta04g00070	363065.4972	421329.8475	299653.3892	237555.1818	323163.4279	397317.6483	498688.7234	437885.9223	368295.6305	507127.6594	341737.698	387973.829	420497.4187	555451.3806	319893.8958	330995.0103	363717.1962	321562.7447	437304.677	393450.8585	337217.979	486041.3048	390973.94	582930.7384	459868.8223	18650.30571	277152.2991	449908.5143	359163.0742	342024.5034	381019.970583667	582930.7384	0.171388753269631	A0A090LZQ4	307	22.03	24.12
OT_ostta04g00090	1547930.156	2572467.692	2387575.575	1604132.37	1400896.854	1406308.412	1391074.846	2662361.093	2332740.67	1989822.977	1303245.242	1576370.957	1335693.492	2183132.504	2300907.031	1749450.285	1309704.15	1368449.786	1239105.986	2308175.323	1858802.856	1639035.745	1685767.472	1527232.026	1522179.777	2448682.524	2179938.631	1420954.234	1159323.103	1163347.15	1752493.63063333	2662361.093	7.54011667303955e-07	NA	NA	NA	NA
OT_ostta04g00130	6973606.151	6160515.724	8932079.67	8408155.743	8643012.218	7796408.656	7343497.516	7300528.172	6439549.814	9635594.69	8757667.508	8939970.447	5647046.52	7381443.574	6903820.953	9541368.29	7689954.938	7484692.442	6241227.427	6453527.003	6087565.188	8103144.763	9320615.99	7164703.988	6667510.828	6233316.869	7045321.781	7841370.246	7410721.457	5241390.238	7459644.29346667	9635594.69	6.36864373349277e-07	A0A090LZI9	190	21.05	23.32
OT_ostta04g00290	463433.5244	398259.7285	417408.5672	543182.6714	505940.5488	595584.8988	430394.4996	382263.3071	353207.2501	543905.2504	537587.3771	572816.0334	344723.9964	364671.9306	406852.6554	502500.226	519423.925	521249.5272	421702.1	387730.2174	411466.9928	527883.204	781847.6273	529017.8765	489548.7552	513429.3357	483944.6142	429068.8649	428060.0406	482443.8344	476318.31268	781847.6273	9.14697541096992e-05	Q01BL6	226	23.01	25.5
OT_ostta04g00300	238430.8728	230035.9007	312262.2409	236660.1665	280024.0165	236496.0924	246672.2534	311772.5412	233574.2129	283223.2604	232140.8042	255690.4666	195565.2735	255402.9594	206446.1744	299149.5546	242069.1583	224661.4271	206502.0341	228635.545	224687.5411	240848.3598	269103.0909	250167.1779	204385.2641	261614.2651	252099.902	253262.5188	231070.5188	205104.442	244925.267846667	312262.2409	0.150953954050499	Q01BL5	297	21.27	23.7
OT_ostta04g00370	46336.22905	62866.5181	267105.615	389464.6807	327480.9158	111519.0931	35448.93294	70708.59847	178811.6634	383252.5479	301381.2152	99063.59106	41478.30718	38828.01244	222997.7632	452583.3577	306246.2192	84406.75109	34729.05197	61119.66913	199749.9885	398232.0136	459672.0596	72828.72907	27698.93136	53393.84838	252013.5175	329036.1132	243593.5093	81064.29317	187770.391210333	459672.0596	6.7062168635313e-07	A0A090N333	546	21.54	22.72
OT_ostta04g00440	2187659.316	1885300.508	2703446.885	2280868.858	2366320.221	2019208.018	1987493.607	2389816.815	1752640.431	2426575.645	2083336.408	2375127.576	1535501.51	2115635.465	2029468.037	2480814.698	2280922.091	1836044.454	1510473.977	1649413.623	1926796.353	2176457.767	2588191.112	2135856.201	1849077.82	2265670.121	2199603.834	1879045.08	1950181.047	2007340.973	2095809.61503333	2703446.885	0.0715008196811396	Q01BJ6	271	21.02	23.3
OT_ostta04g01130	151904.403	186866.9715	96409.47861	142463.8288	140985.0592	182103.1264	162871.0299	183651.9865	156602.2711	123013.8369	197617.4841	145271.7136	229695.6956	214438.7349	118960.5664	153560.0582	218873.3182	137448.3853	247220.5193	188831.1408	177959.739	117859.0089	160596.8098	182913.0754	236496.4374	320427.3978	126173.2095	212688.109	216889.5291	257037.3234	179594.341587	320427.3978	0.0566867529583634	Q01BC0	273	20.9	22.64
OT_ostta04g01150	1779204.462	1435085.962	1816779.059	1659643.716	1702089.036	1848766.855	1752352.883	1605202.615	1924354.919	2159170.097	1793401.472	1849266.22	1524033.849	1598590.438	1784927.386	1846702.006	1434329.8	1622820.697	1559158.516	1503612.325	1599603.764	1812129.226	1613222.594	1867192.65	1681136.44	888644.1198	1601827.472	1637988.771	1601111.106	1037618.455	1651332.23036	2159170.097	0.388971709899547	A0A090LZW9	449	20.88	21.97
OT_ostta04g01160	114871.8464	108012.0666	101029.0233	98260.62398	119046.9397	110674.9153	134607.8958	82530.79875	106650.669	138743.5147	97182.25325	126181.9938	70911.94728	59952.49378	84355.32748	65680.64574	70697.82379	92940.93673	87246.59703	113455.268	83320.47375	102315.968	105356.0185	113150.1058	97254.81122	90594.23277	68620.25692	85086.63069	91731.47695	73993.80873	96481.9121246667	138743.5147	0.41610524819766	A0A090M482	1013	19.94	21.61
OT_ostta04g01270	478553.7014	526176.3785	653269.9092	514974.8756	515947.7464	575198.475	678053.9678	888836.0615	601676.6348	541228.8239	390459.3114	542268.2223	626554.9822	561089.0721	604825.4029	660630.21	538011.8695	551033.8831	439101.3985	631434.0882	632869.0554	621988.1064	556071.1831	631445.7371	576033.0551	810010.5635	639352.3266	494012.5281	475844.3542	440139.9382	579903.062066667	888836.0615	0.0219855111016182	A0A090LZP7	230	23.1	25.23
OT_ostta04g01340	32217.73154	61897.02484	43939.45519	42703.06151	53113.16225	54565.77082	64254.9281	55116.72621	54177.54513	47001.8271	52034.26877	51734.15834	77583.31825	78010.0384	42278.50719	54305.74899	55634.44293	53864.54206	93734.55111	80365.60642	60836.72035	50248.90179	43229.77656	68582.85385	65195.49684	87390.56001	48923.79687	65460.4763	58647.33903	74558.88696	59053.5741236667	93734.55111	0.00333720028447254	A0A090M496	208	21.58	24.11
