ID	ZT20	ZT24	ZT28	ZT32	ZT36	ZT40	ZT44	ZT48	ZT52	ZT56	ZT60	ZT64	ZT68	ZT72
Ly6h	1.215191	1.61578	1.28874	1.47102	1.676899	0.8489857	1.469015	1.572691	1.93738	1.003429	0.5222092	1.23851	1.40736	1.093029
Cenpf	-2.15925	-0.07392883	-1.536961	-3.18969	-1.665741	NA	-0.8036461	NA	-1.256401	-0.7092304	-1.636051	-0.224699	-0.4425392	NA
Lrrc8c	-3.03384	-2.304239	-2.269529	-2.038809	-2.513491	-2.215664	-2.796965	-2.6588	-2.41987	-2.465071	-1.697821	-1.788429	-2.67061	-2.415649
Naa50	-2.386389	-1.94241	-1.71747	-2.146849	-1.82424	-2.012844	NA	-1.528669	-2.405312	-2.086481	-2.33477	NA	-1.182039	-1.89608
Ncoa7	-2.048689	-2.139528	-1.86372	-1.32126	-2.605751	-2.593214	-1.896925	-1.656309	-2.307821	-1.714102	-1.74308	-2.726	-1.733181	-1.9842
Mthfd1l	1.933722	1.6266	1.731899	1.83296	1.99523	1.973116	1.627935	1.74214	2.009289	1.76804	1.908909	1.90918	1.881781	1.85467
Tspan7	0.9511814	1.110392	0.71348	1.074831	0.7142391	0.9346561	1.044735	0.6741104	0.2117901	0.8222198	1.0196	0.8795509	0.8296089	0.8630905
Nudcd2	-2.189379	-2.15563	-2.137489	-2.75522	NA	-1.986124	-2.482576	-2.46312	-2.333302	-2.47225	-1.572269	NA	-2.46468	-2.57815
Ppip5k1	-2.18079	-1.772968	-2.04179	-1.52549	-1.95228	-2.644024	-2.058355	-1.83238	-2.636881	-1.19342	-2.107491	-2.136209	-2.18416	-1.81284
Dip2a	-0.9784698	-1.13974	-0.7629795	-0.8838596	-1.14468	-1.332735	-1.207846	-1.221399	-0.7834816	-0.9232903	-1.31661	-0.9197998	-1.190809	-0.9977398
Usp31	-2.77079	-2.56736	-2.66864	-2.430189	-2.524881	-2.342564	-2.734266	NA	-2.649012	-2.50457	-2.351551	-2.95788	-2.467991	-2.78726
Lonp1	2.695919	2.789289	2.60449	2.41901	2.585579	2.633137	2.712904	2.515959	2.708368	2.672138	2.591238	2.731279	2.820219	2.55537
Elfn2	0.1328506	0.1869202	-0.101841	0.06497955	0.2875595	0.3303661	-0.04263496	-0.06617928	0.2048798	0.1212082	0.2934494	0.07701111	0.1498299	-0.08928108
Slc25a19	NA	-2.917189	NA	-3.24025	-2.34197	NA	NA	NA	-3.203871	-3.050121	-3.33667	-2.751629	-3.20701	-3.328411
Pi4k2a	-1.28837	-1.403399	-1.279221	-1.577589	-1.34424	-1.432714	-1.376715	-1.399529	-1.891321	-1.328241	-1.35788	-1.40827	-1.391041	-1.494249
Pgam5	0.7201614	0.5009003	0.2810001	0.522871	0.4842587	0.5326958	0.7654743	0.39991	-0.2421017	0.5396595	0.1716404	0.4979897	0.6403198	0.3491096
Coro2b	1.532181	1.560101	1.43668	1.15778	1.32159	1.406065	1.448734	1.25691	1.42173	1.328758	1.35161	1.3347	1.313669	1.511351
Gyg1;Gyg	-1.996759	-2.09293	NA	-2.02116	-2.36655	-2.831694	-2.130455	-2.383339	NA	NA	-2.121731	-2.742449	-2.03561	-2.103941
Syt1	0.06311989	0.4442902	1.03812	0.7916107	NA	-0.02644348	0.2576542	0.7852802	0.1912098	1.169739	NA	0.1210308	-0.1814995	0.05253029
Nos1ap	-3.195559	NA	-3.133989	-3.12289	-3.18029	-2.920965	-3.030565	-3.26742	NA	-2.855331	-2.40793	NA	-2.987909	NA
Glyr1	-1.49058	-1.744009	-2.0404	-1.495131	-2.441061	-2.146664	-1.803606	-1.954449	-1.854891	-1.66411	-1.58861	-2.152689	-1.93825	-1.460051
Prkra	-1.56501	-2.15275	-2.15201	-1.98312	-1.594131	-1.661314	-1.851715	-1.884899	-2.127401	-1.448061	-1.66522	-1.866739	-1.75322	-2.036119
Elavl3	0.7074203	0.9478111	0.7803001	1.033211	0.970459	0.3753662	0.5690536	0.8633499	1.018579	1.113029	0.7595692	0.7445297	0.7553005	0.9003696
Evl	-1.497599	-1.280519	-1.310671	-1.178289	-1.14411	-0.9050751	-1.878965	-1.26771	-1.445211	-1.688492	-1.278561	-1.040979	-1.715191	-1.32921
Map4k4	-2.44179	-2.175259	-1.980829	-1.936989	NA	NA	NA	NA	NA	-2.300442	-3.27705	-2.92886	-2.098169	NA
Mtmr12	-2.593439	-2.795179	-2.29822	-2.529881	-2.8361	-3.044544	NA	-3.11569	NA	NA	NA	-2.796349	NA	-2.662149
Katnal1	-1.85305	-1.671799	NA	-1.565039	-2.43783	-2.693575	-2.064695	-1.47768	-2.18684	-1.648361	-1.919661	-1.913609	-2.481411	-2.28631
Rab3gap2	1.896721	1.652491	1.727119	1.81555	1.985239	1.831196	1.856634	1.610161	1.82835	1.715059	1.760389	1.868	1.899691	1.682619
Cdc42ep1	-3.113369	-2.976839	-3.053051	-2.632479	-2.769041	NA	-3.322166	NA	-3.15451	-3.027691	-2.27734	-2.605049	-2.95738	-2.86953
Clcn3	-0.9745789	-1.1318	-1.35615	-1.65634	-1.402061	-1.290564	-0.5956459	-1.11607	-1.61441	-1.105391	-0.6519909	-1.678699	-0.7884693	-1.218321
Unc5a	NA	NA	NA	NA	-0.1778812	-0.5174236	NA	-1.14229	-3.615971	-0.9510117	-1.792881	-0.9133987	NA	-1.448589
Ppp1r1b	2.94923	3.027639	3.182108	3.051559	3.133789	3.023895	2.815046	3.144411	3.14221	2.872589	3.144461	3.139292	2.81352	2.781658
Rhob	-0.7221584	0.03198051	1.413401	0.3823204	0.6582088	1.127686	0.4238338	1.440081	0.8026695	1.20665	-0.5165005	-0.3250999	-0.25737	0.7563705
Dpp7	-3.519329	-3.44043	NA	-3.26371	-3.543591	NA	NA	-2.57637	NA	-3.592571	-3.2822	-3.7575	NA	-2.9352
Dkc1	-2.04619	-1.834188	-1.829559	-1.784559	-1.79907	-1.175934	-2.275755	-1.91288	-2.07032	-2.085421	-2.026451	-1.68718	-2.107891	-2.051161
Myg1	-1.372549	-1.216169	-1.516399	-1.735819	-1.69508	-1.545214	-1.364166	-1.408319	-2.089071	-1.76058	-1.442871	-1.645329	-1.31687	-1.373621
Fahd1	0.4475212	0.4261398	0.2777405	0.2274208	0.6861286	0.4161549	0.5115147	0.2600002	0.4983788	-0.01963043	0.6991596	0.5173607	0.1738605	0.2024403
Pick1	-0.5542793	-0.1505299	-0.1610603	0.03040123	0.2401485	-0.3810444	-0.7659359	-0.08646965	0.8999786	NA	-0.7031994	-0.1672802	-0.3317204	0.2861099
Ggps1	-1.598379	-0.5457897	-0.8008003	-0.284029	-1.433311	-1.239414	-0.5639057	-0.7429199	-1.22513	-0.258091	-1.24021	-0.9340401	-0.8015499	-0.6178093
Ppil1	-2.1532	-1.81011	-1.74638	-2.245659	-1.737701	-1.510525	-2.255365	-2.15757	-2.278921	-2.148201	-1.74725	-2.419149	-2.01248	-2.462181
Mrpl44	-3.34141	-2.485289	-2.355619	-2.613831	NA	NA	-2.391546	-2.664379	-2.5895	-2.43186	-2.10453	NA	-2.50108	-2.838631
Hecw2	-0.3821297	-0.6753483	-0.3887596	-0.8723888	-0.7444115	-0.5728951	-0.4822063	-0.7125702	-0.5381603	-0.5696812	-0.4749794	-0.3919296	-0.1515598	-0.7540798
Vbp1	0.5187416	0.58498	0.8441601	0.7813511	0.4778595	0.7482357	0.5991936	0.5586205	0.8706589	0.6263485	0.5847492	0.5868511	0.8761292	0.6706905
Gng5	NA	NA	0.6760406	NA	0.7960186	0.06000519	-1.087406	-1.737179	NA	NA	0.3850803	-1.268719	-0.7321796	NA
Strada	-2.891449	-3.025799	-3.39323	-2.8825	-2.71118	-3.114014	-2.909876	-3.193329	-3.622721	-3.082111	-3.23785	-2.806929	-2.92149	-3.253059
Vkorc1l1	NA	-2.636539	-2.99584	-2.366869	-4.251101	-2.535845	NA	-2.371449	-3.483711	-3.26795	-3.516661	-2.199589	NA	-2.94878
Cmip	-2.0002	NA	NA	-1.87829	NA	NA	-1.927305	NA	-1.822241	NA	-2.40419	-2.402809	-2.04369	NA
Rangap1	0.5924606	-0.001588821	-0.02182007	0.3021507	0.3401794	0.3005466	0.5750351	0.4407005	0.3331299	-0.01339149	0.6074905	0.4021702	0.2252808	0.2364807
Bcas3	-0.1427002	-0.3291798	-0.3383598	-0.09116936	-0.1127796	-0.03525352	0.4114952	-0.06406021	-0.7033501	-0.1462402	-0.4615803	-0.139679	-0.2170105	-0.1926594
Cul3	2.246981	2.100801	2.040329	2.164841	2.033089	1.972126	2.233734	2.260561	1.996698	2.131599	2.102631	1.99847	2.25518	2.193199
Lin7c	1.29821	1.256571	1.439949	1.45458	1.94268	1.408865	1.815195	0.9724503	1.303379	2.016218	1.37429	1.589031	1.4972	1.539999
Grik2	-1.67038	-1.878269	-2.12171	-2.058889	-1.708651	-1.680164	-1.728495	-1.707289	-1.37627	-2.22682	-2.290279	-2.136869	-1.73312	-1.91596
Inpp5f	-1.784939	-2.000519	-1.56669	-1.68671	-2.119041	-1.887295	-2.054276	-1.81406	-2.154221	-1.357651	-2.24509	-2.016109	-1.458139	-1.938869
Mrpl28	-2.471788	-2.453159	-2.352819	-2.53109	-3.303791	-2.815964	-2.939396	-2.747599	-1.721521	-2.45541	-2.854179	-2.224939	-2.615221	-2.46818
Syngap1	4.281139	4.078859	4.291521	4.365791	4.280689	4.137966	4.376505	4.175661	4.18854	4.214458	4.37137	4.145849	4.26742	4.0965
Prkcd	0.5847797	0.6138515	0.581049	0.7028408	0.65695	0.2109566	0.3589554	0.6153202	0.2960701	0.6314087	0.3691998	0.3956299	0.5553989	0.6816406
Hars	1.671431	1.256491	1.42477	1.436131	1.281139	1.501596	1.839714	1.300821	1.31687	1.392399	1.749489	1.32539	1.76436	1.35821
Fam3c	-2.00918	NA	-2.22093	-2.04241	NA	-1.984804	NA	-1.517239	-2.995371	-2.16864	NA	NA	-1.91979	NA
Map4k5	-2.729219	NA	NA	NA	-2.779501	-2.848783	-2.185905	NA	-2.721521	NA	-3.23344	NA	-2.878891	NA
Eef1d	-1.146	-0.76161	-0.7075405	-0.5814095	-1.28124	-0.374815	-0.9914551	-0.8021698	-0.6177216	-0.2758503	-1.448231	-0.3140888	-1.77611	-0.9091606
Pygl	-0.8729591	-0.3933487	-1.306789	-1.499529	-2.233381	NA	-0.8468761	-1.193539	-1.041151	-0.2929916	-1.66675	-1.004519	-0.2109108	-0.9938107
Cacybp	2.29167	1.964392	2.07551	2.08581	2.246939	2.106695	2.224174	1.97965	2.008379	2.015888	2.41914	2.145721	2.25984	2.05267
0610011F06Rik	-1.334829	-1.429249	-1.58345	-1.439859	-1.13331	-1.128025	-1.054426	-1.48538	-0.9065208	-1.606001	-1.68582	-1.30867	-1.4529	-1.05303
Timm13	1.286001	1.03125	0.8345604	1.232019	0.8730793	0.8245258	1.209915	0.82691	0.9788094	0.9542694	0.9018097	1.324041	1.441179	1.18346
Dnajc5	4.019432	4.070951	3.892591	3.908791	3.944588	3.784897	3.594995	3.414621	4.110331	4.038319	3.632318	4.048231	3.46736	3.388451
Fam120c	-1.05813	-0.9723701	-1.015949	-0.7742405	-0.8393707	-1.070444	-0.679985	-1.174019	-0.9935703	-0.6188908	-0.668581	-1.04283	-0.8172607	-0.9300995
Lmnb2	1.858351	2.018822	1.871349	2.509399	1.992989	1.927765	1.852745	1.663721	1.902159	1.763609	2.06214	2.045561	2.15736	1.670059
Aldh3b1	-1.81185	-1.930969	-2.110001	-1.578279	-1.510771	-2.424845	-1.617916	-1.61137	-2.909262	-1.88545	-1.34399	-1.23126	-1.285789	-1.627251
Pacs2	-2.18129	-2.62957	-3.028391	-2.406479	-1.996771	-2.310894	-1.977386	-2.780479	-2.2166	-2.416302	-2.120359	-2.267139	-2.058109	-2.7057
Pacsin3	-2.658169	-2.54677	-2.103661	-2.53175	-2.539581	-2.560095	-2.394365	-2.200119	-2.10815	-2.491322	-2.2638	-2.187679	-2.17746	-2.035521
Mtnd2	-0.2280903	-1.704039	-1.994011	-1.79245	-1.64757	-1.208374	NA	-1.59671	-1.64328	-2.0368	NA	-1.81185	-0.1599808	-2.055281
Tmod2	3.667732	3.725382	3.663858	3.626522	3.637531	3.832706	3.738016	3.836321	3.974649	3.806221	3.760641	3.47254	3.59691	3.676609
Ipo5	2.10903	2.039742	2.191111	2.16946	2.236689	2.184326	2.289444	2.283781	2.24004	1.5229	2.3465	2.37241	2.303629	2.1325
Taok1	0.5537701	0.2853699	0.2716007	0.3192005	0.1462193	0.09117508	0.401165	0.3856201	0.1792202	0.4144592	0.07732964	-0.04129028	0.2082596	0.132019
Snw1	-1.112589	-1.032339	-0.8352108	-0.7695904	-0.8966808	-0.7445736	-1.093246	-0.8465385	-1.7253	-0.6655006	-0.4675808	-1.138689	-0.9552002	-0.9704208
Fbxo2	0.9568615	0.7585011	0.6202602	0.7877598	0.6311493	0.4354458	0.8022537	0.398201	0.4857693	0.8215694	0.5110397	0.9556999	1.12719	0.7357292
Psma6	2.06584	2.172941	2.06517	1.84774	2.04739	2.250666	2.217424	2.08045	1.900179	1.987209	2.102459	1.939821	2.26779	1.98757
Mtx3	-0.3596001	-0.8041496	-0.5061493	-1.049759	-0.1618214	-0.3965549	-0.3944664	-0.4259987	-0.7206917	-0.6590099	-0.3099804	-0.5500393	-0.2804604	-0.61586
	0.9223499	0.3587704	0.2458706	0.5996113	0.2852192	0.4872055	0.6485748	0.4794312	0.7845402	0.4377384	0.6718903	0.8223305	0.8207397	0.5245895
Srsf3;Gm12355	1.666531	1.14176	1.285719	1.598101	1.60194	1.662605	1.294775	1.274851	1.451778	1.549789	1.199789	1.53466	1.500441	1.424469
Rpl5	1.87664	2.079762	2.189711	2.040821	1.960039	2.206995	2.328005	1.937321	1.415169	1.825829	1.95689	1.995331	2.449591	2.06813
Ric8a	-0.30336	-0.4036484	-0.1321201	-0.04396057	-0.3037415	-0.2759037	-0.3000755	-0.02375031	-0.1297417	-0.4289303	-0.3727894	-0.31777	-0.2119293	-0.1706696
Vps16	-0.3435287	-0.04673004	-0.05649948	-0.1172295	-0.03848076	0.03413582	-0.1642246	-0.1092701	-0.09263039	-0.07939148	-0.6200809	-0.2740993	-0.1971397	-0.08708954
Ankrd50	NA	-1.979509	NA	NA	-2.843641	-3.072344	NA	-2.299959	-2.680182	NA	-2.921989	NA	-2.547911	-1.86657
Fbl	0	0.07408142	-0.2146301	-0.3703594	-0.1385212	-0.2164345	0.02763367	0.001480103	0.2526188	-0.3982201	-0.3893909	-0.3437786	-0.2746696	-0.03359032
Htatsf1	-2.605669	-2.857239	-3.414459	-2.71805	-2.79348	NA	-2.391356	-2.437489	-2.615881	-2.052691	-2.425701	-2.44574	-2.13312	-2.40527
Lrrc7	2.120041	2.148561	2.09716	2.06011	2.179129	2.222225	2.170734	1.953001	2.13732	2.040249	2.181019	2.133101	1.933781	1.9485
Suclg2	1.032042	0.4284	0.4165192	0.4862499	0.5232086	0.5326958	0.6284752	0.652071	0.4521084	0.5254192	0.5569801	0.4413204	0.6660194	0.6575603
S100a13	1.03463	0.7211399	1.04097	1.170351	0.9255791	0.7938957	1.272724	0.9655514	0.1629086	0.7409096	0.6560593	0.4089508	1.61989	0.7424603
Rtn4rl2	-2.654589	-2.919489	-2.914921	-3.246319	-2.888191	-3.217394	-2.193176	-2.74106	-2.938431	NA	NA	NA	-2.28269	-3.468731
Shisa6	NA	-2.662439	-2.84461	NA	-2.25815	-3.075024	-2.967115	-2.666759	NA	-2.483622	NA	NA	NA	NA
Fdx1l	-2.55954	NA	-2.89666	-2.52384	-2.911861	-3.005064	-2.116426	NA	NA	NA	-2.39801	NA	-1.88863	NA
Daam1	-0.3874397	-0.5824699	-0.4698505	-1.217459	-0.113451	-0.8608036	-0.2690449	-0.5331402	-0.3132515	-1.231291	-0.7972298	-0.4879894	-0.7868195	0.2541103
Lingo2	NA	-3.887009	-3.62233	-3.6691	-3.594191	-3.593975	NA	-3.806599	-3.677431	-3.428282	-3.56155	-3.576099	-3.54323	-3.68409
Rap1b	3.171009	3.124701	3.437689	2.69249	3.46817	3.570747	3.211275	3.334162	3.009821	3.071278	3.034781	3.619272	3.051481	3.292118
Pcdh10	-1.122339	-0.9050884	-0.9846001	-1.05327	-0.9903202	-1.595455	-0.7918262	-1.096039	-1.16736	-1.185942	-1.340361	-1.224279	-1.295441	-1.1604
Prkci	-2.355558	NA	-1.79155	-2.53384	NA	-1.904314	NA	NA	-2.048901	-2.570671	-3.440269	-3.289919	NA	NA
Sst	0.2069416	-0.2890987	-0.5335999	-0.3316898	NA	-0.05925369	0.1465645	-0.7648697	-0.03245163	-0.2584515	-0.4818897	-0.1925697	0.4864197	-0.9145012
Actr2	3.438522	3.312071	3.48752	3.5588	3.387241	3.522778	3.510035	3.245581	3.638529	3.543499	3.60607	3.252832	3.504751	3.542011
Crbn	-1.966639	-2.017359	-1.683781	-1.921259	-1.55159	-1.186974	-1.693695	NA	-1.27252	-1.717421	-1.059061	-1.60779	-1.76157	NA
Gabrd	-2.742659	-3.33585	-3.0686	-2.74268	-2.38241	-2.075665	-1.293526	-2.79265	-2.26206	-2.497332	-2.96907	-2.613279	-1.78311	-3.175039
Rp2	-1.422689	-1.26796	-1.491449	-1.38858	-1.162001	-2.091434	-1.853985	-1.604109	-1.228981	-1.444471	-1.424301	-1.712309	-1.40143	-1.31279
Eif4g1	1.301411	1.44491	1.479349	1.65336	1.654549	1.566456	1.370695	1.65469	1.415649	1.808779	1.243139	1.529091	1.295189	1.48967
Dnajb11	0.804781	0.5544701	0.5404701	0.7529411	0.4000301	0.3670654	1.292355	0.2960606	0.3616486	0.7255287	-0.01132965	0.5619411	0.8042297	0.5601292
Pex14	-1.25189	-1.303019	-1.63003	-1.319979	-1.333281	-1.519835	-1.359266	-1.341469	-1.94639	-1.576752	-1.45159	-1.08374	-1.23078	-1.398941
Prrc2c	0.5197716	0.7167511	0.64571	0.5779705	0.6652393	0.6305065	0.7281837	0.6542206	0.4059887	0.7685986	0.6744595	0.7014103	0.9178295	0.4724503
Tsc2	-1.01058	-0.2037792	-0.3995705	-0.8188305	-0.6755409	-1.091515	-0.5859947	-0.4744396	-0.9068012	-0.4464512	-0.6848297	-0.8785095	-0.4021492	-0.6518707
Cdc5l	-1.32304	-1.08428	-0.91959	-0.90345	-0.9157009	-0.658535	-1.143206	-1.063169	-1.067532	-1.079611	-0.9468803	-1.15686	-1.30512	-1.20875
Alg2	1.58972	1.458752	1.299669	1.24082	1.44088	1.387297	1.681385	1.498281	1.644529	1.48987	1.485849	1.296011	1.511179	1.532
Mbp	-1.668219	-1.84796	-1.67104	-1.144579	-0.8698196	-1.273684	NA	-2.236429	-1.559011	-1.85305	NA	-1.989529	NA	-1.721951
Nars	1.857901	1.868301	1.802071	1.78594	1.867489	1.862125	1.625954	1.69268	2.06332	1.759329	2.098339	1.84363	1.77899	1.85767
Gucy1a2	0.39048	0.2281704	0.04540062	0.3289013	0.08804893	-0.01731491	0.6021252	0.4195309	0.301899	0.2327595	0.0630188	0.2126503	0.4301796	0.02900887
Eif2b1	-2.44628	-2.322199	-2.653	NA	-3.68012	-2.964045	-2.499956	-2.45138	-2.38924	-4.22015	-2.008091	-3.405289	-2.69961	-0.7505112
Smarca4	-2.374929	-1.667749	-1.65015	-1.297529	-2.138411	-1.684145	-1.772345	-2.115259	-2.09222	-1.93243	-1.73736	-1.58597	-2.0763	-2.05261
Ddb1	2.585609	2.619101	2.639872	2.39706	2.74509	2.823345	2.826124	2.62145	2.556471	2.442629	2.587469	2.36043	2.854589	2.549469
Kiaa1671	1.941851	1.7458	1.998791	1.406141	1.95595	2.183966	2.007605	2.181252	1.21744	1.506279	1.4571	NA	1.681499	1.66971
Nptx2	NA	-3.147449	-2.985651	-2.722189	NA	NA	NA	NA	NA	-2.864611	-2.48386	-3.15526	NA	-2.97633
Smchd1	NA	-3.495169	NA	-3.851151	NA	-2.748243	NA	-3.704659	-3.815512	-3.48439	NA	NA	-3.196939	NA
Chmp3	-1.06674	-1.315929	-1.582769	-0.4153404	-0.8798008	-1.196615	-0.8246365	-1.32596	-0.76898	-0.3201408	-0.5749302	-1.333429	-0.7814999	-0.8281002
Gabra5	-3.489229	NA	-1.6793	NA	-3.288441	-3.750383	NA	-3.21513	NA	-3.250952	NA	-3.28084	-3.85774	NA
Scrn3	0.2163906	0.4833202	0.3367996	0.3272095	0.2345886	0.2149448	0.473484	0.69454	0.3729687	0.08017921	0.5627804	0.4407711	0.1893406	0.4452496
Csde1	1.998611	2.11681	2.0084	2.16102	2.199129	2.173946	2.217735	2.01507	2.22731	2.15753	2.17095	2.02532	2.014719	2.08502
Lace1	-3.297819	-3.41433	-3.06646	-3.26326	-2.919001	NA	-3.181885	NA	-2.979382	-3.31624	-3.2561	-3.69338	-3.352051	-3.010611
Ube2m	1.225891	1.411621	1.028811	1.406351	1.438469	1.449686	1.205994	1.11611	1.20883	1.385118	1.356989	1.166151	0.9634495	1.40555
Vps39	-3.328379	-3.07864	-3.49205	NA	NA	NA	-3.051075	-3.01466	-2.717861	NA	-3.367599	-3.48505	-3.038509	-3.323589
Cdc42bpa	0.8783398	0.9706116	1.19882	0.8027802	0.958149	0.8437366	1.003775	1.11611	0.9023495	1.249559	1.20076	0.8382397	1.116529	1.18581
Arfgef2	0.3589401	0.37537	0.4628696	0.5268402	0.4336185	0.3683548	0.5052643	0.3964901	0.243639	0.4836082	0.4992504	0.2633514	0.40242	0.366869
Abi2	0.8413601	0.7212601	0.8686695	0.2463703	1.24221	1.272776	1.350945	1.29945	1.249899	0.5234299	1.187359	1.088211	1.019529	1.04493
Slc25a1	1.097681	1.337461	1.01392	0.9533901	1.17536	1.050346	1.466665	1.236521	0.8484497	1.025148	0.8621902	1.178621	1.125639	1.22171
Prmt1	0.7028103	0.6555099	0.5763702	0.5633602	0.4250698	0.3894253	0.7772942	0.6002998	0.3123798	0.7555599	0.7917995	0.815321	1.065229	1.090439
Arf5	1.07966	1.50218	1.97637	1.202961	1.43325	1.341946	1.268654	1.59621	1.24951	1.084269	1.19005	1.209	1.299759	1.514639
Phf5a	-2.199949	NA	-2.12797	-3.32682	NA	-1.764565	-2.336926	-3.709459	-1.81032	-3.151402	-1.62678	NA	-2.485901	NA
Scaf8	-3.41309	-3.686829	-3.90546	NA	-3.9988	-3.673014	-3.889505	-3.587679	NA	NA	-3.735491	NA	NA	NA
Lancl1	0.7509899	1.154041	0.9813995	0.9731102	1.14846	1.315565	0.8228054	0.7127304	1.023869	0.4997482	0.9309502	1.484331	0.9581604	1.0571
Cops7a	0.6435909	1.03199	0.7051697	0.8245506	0.7981892	0.7936764	0.4308548	0.7685299	0.9481983	0.8580189	0.6061497	0.8658409	0.6308002	0.77145
Mrps9	-1.827379	-1.404259	-1.977039	-1.13176	-0.8869801	-1.149864	-1.410666	-1.14266	-1.58766	-1.149012	-1.25548	-1.1502	-1.864309	-1.01334
Pcsk2	-2.14612	-1.433449	-1.919691	-1.21158	-2.15867	-1.998354	-1.477665	-1.619989	-1.361431	-1.360392	-2.117611	NA	-1.299351	-1.60568
Mtmr6	-2.682919	-2.754559	-3.154251	-2.49534	-2.222961	-2.511164	-2.799156	-2.731319	-3.01955	-2.504351	-2.67296	-2.801949	-3.57468	-2.78993
Gdap1	2.28619	2.14151	2.48023	2.153891	2.38106	2.397135	2.775866	2.492891	2.44286	2.373428	2.20149	2.406981	2.2679	2.42108
Osbpl3	NA	-3.572128	-3.5273	-3.32332	-3.4876	NA	NA	-3.64559	-5.745661	-3.569971	NA	-2.78043	-3.66923	-3.764629
	NA	NA	NA	NA	-3.27372	-2.789234	-2.692495	-3.0082	-3.143091	-3.4657	NA	-2.936729	-3.11446	NA
Capzb	NA	-2.0369	-1.754009	-1.974569	-1.74155	-1.849985	-2.436245	NA	NA	-2.023941	NA	-2.021269	-2.400049	NA
Baalc	-2.800369	-2.87722	NA	-2.34128	-1.85516	-1.843204	-2.908756	-3.459879	NA	-1.913631	-2.725821	-2.47179	-1.77573	-2.245831
Map7d2	0.7906513	0.9800911	1.106619	1.231041	1.28359	1.332205	1.183584	0.9769306	1.02541	1.209869	1.248159	1.010471	1.1443	1.131529
Mvp	-2.912828	-2.75392	-2.935341	-2.535719	-2.45624	-2.443245	-2.457745	-2.870899	-2.906761	-2.58984	-2.23316	-2.867289	-2.626961	-2.581341
Hapln4	0.2162704	0.16679	-0.8874111	-0.08172989	0.21035	-0.09504509	0.3039837	-0.2033787	0.2617588	-0.04095078	0.09050941	0.4355106	0.1518192	0.04496002
Plxnd1	-1.216049	-1.53162	-1.593161	-1.196499	-0.9143906	-0.6196747	-1.116865	-1.040419	-0.8755016	-1.517721	-0.7483711	-1.292519	-1.356319	-0.9657307
Puf60	0.02731133	0.2605915	0.2273102	0.2899113	0.1788197	0.1636066	0.158144	0.132061	0.3080788	0.1760998	-0.2249508	0.2139397	-0.2129707	0.3628693
Cryzl1	-1.01384	-1.163149	-1.30031	-0.6810303	-1.021391	-1.249195	-1.252716	-0.7901096	-0.7760506	-0.3141117	-1.775091	-0.8760586	-0.8926907	-0.5964909
Haghl	-2.430479	-3.152849	-2.62571	-2.591869	-2.81303	-2.432014	-2.734516	-3.021719	-3.739971	-2.857811	-2.583139	-2.72142	-2.30369	-3.11183
Slc12a9	-2.60043	-1.875898	-2.051229	NA	-1.59911	-1.849255	-1.842255	-1.90015	-2.2178	-2.317551	-1.60305	-1.949329	-2.14739	-2.230539
Ppp5c	2.250111	2.34687	2.577089	2.37562	2.240229	2.286955	2.370234	2.364321	2.01899	2.341228	2.27758	1.896461	2.39884	2.385809
Gmps	1.775412	1.964771	1.97257	1.955351	1.975719	1.926695	1.797735	2.033611	2.076439	1.797199	1.82312	1.89641	1.933979	1.8358
Mrpl22	-3.547009	-3.09701	-2.67008	-2.744339	NA	NA	-3.363325	-2.509689	-3.25939	-2.838861	-3.28046	NA	NA	-2.889311
Hccs	-1.993109	-1.345989	-1.693581	-2.349989	-1.561991	-1.707594	-2.742676	-2.024229	-2.32152	-1.957331	-1.342239	-1.520559	-1.923481	-2.10877
Ndrg2	1.53187	NA	NA	NA	1.73641	1.485226	1.549204	NA	NA	NA	1.761759	1.165901	0.9514999	NA
Sorbs1	0.5095005	0.7763805	0.6622696	0.6853104	0.79739	0.9109249	0.6069946	0.8674698	0.6563702	0.6002998	0.7996197	0.8327808	0.6533489	0.6761189
Dcaf7	-0.98423	-0.8567886	-0.8658199	-0.8227005	-1.154421	-0.9426136	-0.8559952	-0.7932987	-1.273281	-0.8481007	-1.03039	-1.089939	-0.652441	-0.6644211
Mut	0.3836098	0.1881199	0.2435703	0.1376305	0.3592987	0.1928062	0.6422939	0.1792011	0.2915688	0.4652195	0.1415005	0.327301	0.5348797	0.2135105
Padi2	-0.2721786	-0.2274895	-0.7762108	-0.5156288	-0.1293697	-0.3733044	-0.5713158	-0.5830498	-0.3362408	-0.7540703	-1.351601	-0.7965393	-0.4696503	-0.4947701
Vamp1	0.7453213	1.04533	1.06201	1.339491	0.9748096	0.3229866	1.053955	0.7175312	1.113039	1.31893	1.298889	0.9386997	1.17942	0.8216991
Lrrfip2	-2.563	NA	-1.801189	-2.489559	-2.158941	-2.415033	-2.402176	-2.096119	-2.562611	-1.93396	NA	-2.277279	-2.97772	-1.907091
Dos	-2.563759	-1.65811	-1.984859	-1.41997	-2.05574	-1.815313	-1.793306	-1.464619	-1.69668	-2.625872	-2.678659	-2.054649	-2.0327	-1.759621
Ewsr1	-0.2716694	-0.8016987	-0.4027901	-0.8648491	-0.7647114	-0.866024	-0.01801491	-0.7489891	-0.79813	-0.7893715	-0.2476997	-0.4970493	-0.2919102	-0.8027611
