Protein.ID	protein_phase	protein_LL12	protein_LL16	protein_LL20	protein_LL24	protein_LL28	protein_LL32	protein_LL36	protein_LL40	protein_LL44	protein_LL48	protein_LL52	protein_LL56	protein_LL60	protein_LL64	protein_LL68	protein_LL72	protein_LL76	protein_LL80	protein_LL84	protein_LL88	protein_LL92	protein_LL96	protein_LL100	protein_LL104	protein_LL108	protein_LL112	protein_LL116	protein_LL120	protein_LL124	protein_LL128	protein_mean.level	protein_max.level	protein_rhythm.pvalue	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
AT1G79230.1	17.5138873897279	149524.3357	140567.4815	89894.85865	80883.66985	129627.3369	120540.6399	135498.5049	124496.0724	160870.3333	119629.2332	129480.4382	142857.6924	149603.8628	118209.759	136121.3448	128049.8376	127495.556	108771.0457	149012.2766	159544.5376	138774.5298	128698.3419	185714.9085	146923.3716	126951.0741	107099.6039	121604.0134	139211.4203	146144.2369	190062.6052	134395.430753333	190062.6052	0.359300409156767	379	23.52	25.55
AT1G79330.1	16.0102732980842	98791.33755	101842.4415	115705.8447	127185.1082	151661.6426	112867.3329	125952.6548	128670.1598	159307.7644	102680.5589	111837.1049	139268.4605	145128.4031	89376.52185	128986.1425	87373.33336	93674.57699	63593.63899	109005.4852	102194.0256	84074.31535	97277.24162	129504.4053	101371.3385	75700.41254	75492.20367	95353.53576	108724.6756	91636.18905	119180.9223	109113.925934333	159307.7644	0.817509708605574	410	22.31	24.77
AT1G79440.1	10.3776493451271	13304.90961	17055.2994	53112.92136	55151.23488	50243.96214	24591.12767	3232.946025	16882.32662	69760.01857	17744.81842	21149.31941	24539.70294	48898.79803	14329.67142	27880.84022	11995.85011	20038.25511	1937.22197	13323.59423	27583.77535	25898.04486	54194.7857	33576.53275	15808.2294	24040.54926	52591.53764	49438.45928	20412.6345	8977.164783	21357.22655	27968.3919402667	69760.01857	0.0560254211688409	528	22.3	24.98
AT1G79470.1	22.3096425726473	1454.129225	279.4710079	7338.168461	109711.7552	8879.322324	NA	28886.70524	3134.478285	230459.8129	278.8514604	8405.362005	3029.861243	178507.8581	8893.423517	56871.93638	1175.65775	2194.01623	542.8444182	5631.902929	998.0424915	1463.571248	8068.130944	3846.104627	613.2400602	338.4250792	221.7151509	16409.42791	523.664222	1698.34263	2085.013046	23860.042554631	230459.8129	0.533263355812354	503	22.64	25.3
AT1G79550.1	12.0000600137165	5896893.111	5785049.526	4164098.08	4982111.964	5305117.842	5798774.852	5568992.679	4860819.492	4887381.502	4791182.647	5137486.211	5676115.451	4792959.156	4925040.868	5359203.88	4293605.987	4682925.881	5030733.581	5155668.004	4447457.023	4600405.99	4451576.439	5513944.386	5047005.853	4699789.515	4083533.631	4313803.857	4819985.253	4735721.672	5601700.976	4980302.84363333	5896893.111	0.0131101347293853	401	21.93	25.17
AT1G79830.4	13.874793791169	31771.12414	82404.00958	68773.93228	70549.46047	63377.81673	156551.8994	40381.43163	61278.56333	75677.0364	42350.69873	88463.18562	60424.78221	74407.43792	50295.65909	63946.13513	73914.34239	76336.3333	56999.62906	31528.37238	154994.7515	77688.3	64741.59512	98672.56589	110435.4908	52137.43143	127073.493	70656.42514	89524.51542	71676.65334	79435.8514	75548.9640943333	156551.8994	0.124159542430385	976	21.01	22.25
AT1G79850.1	6.6842767285746	1584329.213	1630830.085	1386416.436	1637506.998	1357267.45	1617395.925	1586198.092	1991748.464	1499872.859	1370401.704	1620270.976	1594491.148	1370835.386	1363559.34	1263695.651	1368349.908	1073249.635	1449269.317	1478488.43	1528889.242	1554861.707	1144471.062	1748369.013	1867448.944	1434880.664	1643544.891	1889427.856	1359803.176	1525606.277	1579948.17	1517380.93396667	1991748.464	0.392670787327638	149	22.34	24.24
AT1G79870.1	21.6408239932421	109049.393	135008.9146	102067.4945	93507.29522	107183.9361	155399.1007	74809.62413	118790.8122	89541.57459	92179.58031	90723.6483	102902.5624	99309.56276	80282.98828	70880.48721	182451.1892	83041.44498	95864.14872	85667.79918	107518.2182	88030.98024	84979.34539	88874.60444	83932.57567	85379.24647	80901.99593	93362.68893	86424.45043	91325.3195	69980.03999	97645.700719	182451.1892	0.819553607165291	313	22.63	25.22
AT1G79920.1	18.0443794196852	1818896.49	1990769.462	1650085.362	1688334.3	1951087.983	2093553.871	1992912.668	1927852.395	1968416.75	2036564.835	1941481.799	1933688.444	1739752.124	1729158.586	2021389.879	1891784.529	1640756.557	1637941.433	1727927.483	1970465.523	1799777.756	1753412.816	2277290.879	1978302.653	1740490.788	1522988.937	1672245.366	1862066.215	1873063.322	2233567.158	1868867.54543333	2277290.879	0.284019231203905	736	22.83	25.1
AT1G80380.2	9.834070146111	1660068.255	1653617.458	1185317.934	1257375.827	919263.5843	1221353.605	1971290.258	1351509.72	1153597.932	1124071.068	1457688.408	1370423.257	997737.0466	1599250.478	1374402.493	1008705.841	1192108.796	1654989.047	1450127.542	1253085.109	1115445.136	1024144.456	1332749.524	1246246.084	1085297.621	1008887.451	975933.3881	1124924.111	1291924.843	1160159.991	1274056.54213333	1971290.258	0.0436703069017294	456	23.84	26.52
AT1G80410.2	11.5643533414468	33255.45996	37463.08966	33802.74176	34039.89267	34929.61984	37053.14951	35386.49103	39880.60166	45819.00716	29182.80879	39567.79684	37892.1441	41631.42841	46883.31094	49070.85105	32998.0131	39269.48138	38925.43801	39341.35461	31509.60272	35593.28683	38729.57475	55284.79622	35122.81771	47846.42774	50084.24366	28052.23079	25143.36519	36743.03951	45239.09084	38524.7052146667	55284.79622	0.347089917559024	911	23.7	26.05
AT1G80460.1	20.0676485951018	17901.71918	27916.7477	23814.51594	23994.97813	19276.59268	26142.21023	21702.03542	29700.14995	27363.22128	25461.05701	18477.51297	25979.56097	32570.24158	21109.31998	23128.15689	25760.00163	27135.97277	11251.19604	22676.43959	28711.78394	37178.29126	21297.17192	19708.12683	28587.21817	18251.44489	25817.48257	28672.40516	38324.88203	25230.47307	22877.19409	24867.270129	38324.88203	0.153470399889839	522	23.2	25.9
AT1G80560.1	22.0176245886315	2548.52642	33.00557246	1392.351174	3547.162192	3616.189645	1431.403988	10331.73692	1078.721724	6702.513036	1233.937628	9548.463579	4635.512644	4776.383492	8949.005916	2226.325317	6453.580686	8724.460853	5310.016404	5647.916696	6589.615583	3083.569032	4585.158465	4720.156509	1265.174113	2523.15327	3384.968252	2899.27803	7281.880363	3775.950344	5900.655684	4473.225784382	10331.73692	0.589576320829518	405	21.81	24.29
AT1G80600.1	1.222829545139	349029.468	336029.9798	259869.9963	294141.3127	279170.9005	316644.6967	269334.6619	307196.8674	370345.6409	352828.4976	372118.1454	299352.5871	282165.7599	266135.0307	373387.03	280501.6391	246645.7798	211690.0339	271511.438	321132.9959	294746.2576	363940.5967	372451.7527	320382.0071	315021.4264	307367.1554	313727.0585	362093.0508	330623.2098	387526.1989	314237.039183333	387526.1989	0.414804114885351	457	22.26	24.82
AT2G01070.1	16.7667547642175	99408.59285	103377.2337	55371.72207	63272.32206	88191.34657	243482.1451	112497.4214	111739.7568	86048.41235	111194.2753	105941.1145	112343.1437	90355.48935	70808.42916	65544.43014	197969.9075	94899.06744	82160.16337	68303.11176	155055.2214	148131.6465	142623.8811	97544.81807	177327.8001	43678.62668	25315.6996	152927.7301	143536.8535	217831.8598	113203.9758	112669.539925667	243482.1451	0.360863761015197	496	25	28.11
AT2G01140.1	23.3661583320863	1068635.874	1085471.528	854463.4595	1049954.548	1103185.552	1216832.959	1098111.015	839892.6992	932547.4166	1055482.091	1095198.469	981418.6679	1054232.979	932315.8583	926203.8611	883935.6782	949394.9361	936731.7997	955573.2509	906698.2885	886540.4025	1009686.477	1062439.433	1046601.845	994664.0331	1104925.148	942425.9641	922789.2577	1066878.904	1089462.771	1001756.50554667	1216832.959	0.00802093960407176	391	22.46	24.84
AT2G01290.1	11.5761076870153	19929.06318	26438.29399	37047.35115	42255.05401	54194.18294	35613.02449	20391.45684	38480.28246	49149.17116	19435.64735	35085.49666	36055.72901	20488.30031	19538.27805	33452.6568	24320.02677	31641.5573	25845.84782	20048.73517	19943.40004	28045.3983	31341.34412	32270.79022	30732.73432	36265.68295	45661.47431	41594.81598	21555.90567	22073.80218	32356.30904	31041.7270863333	54194.18294	0.52671504810257	265	22.53	25.43
AT2G01330.1	17.3893969422784	24613.79577	22344.78319	16664.34149	18842.09033	13075.30523	45695.22483	14480.90221	29437.39795	29581.12748	21486.81624	27494.17702	18695.96271	30491.785	21435.16535	20441.5875	26059.07627	16761.29694	12183.70456	18301.82786	40354.97636	25058.15192	28544.94482	36583.77834	24810.49704	17988.63347	32196.09162	23816.39967	51222.8569	21338.49863	34158.08935	25471.9762016667	51222.8569	0.848667219017655	611	23.07	25.84
AT2G02100.1	12.0000600137165	71273.82876	21731.29383	128448.6467	103415.1295	58600.18006	3338.601438	70626.33973	19098.25659	104900.2687	6180.370335	31741.32772	20013.45478	80632.67058	63787.30461	29511.12939	13557.91215	19709.52098	232.2241974	39975.24629	12028.79484	54150.22856	52234.62399	44198.88579	16162.75964	48174.05356	56638.01843	32473.17755	10069.67361	30965.20094	21296.26084	42172.17946968	128448.6467	0.215908186060796	77	24.19	26.07
AT2G02740.1	4.4419210674521	54102.84941	57087.7871	59722.70428	91362.09801	70137.84972	51168.85266	43116.90217	79738.99379	65609.93813	62697.05846	58357.28441	48203.69686	54402.39143	59304.31446	51384.64195	59687.40088	51842.17285	44396.06907	48295.13789	47580.32865	47054.76926	71628.74224	71229.64392	53999.36262	39523.46322	53497.44137	57663.49738	65402.78224	49033.79961	66828.92094	57802.0298326667	91362.09801	0.0124059651729168	268	23.97	26.7
AT2G03420.1	17.243214784187	1561.959158	15775.70524	14955.78882	15706.58612	14310.32191	7768.192787	16912.54454	20022.71219	19987.87182	8019.43477	11364.39317	11682.3603	9891.555761	13053.01807	17712.18825	7119.425189	12179.02084	18377.82785	14756.76939	10501.01368	12651.55351	7248.352115	11442.54767	9844.73396	8457.132825	1007.540383	15974.6233	8282.863599	10935.11724	5231.962132	11757.8372196333	20022.71219	0.357784349930561	170	23.49	25.76
AT2G03440.1	12.612083367429	871416.7718	641971.4954	578441.99	444487.8693	630237.7243	801437.2793	655264.6005	624757.88	577120.6995	490354.6256	549176.5597	562232.2882	630850.0258	458566.5157	682395.8216	518409.989	511413.1648	559231.8099	634181.2297	795033.6498	533740.2547	457525.2198	819434.034	570926.1159	786914.7039	421250.5579	605269.8539	685927.6135	675073.5623	716400.4364	616314.811406667	871416.7718	0.0835422604041214	187	21.23	22.74
AT2G03680.1	14.3875556804741	160485.7862	142257.429	91407.8194	86979.28512	123178.0942	163717.3452	130868.435	90390.19353	114253.021	79584.39996	94668.23489	119964.1998	78766.50722	97031.0924	151265.975	120680.0098	104144.8276	122089.1141	113602.8919	134263.5979	98727.92701	94895.37373	135520.094	118615.5087	95415.21582	76723.75164	93232.48558	99202.51473	98017.57418	125848.2249	111859.897650333	163717.3452	0.124790073225119	119	19.68	21.55
AT2G04030.1	23.582340970532	2887899.131	2807215.021	2729028.062	2900455.492	2827863.458	2905955.538	2633212.535	2862792.577	2839588.404	2753058.266	2795487.02	2862915.784	2540597.455	2606558.434	2459648.364	2435357.626	2586137.055	2419466.545	2550272.52	2526814.258	2565994.182	2887326.383	2948292.736	2640183.46	2733863.505	2660802.126	2349589.866	2127933.984	2529183.219	3063246.601	2681224.65356667	3063246.601	0.438457536505763	780	23.33	25.69
AT2G04390.1	16.2071768141056	990795.6645	1239620.881	808889.8047	1031395.819	1137895.159	1387724.889	1051800.333	1275643.402	1273568.775	983410.8849	1575478.364	1502012.785	901970.5451	1205197.4	1236504.726	1434656.11	1251438.796	1170344.873	1317202.741	1370681.159	1209441.671	1145178.545	1733057.334	1700712.869	1310509.809	1358831.55	1565217.691	1014867.337	1306652.626	1585397.068	1269203.32037333	1733057.334	0.252813605652325	141	23.29	25.02
AT2G04400.1	12.0000600137165	59044.34579	46342.8535	60617.89574	35255.9349	54042.973	73401.85249	20729.64381	25728.48885	26795.18341	19868.38439	38770.97317	34502.51454	28832.75527	31851.78565	19854.29393	14441.43982	32892.42082	21806.16454	29343.38448	18654.92829	19410.1561	23337.22895	32583.78658	18535.8624	32340.53718	13394.76002	17910.87517	18072.21441	19762.3792	23995.11648	30404.0377626667	73401.85249	0.497048382186397	402	22.81	25.06
AT2G04520.1	18.1099883137706	129621.4258	115271.0586	96017.32848	99718.5545	91607.86338	146913.7528	91164.8055	125191.5859	101587.1018	78538.19099	106487.4985	94744.7628	93139.77597	92589.70493	108673.8449	85934.51155	91248.7713	119831.8541	128795.843	88032.88764	93489.75561	79866.39264	132255.3821	94478.56979	121549.2152	84760.15529	102355.2789	86409.78613	100282.2867	119574.3648	103337.743653333	146913.7528	0.0427599636037007	145	22.63	24.9
AT2G04700.1	20.9406183177724	159794.1247	200637.8101	120638.3598	190137.7275	181370.2169	216412.7404	206831.1348	214550.9486	253333.9035	163854.6547	242962.3872	174705.3563	205257.7522	157962.2651	227157.4016	147872.5634	170311.6781	180169.8997	173964.2891	165098.6618	160585.5764	139370.0208	208560.5389	172603.2651	160915.7555	113547.962	172139.558	159874.1554	190144.4217	173680.6641	180148.193113333	253333.9035	0.553770795047494	146	23.75	25.66
AT2G04780.1	0.369009561320709	485945.9865	593408.1607	454338.2148	519253.8983	567367.298	752938.2738	511431.0372	565140.4488	555920.4655	356826.2048	444949.3412	508957.892	519472.3386	397137.4134	578653.8309	451608.0376	411207.8806	561209.8417	398355.7389	632724.7012	436648.9771	522702.5926	686464.5404	487892.4757	452725.0424	525147.7759	436450.063	438906.7385	474675.9824	527080.9971	508518.072986667	752938.2738	0.658083322019016	254	22.13	24.83
AT2G04842.1	11.205262476968	82110.97089	86038.3801	76998.17138	94440.74959	97484.13582	118878.0374	84466.43855	106223.4382	101580.3112	52165.66067	100843.4306	88021.85417	85735.01696	84515.72152	83682.47342	55806.51879	85499.42203	67854.34219	71601.6406	77896.84035	87537.99111	65232.86314	98689.87282	81564.59368	92388.61	74753.42843	83635.32262	80945.78009	75487.48664	91412.36492	84449.7289293333	118878.0374	0.734159366999515	650	24.64	26.69
AT2G05620.1	22.3412666487443	34485.47266	54219.82838	47932.89502	59736.72867	67447.20457	24640.93227	62920.78597	68927.14699	101452.3316	30792.8803	76940.94228	86846.90403	49230.26875	64512.50905	54668.2031	38154.04993	69798.14368	14575.7367	50739.16076	66977.36484	82355.67698	86535.41653	87902.13596	106935.694	79236.7233	104334.5406	95946.67447	34323.21292	73609.26465	86562.96704	65424.7265333333	106935.694	0.894261188079825	133	22.51	25.06
AT2G05710.1	12.0000600137165	471499.8386	575730.572	429085.3076	572401.5471	484108.826	450198.0106	472950.4863	479262.0982	483531.2116	428564.9795	408599.0754	552490.3686	535143.5181	411097.4163	684073.8383	312467.8151	406482.3392	452471.2583	436946.3755	475167.7952	391280.2415	437120.2032	492639.2195	459838.256	446730.4434	477917.928	398445.799	434420.7527	428599.651	451983.978	464708.304993333	684073.8383	0.154059652963556	990	23.07	25.58
AT2G05840.1	12.0000600137165	163472.2114	177050.6034	120040.3736	154162.2792	125671.4754	84262.21725	81530.77103	91278.73208	54583.38318	70607.14362	72050.71022	64822.50778	65017.4052	74930.59413	124439.1783	97591.68174	69415.55907	45597.30536	79548.65321	67489.41079	64116.69797	86756.31281	39794.4843	56514.8356	59852.29312	55891.25367	94779.66163	51262.70259	49796.71399	43836.21153	82872.1121056667	177050.6034	0.231906840399844	246	23.13	25.32
AT2G05920.1	13.6285741301599	93774.96068	211190.8765	50460.05542	209898.8657	228317.3832	321277.1031	206270.2011	216313.0181	222957.1133	204569.2906	288740.9137	208776.9393	169672.15	128480.8076	175959.8457	249132.8214	167486.386	177858.566	203279.9778	270869.832	245055.7303	186713.3876	141410.3769	259512.8015	35848.79792	90205.71087	238609.4046	183105.3647	242150.8496	122568.1915	191682.257423	321277.1031	0.450612946946364	754	22.38	25.25
AT2G05990.1	12.0000446303022	2460586.961	2288475.427	1827882.69	2042816.562	2056467.85	2196655.231	2475202.429	2189436.87	2314568.383	2069757.118	2096956.599	2005072.066	2113373.599	2012837.687	1984954.829	2116588.179	1790935.066	1830784.464	2083417.962	2043845.402	1804799.078	1812319.663	2255129.044	1891501.769	2339565.568	1967716.196	1773867.502	2382908.819	2042556.023	2358485.174	2087648.807	2475202.429	0.193062062243071	390	21.86	24.68
AT2G06050.2	20.8576817682594	155610.06	328465.2833	132362.3179	200525.5278	315621.1155	269666.8808	133347.7341	162735.9284	209826.8775	150260.9638	669396.0502	193660.2443	198507.3636	187053.2752	167567.1084	148931.4784	147174.5811	172464.9529	135868.6115	190810.7206	154298.2435	152294.7715	190916.7008	161809.5211	146106.5366	144755.9051	228148.2002	157388.5992	183697.2454	196192.7904	199515.519636667	669396.0502	0.766668363475266	391	22.98	25.27
AT2G06850.1	3.955768456426	658021.5225	523973.1566	773520.7452	793919.849	906087.1293	650230.1499	726208.0313	1021644.21	882880.5979	695419.1519	759327.0711	946690.074	880626.7386	605184.1774	1208174.154	874127.1817	795344.576	511515.4912	811488.9521	1164346.517	942778.8166	858966.9359	941339.7115	899073.0113	764501.5932	795547.8959	1122074.852	679919.127	634331.0202	806634.2741	821129.89048	1208174.154	0.253854505365095	296	26.18	28.66
AT2G07050.1	6.4262631157631	39040.22905	30230.94128	29311.00185	26728.01621	29631.98986	8849.96122	12895.40244	28214.05133	25754.10372	19172.72889	30882.36584	36634.92954	26645.75888	35863.32885	11968.4804	21348.0221	29101.5663	16024.90592	18205.59742	13295.19115	31921.74712	26232.92497	29863.19527	27448.50605	19032.54512	26386.01153	34020.8846	24358.90385	17062.42384	11893.37891	24600.6364503333	39040.22905	0.550732782533511	759	25	27.27
AT2G07727.1	5.8002185327679	2799.799843	3182.556269	9756.343475	4488.180813	6241.731885	470.6136503	2865.576787	6581.523346	844.2511564	1699.319476	2482.561174	4486.486857	3051.219027	622.6209792	4848.030886	2575.18614	1873.762801	NA	4772.030129	1164.628691	3796.705427	3158.477268	1905.426591	5871.722175	1328.851364	5322.677665	1124.5606	3235.550291	1919.721534	1880.898321	3253.48326278966	9756.343475	0.921504074783532	393	27.01	30.07
AT2G09990.1	17.7597127271932	18198.71371	21095.02304	114151.3126	111294.1146	115535.3065	52604.30697	18916.51493	110612.9726	124925.1163	48731.05842	85751.26498	75190.5463	100600.1033	53114.368	46617.73945	46917.54708	72559.16217	13922.08838	34985.95571	66719.9802	141376.1019	95072.5977	69365.01193	81983.86972	95394.04132	107275.0731	141750.8861	39311.56034	51070.33945	99380.62544	75147.443408	141750.8861	0.208362247010977	146	24.33	26.39
AT2G10940.1	17.5389142247244	3013184.982	2134614.538	2839470.212	3649398.977	3207760.559	2345303.499	3747710.892	3458504.375	5169026.227	1994715.781	2892643.546	2497472.418	3250408.235	2377379.591	3901119.668	2714319.297	2221248.508	3053771.226	2600438.572	2171438.912	2750336.334	2193917.377	3257806.636	2571919.672	2636712.994	2630565.783	4325942.339	2297054.842	2584994.973	2445215.346	2897813.21036667	5169026.227	0.719291814488276	291	22.15	24.39
