Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
Q9CYY7	195	22.96	25
P62141	327	24.41	26.91
Q5HZI1	1210	21.57	23.23
Q9Z2Y8	274	22.5	24.47
O88441	263	24.02	26.41
Q3TRM4	1355	22.72	24.61
P48455	513	24.43	26.41
P60487	292	21.63	23.54
Q9D4F2	292	23.88	26.4
P58196	326	23.98	25.45
Q8K4L4	587	22.99	24.37
Q8C5D8	621	22.64	24.72
Q9JM05	507	22.37	24.46
Q99N92	148	23.33	25.86
Q99K51	630	23.31	26.05
P08399	672	16.46	19.24
E2JF22	2547	25.24	27.64
P12970	266	23.69	25.86
Q9ERV7	915	22.69	24.48
Q922D4	844	22.23	24.14
Q8CD54	2822	25.34	28
Q9D7N6	160	24.51	25.77
Q9CQP0	65	24.89	28.47
Q9CXR4	297	26.24	29.74
Q9JJQ0	542	26.81	29.39
Q80YR9	836	24.03	25.63
Q8C2R7	423	28.33	31.97
Q9CQL6	188	25.21	27.73
P35396	440	23.75	25.92
Q8BKD6	301	23.64	25.52
P24822	559	22.35	24.64
P24823	529	22.54	24.67
Q2YFS2	224	24.84	27.32
Q9QUR6	710	24.97	27.65
P47879	254	22.05	22.77
Q8BH31	519	25.17	28.19
Q9QXH4	1169	23.41	25.78
P39039	239	21.75	24.02
Q9Z329	2701	23.85	26.3
Q3V1N1	1048	23.3	25.43
Q8K039	155	21.27	22.89
Q99K01	787	22.39	24.34
Q91ZA3	724	22.94	25.16
O88689	947	21.99	24.28
Q7TMJ8	264	21.94	23.48
O54709	232	24.89	27.18
Q80UU9	217	21.93	24.34
P97334	362	20.98	22.39
Q60715	534	24.09	26.43
P97503	333	20.62	21.87
Q99L48	503	23.97	26.06
O54799	390	24.85	28.15
Q5H8A1	153	25.25	26.87
Q9R0L6	2025	21.32	22.63
Q3UBG2	217	24.47	26.21
Q9ES74	302	24.49	26.87
Q9D106	387	24.13	26.93
P04095	224	24.09	27.18
Q9QUN5	212	25.52	28.58
Q6GQT9	1214	23.06	25.59
P97391	137	26.4	29.27
Q6NSR8	524	22.26	24.46
P48076	150	26.07	28.9
Q9D9N8	188	24.95	27.02
Q61878	223	22.69	24.3
P20664	417	25.64	27.86
P11247	718	23.71	25.83
Q9DBY8	855	21.84	23.81
Q9R190	668	22.96	24.72
Q9Z0J0	149	23.59	26.19
Q8C015	719	23.49	25.28
O88319	424	24.7	27.6
O54734	441	24.04	26.95
Q62422	215	22.67	25.11
P24699	255	21.79	23.14
Q3UV55	615	21.82	23.51
Q60641	488	23.92	25.77
P49117	596	22.17	24.4
P23275	312	24.9	28.5
Q8VGI4	310	25.34	29.01
Q62092	185	23.83	26.43
Q8K4F6	465	22.47	24.34
P60202	277	25.36	28.9
Q9WTJ6	475	21.6	23.4
Q62028	1487	25.35	27.44
Q99JT9	179	26.23	28.13
Q6PEB6	225	24.31	26.11
P49764	158	23.77	25.49
P62751	156	24	26.49
P62900	125	24.11	26.17
Q9CZT8	219	23.73	26.49
Q8K0W3	265	22.56	23.75
O09167	160	25.32	27.03
Q14C51	685	23.82	26.19
Q8R4E6	350	23.35	24.67
Q9CYZ6	169	21.74	22.87
P43352	420	22.15	23.54
Q6WBX7	403	23.34	25.77
P0C090	1187	22.2	23.83
Q9JHG2	197	23.24	24.93
Q8VE37	421	21.89	24.02
P62843	145	25.05	26.72
Q6ZPR5	823	24.53	26.76
P84096	191	23.27	25.18
Q8BYP3	211	23.4	25.81
Q8R2Q4	779	22.47	24.63
Q80WS1	387	22.68	24.99
Q91YQ5	608	23.67	26.27
P47911	296	23.97	26.16
Q9D338	292	24.12	25.78
Q9D684	903	23.1	24.91
Q91WG2	554	20.11	20.68
Q91YQ1	204	23.61	26.23
Q5U3K5	725	21.59	22.97
Q05144	192	23.62	26.28
P35601	1131	22.35	24.59
B2RQC6	2225	22.85	24.84
O09037	175	24.88	27.49
A2AT37	1269	23.16	24.84
Q9CPX8	56	27.98	30.88
Q8BP74	359	23.24	25.3
P84099	196	24.63	26.12
Q9CYK2	362	24.33	26.48
P0C5E4	2300	23.73	26.2
Q2MH31	260	24.2	25.7
Q8BYM7	716	21.96	23.06
Q8CB49	279	24.04	26.39
Q62205	1984	24.86	27.85
Q9DCG9	125	23.25	24.78
Q7M722	309	27.53	31.67
Q9CXL7	121	20.2	22.26
P0C7W3	231	25	27.14
Q8R2K7	98	20.44	21.16
Q61235	520	22.59	24.47
Q62170	397	20.37	21.79
Q8K1I3	203	23.16	24.85
O70559	108	21.7	19.61
Q924W6	1242	22.12	23.09
O70556	76	22.15	19.95
Q5NCC9	485	23.28	24.43
Q8K4K2	354	22.83	24.37
Q1XH17	477	22.41	23.81
Q8CGN8	76	20.46	19.38
Q6P6N5	408	21.19	22.12
Q0KL02	3102	22.77	24.6
P63271	117	23.72	26.26
Q68FG3	682	21.24	22.22
Q8BHJ6	461	25.98	29.29
Q62261	2363	23.25	24.86
Q8BIH0	1057	20.87	21.93
Q7TT00	530	22.44	24.18
D3Z752	116	22.14	24.23
E9PYH6	1716	20.88	21.7
Q03734	418	23.99	26.89
Q9D7D2	418	24.13	26.91
Q9WUN2	729	24.19	26.47
P41155	306	21.51	23.27
A2AKQ0	355	25.17	28.99
Q80U70	741	22.82	24.56
P63084	93	24.01	27.3
Q9D3R9	471	21.95	23.3
Q8BNE1	924	24.09	26.48
Q9WV98	89	23.94	25.67
Q5SV80	963	23.15	24.82
Q64331	1265	23.95	25.85
B2RX12	1523	24.08	26.97
Q9WVL5	950	23.35	25.55
Q08EJ0	177	25.28	26.89
P62717	176	26.16	27.68
P48377	963	21.37	22.82
Q8BL43	508	21.06	21.73
Q8CB96	322	23.28	24.8
Q6PFQ7	802	23.15	25.08
Q6GYP7	2035	23.56	25.6
Q61038	337	26.58	29.87
Q921W4	348	23.35	25.58
Q80XA6	521	21.6	22.59
Q8R2Y8	181	22.48	24.74
Q3UZZ6	295	26.53	28.97
Q920G3	569	22.39	24.64
Q08351	625	23.81	25.34
Q6A4L0	551	24.27	27.14
Q9CQ26	424	23.67	25.19
Q5EBI0	492	23.12	25.84
Q80TF6	4561	21.6	22.91
A0AUV4	508	23.7	25.48
P97801	288	22.6	24.25
A2KF29	484	23.9	25.68
P47867	471	22.14	24.37
P56726	793	23.96	26.02
Q91YV9	403	25.66	27.87
Q8C152	427	22.88	24.7
Q9D4Y8	254	25.98	29.62
P43025	202	23.37	26.18
A0A0U1RQ45	177	19.93	21.75
Q9D3W1	341	22.78	25.29
Q5DP50	351	22.06	23.43
Q0VB26	296	24.66	26.33
Q9CZR3	308	23.92	26.14
Q14BK3	207	23.8	25.75
Q9D8U2	264	25.29	29.05
A2A8T7	201	24.34	26.18
Q60774	273	27.04	30.24
Q9D5W8	253	25.6	28.05
Q0VBF2	186	23.32	25.21
Q8R1J1	378	26.59	29.88
Q497J1	226	26.16	29.83
Q9D9V4	276	24.13	26.71
Q9Z132	265	22.56	23.41
Q8K003	64	21.74	23.7
Q8VHT7	364	24.36	25.52
Q8BL74	907	22.99	24.53
Q921H8	424	20.63	22.81
Q9D8P7	227	21.66	22.99
Q8VCH0	424	20.77	22.99
Q9Z1J1	584	21.55	22.71
Q80W04	706	21.03	22.51
Q9D2R4	215	25.4	28.01
Q8R1V4	227	24.47	26.27
Q9D1D4	219	24.69	27.45
Q9CR23	183	23.31	25.22
B9EKI3	1091	20.59	21.95
Q8R182	198	23.56	24.88
Q6PAQ9	231	22.87	24.28
Q8BGN6	226	23.89	26.01
Q8K467	153	23.66	25.85
G3X8R9	209	23.37	25.9
Q8K0U3	198	25.33	28.76
Q8BHS8	665	21.52	22.91
Q3TUD9	140	26.78	29.75
Q9CR22	157	23.97	27.07
Q9DBS1	400	24.27	26.84
Q921N7	253	24.78	27.36
Q149F5	287	23.63	26.34
Q8C3K5	275	24.39	27.07
Q9D3H0	123	25.38	29.98
Q8R115	356	23.74	26.64
Q9DA04	169	24.23	26.42
B1AWJ5	472	24.52	27.13
Q8C581	172	21.76	24.13
Q9JJR8	199	23.96	26.45
B5KM66	88	23.56	25.57
Q8BYL4	472	23.77	25.96
Q9CUU3	1500	22.9	25
Q3U1C6	294	22.09	23.98
P70281	254	23.13	24.91
Q2TV84	1622	23.86	26.1
O55098	966	22.59	23.87
Q9DBI0	811	23.73	25.7
Q8BRH0	920	24.36	27.24
Q8BG19	741	24.88	28.05
Q3V209	319	21.55	23.96
Q8R4D5	1104	25.41	28.34
Q80YS9	662	23.67	26.14
Q8K424	791	24.69	27.51
Q924T2	291	23.43	25.35
Q61733	384	23.29	24.96
Q8BJZ4	320	22.88	24.79
Q9DCI3	235	24.98	27.69
Q9JIK9	218	24.53	25.46
Q8BHH9	233	26.08	29.27
P19221	618	24.09	26.06
Q3UTY6	1018	22.56	23.52
Q99J99	297	23.84	25.52
Q9CZB3	528	22.2	24.24
Q91YJ3	226	24.02	25.78
Q9WVA2	97	22.69	24.15
Q01755	566	21.5	23.16
Q7TS68	476	22.95	25.31
Q69Z66	819	23	24.74
Q9WVQ0	1022	22.37	23.92
Q8R4S0	164	20.62	21.83
P56371	218	23.11	25.57
P53994	212	23.29	25.53
Q9JJH1	148	23.59	25.3
Q9Z211	246	24.56	27.47
Q9D620	645	21.42	23.24
Q8C7R7	927	22.8	25.03
P47932	185	22.68	24.59
Q9DC04	966	21.69	23.09
Q9JL61	658	20.95	22.21
O35074	501	24.24	26.58
Q91VW3	93	22.01	23.98
A2AI08	749	20.98	21.88
Q3UFY4	516	22.62	23.45
Q8K5A4	203	23.64	25.3
Q9DBZ9	737	21.73	22.71
Q9DAH1	156	23.88	26.72
Q61234	503	21.72	23.53
Q80UZ2	687	23.82	26.13
Q62217	1077	23.87	25.66
Q8BFW4	522	22.52	23.8
Q8C0E3	641	22.04	23.26
Q9WUH7	837	22.98	24.72
Q9D2H5	723	24.36	26.28
E1U8D0	1418	21.84	23.25
Q99PJ2	551	22.99	24.28
P06880	216	24.08	26.49
Q62247	57	24.73	25.08
Q3UQ84	723	23.85	25.32
P62500	1077	19.27	20.28
Q99M01	451	25.18	27.08
P06804	235	22.98	25.71
Q9QWI6	1250	21.06	22.09
Q762D5	326	25.28	29.46
P48787	211	22.28	23.58
G3UVW3	457	25.53	29.3
Q91Z67	1071	22.45	24.18
Q8R314	524	25.33	28.52
Q78RX3	92	25.56	27.42
Q9Z0W1	427	21	22.61
Q9ER63	176	24.15	26.64
O54781	681	22.76	24.13
P97299	295	23.92	26.24
Q9QZ39	526	24.62	26.56
P97325	374	24.84	27.79
Q8CIF6	832	25.19	28.5
P70371	421	23.11	24.84
Q9D2Q8	104	22.26	24.14
Q91V14	1138	23.76	26.11
P40226	356	21.55	23.67
Q8CEZ1	214	23.85	26.23
Q8BVN7	312	23.37	26.1
Q9CQ44	115	25.91	30.17
Q5RJH6	1138	22.76	24.28
Q8K021	338	24.9	27.35
Q9EPQ7	213	24.02	25.85
Q9D123	240	23.02	25.34
Q9D2X5	619	23.69	25.77
Q6JHY2	733	18.65	20.96
Q8BVA2	208	25.31	27.76
Q9DB90	520	22.81	24.16
Q8BU91	790	24.26	27.32
P46978	705	26.25	29.55
P0DN91	123	28.31	31.72
Q7TQA6	331	25.76	29.23
P70318	392	23.61	25.41
Q9WV89	557	21.69	23.43
O70622	471	21.56	23.27
Q8BKV0	436	23.13	25.22
Q8K0F1	684	23.39	25.85
Q8CDY7	219	22.04	23.25
P80318	545	22.46	24.45
P97378	874	23.86	25.94
Q3UE17	643	20.24	21.55
Q6NZM9	1076	21.85	22.97
P10630	407	23.79	26.06
Q99M04	373	23.38	25.76
P33033	323	25.43	28.86
Q3V1M1	2594	22.81	24.83
Q7TN16	700	23.63	25.75
Q14DK5	791	23.26	24.94
Q9R0H5	524	21.51	23.81
P48346	162	24.8	27.85
Q9QXA5	137	22.66	23.93
Q8CBY3	785	22.3	23.49
Q6NSQ7	470	22.57	24.28
Q91VR7	121	24.73	26.44
Q9CQB7	122	24.25	25.72
P01728	117	22.28	25.2
Q3UQ44	1575	23.31	25.77
P11103	1013	23.36	25.89
Q91VA6	368	24.22	25.6
P08003	638	23.73	26.31
Q8CIV7	274	22.69	24.26
P58308	460	25.51	28.19
P32115	349	22.43	23.76
P22437	602	25.26	27.56
Q3U2V3	323	23.36	25.43
Q6PIP5	582	24.11	26.44
Q05769	604	24.85	27.16
B1AXH1	1219	21.24	22.39
E9Q7G0	2094	20.56	21.32
Q8BVU5	350	22.57	24.28
P35383	373	25.28	28.29
O70131	152	23.29	26.48
O88685	442	22.37	24.49
O55126	281	25.44	27.3
Q8BZF8	567	23.29	25.62
Q99MH6	471	22.27	22.88
O70435	255	23.3	25.9
Q8BH04	640	23.65	25.37
O35657	409	22.95	25.16
Q3UIZ8	795	21.93	23.73
Q9WUX5	899	20.87	22.07
Q8K4J6	964	20.54	21.84
Q5SWP3	1504	19.61	20.48
Q69ZP3	385	22.93	24.51
O35985	143	24.36	25.74
Q9CQA1	188	23.05	25.3
O70551	648	22.88	24.58
Q9JMA9	638	26.18	29.46
Q7M742	95	22.35	25.33
Q8CDA1	1132	23.2	25.24
Q62232	296	22.74	23.98
O35857	452	23.23	25.53
Q6PGC7	313	26.19	30.01
Q9JL10	236	20.57	22.07
O35324	132	24.51	26.83
Q9CX34	336	23.14	25.28
P50247	432	23.75	26.36
Q91X43	789	22.05	23.27
Q9JJU8	114	22.54	24.26
Q8CC35	929	20.73	21.52
Q8CFG0	875	24.54	26.59
Q8CBA2	884	24.21	26.65
O08858	362	24.76	27.97
P30987	341	24.15	26.88
Q8K0Z7	294	22.78	24.86
Q9D4V4	322	23.03	24.23
Q91ZZ5	737	25.26	28.64
Q80YD1	779	23.35	25.52
Q8K3D3	89	23.01	25.93
Q99PN0	618	23.51	26.8
Q7TNV1	275	26	28.64
Q6YCH2	370	24.55	26.76
Q99MV1	1172	22.77	24.94
Q9JLF7	859	24.59	27.73
Q8BGY5	185	26.07	29.86
Q9WTS5	2764	23.16	25.48
Q9JJR2	179	23.07	24.87
Q8C996	288	23.48	26.2
Q3UDR8	347	23.94	26.58
Q6P1B1	623	23.8	26.03
Q9CR30	188	22.43	24.41
P18826	1241	23.38	25.63
Q8QZV7	732	22.88	24.34
P01724	129	22.48	25.47
Q9CQ22	161	21.46	23.15
P01729	129	22.43	25.46
Q7TMY7	1010	24.6	26.81
Q8R0S2	961	22.13	23.63
Q62406	710	22.38	23.83
Q9CWD8	319	22.11	24.43
O54901	278	24.57	27.21
Q925B0	333	19.76	20.71
Q3TVI8	727	21.55	22.32
Q8BJR6	328	23.2	25.18
Q9CXK8	180	24.79	27.49
Q8CAA7	621	24.33	27.03
Q2TBE6	479	23.86	25.54
A1Z198	1177	24.37	26.71
Q0VB07	374	23.78	26.23
Q3U1F9	429	20.74	22.24
Q3UP24	1024	24.09	26.83
Q9D9G2	242	23.67	25.97
P04938	181	23.66	26.14
Q64288	163	23.64	25.71
Q61139	770	23.11	24.96
G5E8D7	195	26.45	28.78
A2BDX3	460	21.5	23.42
Q8BPB0	216	25.63	28.07
P27573	248	24.3	26.95
Q9WTI7	1063	24.09	26.17
Q01768	152	25.02	27.14
Q9ER97	151	23.63	25.65
Q91ZV4	335	27.29	30.16
Q9ET01	850	24.66	27.23
Q7TNK1	735	23.79	25.4
O09049	174	24.33	27.01
Q9Z205	269	21.56	23.6
O35929	297	21.6	22.77
Q8K342	435	22.83	24.63
Q9CQE5	181	23.58	25.29
P32883	189	23.68	25.9
Q8VH51	530	22.41	24
P97816	79	22.99	25.84
P09925	306	24.64	26.32
Q8R0L9	432	22.13	23.44
P17751	299	22.58	24.77
F2Z472	265	23.4	25.07
Q8R235	136	27.5	31.45
Q8BUN5	425	23.98	25.57
Q99J08	403	24.51	26.74
Q99M96	577	25.11	27.55
Q3TZX3	320	23.62	26.23
Q60857	630	25.84	29.11
Q7TSE6	464	24.74	26.84
Q91WG3	331	22.9	24.87
O88393	850	23.07	25.04
Q8C6B2	564	22.89	24.35
Q8K1E0	355	22.4	24.5
Q99K95	307	22.44	24.19
Q60610	1591	22.43	24.27
Q06666	185	19.39	15.55
Q4FZG7	97	23.4	24.56
P59530	312	26.36	30.18
Q69ZT9	766	22.86	24.84
Q9CQI7	225	23.83	26.22
O54819	306	24.03	26.24
Q6ZWU9	84	24	25.71
Q14AI6	344	22.48	23.78
P29037	316	22.47	24.14
Q60707	711	21.53	22.91
P70324	741	21.9	23.68
Q9D5I4	173	23.03	24.84
Q8CCT4	200	19.92	20.22
Q9D3P1	638	20.36	20.98
P63147	152	23.23	24.86
Q8VCY6	597	25.47	27.4
Q8BLG0	1010	22.91	24.26
O35710	429	23.37	25.1
Q7TPX8	476	25.2	28.09
P46718	343	23.68	25.17
Q9Z0W3	1402	23.86	26.31
Q60674	576	22.65	24.42
Q8BGT0	338	23.39	25.94
P15375	242	22.01	23.41
P34985	313	26.38	30.49
Q8VG02	314	25.68	29.69
Q8VGD6	315	25.33	28.83
Q60889	312	26.22	29.72
Q3UGX3	299	23.5	25.41
Q99KQ4	491	24.16	26.89
P43247	935	22.94	25.43
P54276	1358	22.98	25.11
Q9DB73	305	24	26.48
Q8CH77	1875	21.32	23.21
P97432	988	22.12	23.49
Q9R207	751	22.25	24.05
Q91YT0	464	23.49	25.47
Q99JS0	100	22.18	24.42
Q9D011	178	22.45	22.99
Q9D1J1	266	22.17	23.88
Q8VIM5	935	21.08	22.46
P10085	318	21.01	22.11
P00536	343	23.36	25.45
Q8VCJ6	343	25.78	28.73
Q6ZPE2	1867	23.09	24.79
Q8C5P5	467	24.79	27.4
Q9D517	376	26.42	29.41
Q9D1B9	257	24.99	26.53
Q9WTL2	213	22.7	25.33
Q9JI38	481	23.97	25.69
P42925	194	26.51	30.2
Q60870	185	25.79	29.34
Q9Z1M8	557	22.98	24.14
Q9D8G5	157	26.3	28.47
Q9Z268	799	23.02	24.97
P47199	331	22.44	24.91
Q91YU8	470	22.04	23.22
P26350	111	16.6	16.63
Q99LH2	473	28.03	30.87
Q64455	1238	23.09	25.58
G5E861	688	22.15	23.36
Q7M723	302	27.68	31.79
Q9JKT4	300	27.6	31.82
Q9Z0H3	385	23.73	25.68
Q8R4D1	576	25.3	28.34
Q7M707	316	27.66	31.49
Q6QIY3	1958	24.52	27.32
O08712	401	24.25	26.2
O55101	224	24.55	27.66
Q62255	1320	20.94	22.38
P59528	333	27.18	31.3
A2APX8	2009	24.82	27.76
Q9Z172	110	22.13	23.35
Q7M709	320	27.2	30.98
Q7TQB0	298	28.43	31.94
Q8BIZ6	383	22.19	22.25
Q7TQA8	305	27.46	31.62
F6XZJ7	620	22.04	23.48
Q8BMC3	573	22.3	23.77
Q3UN54	99	24.1	27.36
Q569Z6	951	21.97	22.73
Q7TQB9	293	28.39	32.1
Q9D666	913	23.3	25.3
Q8C8M1	221	23.8	25.87
Q69Z37	1561	24.36	26.91
Q9Z179	668	24.03	26.46
D3YXK1	519	20.01	19.89
Q8R1J9	321	24.49	26.47
Q3TL54	445	25.25	27.17
Q9ESL0	520	23.1	25.65
P27048	231	21.28	22.14
P60879	206	20.91	22.31
Q9ERB0	260	21.97	23.66
P62996	288	22.91	23.32
Q9CQC8	308	24.91	27.55
Q9D8U8	404	23.76	26.2
Q8CFD4	459	23.61	25.48
Q3UQA7	116	22.27	23.41
Q9JJL3	689	24.95	28.23
Q8K1L2	249	25.04	27.24
Q52KF3	598	23.01	24.38
Q8C804	860	21.33	22.53
Q61207	557	22.74	24.93
A2ALV5	1481	23.73	25.87
Q810C0	846	23.44	26.01
P70399	1969	20.45	21.6
Q810B9	980	23.72	25.93
Q5QD12	358	25.79	29.29
Q8R3Q0	334	23.22	25.79
Q9R097	507	23.44	25.47
Q9D8Y7	184	23.63	26.12
Q78S06	156	25.89	29.27
Q9DBC0	667	22.64	24.21
Q7TMX5	569	22.73	24.68
Q9D1J3	210	21.38	22.85
O54972	620	21.72	22.41
Q61985	741	21.3	23.22
Q9JJJ7	461	26.51	29.68
G3UYX5	1258	24.81	27.02
Q99P58	218	23.35	26.08
Q99P86	105	22.96	25.21
Q9EP95	111	22.7	25.61
Q91YR9	329	23.25	26.06
P53026	217	24.33	27.21
A2ALK8	913	23.73	25.69
P48759	381	22.84	24.75
P29352	802	22.88	24.76
Q8K330	649	22.14	23.3
Q6ZWQ7	180	24.82	28.49
Q9D5A0	399	21.88	23.57
Q8C080	344	22.49	24.26
O88745	98	25.26	28.11
Q9QXZ6	670	25	28.29
Q62230	1695	22.07	24.17
Q8CEK3	90	26.71	30.18
Q9JLJ1	94	24.15	25.76
Q8K078	723	23.83	26.81
Q5QD05	344	25.43	29.03
O88908	525	26.74	29.25
Q3TBL6	204	24.01	26.46
Q5QD15	347	26.48	29.77
Q6NSW3	1687	21.39	23.08
Q99LB7	919	23.42	25.3
Q921I1	697	23.53	26.06
Q64124	207	20.83	21.43
O70583	680	23.12	25.01
O09164	251	22.22	23.71
Q64519	442	20.13	21.54
Q3UWA4	246	22.5	24.11
Q8BH34	777	24.53	26.74
Q8VI40	466	25.2	27.31
Q505D9	768	22.11	23.97
Q9CUS9	384	24.64	28.17
O54951	886	22.59	24.28
O70562	68	21.92	20.91
O70554	98	22.98	21.12
O70558	76	21.81	20.09
P07214	302	23.89	25.63
Q9ERR7	162	22.62	25.37
Q8BQU3	125	23.45	24.65
Q9D342	144	24.07	27.32
Q920N7	421	23.22	25.69
Q8BGW5	198	22.66	24.51
Q8R238	329	21.76	23.8
Q80YT5	790	23.56	25.43
O55131	436	23.53	25.3
Q9D0R2	722	24.57	26.58
Q8BFQ2	167	27.97	30.91
Q7M6Y2	395	21.28	23
Q9D0C4	501	23.47	25.65
Q9D1M0	322	23.79	25.89
Q8CE96	497	22.64	24.66
Q9WUA2	589	23.69	26.38
Q3TIT8	494	25.37	28.81
Q3UHA3	2430	23.53	25.72
P46097	422	23.49	26.06
Q4KL71	83	24.63	23.49
Q99MY0	378	22.64	24.25
Q7TMF5	413	24.62	27.2
Q8CIE0	424	23.63	26.01
Q9Z120	268	24.58	26.23
Q9D777	241	23.55	25.21
Q62417	1290	21.83	23.22
Q9EP64	317	25.49	27.56
Q3UES3	1166	22.28	24.42
Q7TML3	375	25.08	28.82
Q8BY79	368	25.43	28.57
Q9CZ91	441	21.29	22.59
Q8R1S9	547	24.94	28.43
P25118	454	23.11	24.86
Q8C145	765	24.2	25.92
P49962	86	24.81	26.95
Q9D856	535	22.15	24.46
Q925N1	313	25.38	27.91
Q8BKA3	608	21.07	21.51
P31651	614	26.56	29.86
Q9WVC6	431	24.59	27.02
P84104	164	22.7	22.75
Q9QZ28	246	23.12	24.52
Q9CPV1	254	23.91	25.7
B1AXP6	51	25.58	28.47
A7XUX6	400	25.61	28.09
O88935	706	20.86	21.85
A7XUY5	1461	23.75	26.79
Q8JZW5	429	23.1	24.62
Q01320	1528	23.38	25.83
A2AQ25	1946	21.15	22.24
Q64511	1612	23.46	25.99
Q62421	347	22.71	24.98
Q5SV85	1306	21.3	23.28
Q8CD94	116	23.11	25.44
Q3KNY0	2849	21.28	22.62
P01882	290	23.81	26.36
P02535	570	19.9	22.3
Q8BH06	637	23.7	25.55
Q8BZ81	582	23.87	26.31
Q9D4J7	364	22.81	24.23
Q62392	405	22.71	22.3
Q3TZ65	277	21.67	22.53
Q61983	465	25.8	29.5
Q8C437	567	22.16	24.07
P50136	442	23.67	25.15
Q91XL9	950	23.57	25.55
Q9DBS9	855	23.47	25.36
A2A8Z1	736	23.63	25.65
Q8VC10	478	23.05	24.99
Q99PJ0	344	23.32	25.8
Q8BH74	926	24.05	26.06
Q9WUA3	784	22.89	25.45
P86547	95	21.87	24.38
Q8VHI3	429	25.16	27.1
Q8VG05	315	25.21	29.1
Q60895	312	26.73	30.75
Q9EQW6	323	20.32	21.88
Q8BXP5	385	21.55	23.06
P48744	131	23.43	25.33
Q9EPN1	2936	23.31	25.56
Q91WV0	176	20.44	21.87
Q8BLR5	1005	22.39	23.36
Q80Z64	305	23.17	24.69
Q91V36	499	24.04	25.51
Q61474	362	23.12	25
Q9D8B4	141	23.5	26.22
Q60967	624	24.1	26.06
Q9CPU2	105	25.09	26.34
Q9CQC7	129	24.95	27.06
Q9JJE4	273	24.43	27.03
Q8BZ20	711	24.03	26.21
Q8BGG6	235	22.37	24.14
Q8CFF0	331	25.86	28.25
P63239	753	23.1	25.21
Q91Z83	1935	22.57	24.42
Q9JIY8	226	25.41	28.15
Q91ZB8	321	25.55	28.81
E0CYR6	227	25.63	28.33
Q5XKE0	1136	23.34	25.43
P25799	971	22.34	24.65
Q9QXV8	315	22.01	23.1
Q6TAW2	65	24.95	26.9
Q6NV83	1029	22.68	23.88
Q8BYY9	420	24.2	26.9
Q3U213	654	24.05	26.2
Q9EQU5	289	22.01	23.07
Q8K004	515	23.21	25.41
Q8K1K6	397	24.15	26.8
Q9WUZ5	187	23.13	24.76
Q60670	779	22.2	23.93
Q8CFH6	931	22.45	23.75
Q6P2B1	923	23.78	26.06
Q80WM9	275	22.69	24.05
P25446	327	23.34	25.04
Q9D7A6	144	23.1	25.17
P61620	476	24.76	28.09
P05367	122	24.56	26.6
Q9ERC3	197	22.39	23.86
Q9CR46	120	22.69	24.84
A1Y9I9	258	24.02	26.05
Q8BJU0	315	21.22	22.83
Q80YR5	991	21.31	21.65
Q8R0F3	372	23.32	24.95
O08641	340	22.66	25.09
Q8BXK4	403	23.98	26.11
Q9D3G2	278	24.26	27.07
Q9D658	173	24.47	26.62
Q01887	594	23.44	25.89
Q8BMQ8	553	21.88	23.66
O08750	462	21.87	23.69
Q9D1F5	335	21.38	22.13
Q9WVQ5	241	24.11	25.99
Q9WVS7	448	23.7	25.85
Q8BWZ3	972	24.13	26.53
Q07832	603	23.87	26.16
Q6P9S0	715	21.01	22.53
Q62066	280	21.61	23.14
P63330	309	24.61	26.8
Q3UHD3	1353	20.74	21.71
Q9DB26	291	24.21	25.92
P31360	445	21.32	21.75
Q9CQ06	216	24.35	25.67
P43252	415	23.78	26.34
Q9JJ00	328	23.34	24.81
Q7M6Y3	660	22.4	24.94
Q0VGB7	417	20.7	21.63
P15974	95	27.05	30.16
Q8BP40	418	24.02	26.12
Q9D9W1	207	25.25	27.39
Q9JHG1	132	26.14	29.51
Q99N91	92	24.67	26.16
Q7TPN3	493	25.42	28.4
P47968	303	22.28	24.43
Q8BXQ2	582	24.63	27.19
P37238	505	24.21	26.61
P0C1P0	71	26.56	30.07
Q9CQJ2	290	22.08	23.73
Q8K2M0	380	25.76	26.79
Q8VDG5	311	22.94	25.3
Q62070	370	22.89	24.53
P58750	326	23.39	25.57
Q8BFY7	231	21.06	21.52
Q9CR37	115	21.83	23.23
Q8K2H1	381	22.56	23.43
Q9CY73	333	23.41	25.3
P24369	216	24.15	27.45
Q8K2Y7	252	25.1	26.75
Q8JZS9	211	24.06	26.39
Q99KR7	206	22.41	25.18
Q9QUR7	165	22.6	23.87
P70207	1894	23.5	25.85
Q99MQ3	580	22.86	24.73
P70208	1872	23.28	25.41
P70206	1894	23.25	25.48
Q3UH93	1925	22.82	24.8
P53811	271	25.18	27.21
O70579	307	25.02	28.31
Q0ZLH2	352	24.37	26.99
Q9DCE5	382	23.3	25.38
P42337	1068	25.12	27.44
Q5K2P8	849	23.23	24.6
O08852	4293	22.94	25.17
Q9JHG7	1102	24.55	26.82
Q9ERT9	171	20.04	20.28
Q8C115	1491	22.81	24.58
Q8BQ30	594	20.6	20.7
Q4VAC9	1341	21.66	22.78
Q62087	354	23.63	26.39
Q9CQT5	141	22.74	25.01
Q9QYM5	227	22.49	24.37
P61514	92	24.93	27.68
Q3UIW5	804	22.03	23.55
Q9QYK7	154	23.34	24.45
Q9DAK3	695	23.94	25.83
Q91V93	728	24.15	25.93
