Gene.ID	Transcript.ID	AFFY.ATH1	Chromosome	Gene.start	Gene.end	Transcript.start	Transcript.end	Transcription.start.site
AT5G06730	AT5G06730.1	250702_at	5	2079925	2081685	2079925	2081685	2081685
AT1G01970	AT1G01970.1	261622_at	1	338241	340088	338241	340088	338241
AT1G12860	AT1G12860.3	261196_at	1	4384304	4386651	4384318	4386636	4384318
AT1G12860	AT1G12860.1	261196_at	1	4384304	4386651	4384304	4386651	4384304
AT1G12860	AT1G12860.2	261196_at	1	4384304	4386651	4384304	4386651	4384304
AT4G15800	AT4G15800.1	245334_at	4	8984787	8985995	8984787	8985995	8984787
AT2G13985	AT2G13985.1		2	5874638	5875793	5874638	5875793	5875793
ATCG00790	ATCG00790.1	244982_at	Pt	81189	82652	81189	82652	82652
ATCG00790	ATCG00790.1	244983_at	Pt	81189	82652	81189	82652	82652
AT3G03490	AT3G03490.1	259052_at	3	830116	831997	830116	831997	831997
AT5G53350	AT5G53350.1	248255_at	5	21643767	21647774	21643767	21647774	21643767
AT5G23340	AT5G23340.1	249831_at	5	7856039	7858319	7856039	7858319	7856039
AT5G19880	AT5G19880.1	246145_at	5	6720384	6722477	6720384	6722477	6722477
AT5G37920	AT5G37920.1		5	15099341	15101170	15099341	15101170	15101170
AT3G30320	AT3G30320.1	256708_at	3	11931287	11934694	11931287	11934694	11931287
AT2G25990	AT2G25990.1	266837_x_at	2	11080586	11080706	11080586	11080706	11080586
AT2G07690	AT2G07690.1	266959_at	2	3522984	3527500	3522984	3527500	3527500
AT2G07690	AT2G07690.2	266959_at	2	3522984	3527500	3523223	3527460	3527460
AT3G06610	AT3G06610.1	258514_at	3	2060615	2062153	2060615	2062153	2060615
AT4G19260	AT4G19260.1	254567_s_at	4	10533296	10536262	10533296	10536262	10533296
AT2G07640	AT2G07640.1		2	3220739	3221422	3220739	3221422	3220739
AT1G11400	AT1G11400.5	261823_at	1	3837694	3841218	3837749	3840809	3837749
AT1G11400	AT1G11400.2	261823_at	1	3837694	3841218	3837694	3840436	3837694
AT1G11400	AT1G11400.4	261823_at	1	3837694	3841218	3837694	3840436	3837694
AT1G11400	AT1G11400.1	261823_at	1	3837694	3841218	3837850	3840207	3837850
AT1G11400	AT1G11400.3	261823_at	1	3837694	3841218	3838016	3840281	3838016
AT1G11400	AT1G11400.6	261823_at	1	3837694	3841218	3837749	3841218	3837749
AT4G10650	AT4G10650.1		4	6573792	6576250	6573792	6576250	6576250
AT4G37770	AT4G37770.1	253066_at	4	17752079	17754157	17752079	17754157	17752079
AT2G38960	AT2G38960.1	266186_at	2	16265286	16268334	16265286	16268218	16265286
AT2G38960	AT2G38960.3	266186_at	2	16265286	16268334	16265399	16268334	16265399
AT2G38960	AT2G38960.2	266186_at	2	16265286	16268334	16265455	16267792	16265455
AT1G53705	AT1G53705.2		1	20050475	20051451	20050475	20051451	20051451
AT1G53705	AT1G53705.1		1	20050475	20051451	20050475	20051451	20051451
AT3G04110	AT3G04110.1	258566_at	3	1077236	1080504	1077236	1080504	1077236
AT3G04110	AT3G04110.2	258566_at	3	1077236	1080504	1077236	1080504	1077236
AT3G04110	AT3G04110.3	258566_at	3	1077236	1080504	1077289	1080454	1077289
AT4G35110	AT4G35110.5	253173_at	4	16712280	16715114	16712409	16714903	16714903
AT4G35110	AT4G35110.6	253173_at	4	16712280	16715114	16712416	16714855	16714855
AT4G35110	AT4G35110.3	253173_at	4	16712280	16715114	16712415	16714791	16714791
AT4G35110	AT4G35110.4	253173_at	4	16712280	16715114	16712280	16714755	16714755
AT4G35110	AT4G35110.2	253173_at	4	16712280	16715114	16712280	16715114	16715114
AT4G35110	AT4G35110.1	253173_at	4	16712280	16715114	16712415	16714791	16714791
AT3G57800	AT3G57800.2	251601_at	3	21407782	21411904	21407782	21411904	21411904
AT3G57800	AT3G57800.1	251601_at	3	21407782	21411904	21407789	21411612	21411612
AT1G75560	AT1G75560.1	262948_at	1	28371141	28373301	28371141	28373301	28373301
AT1G75560	AT1G75560.2	262948_at	1	28371141	28373301	28371262	28373241	28373241
AT5G45480	AT5G45480.1	248942_at	5	18426104	18429090	18426104	18429090	18429090
AT5G20990	AT5G20990.3	246131_at	5	7128475	7133512	7128475	7133171	7133171
AT5G20990	AT5G20990.1	246131_at	5	7128475	7133512	7128475	7133512	7133512
AT5G20990	AT5G20990.2	246131_at	5	7128475	7133512	7128475	7133502	7133502
AT3G20480	AT3G20480.1	257094_at	3	7151387	7153464	7151421	7153464	7153464
AT3G20480	AT3G20480.5	257094_at	3	7151387	7153464	7151424	7153392	7153392
AT3G20480	AT3G20480.2	257094_at	3	7151387	7153464	7151387	7153398	7153398
AT3G20480	AT3G20480.4	257094_at	3	7151387	7153464	7151421	7153464	7153464
AT3G20480	AT3G20480.3	257094_at	3	7151387	7153464	7151411	7153433	7153433
AT1G56225	AT1G56225.1		1	21044756	21045708	21044756	21045708	21045708
AT3G52190	AT3G52190.1	256677_at	3	19353867	19357261	19353867	19357261	19357261
AT2G43570	AT2G43570.1	260568_at	2	18076166	18077517	18076166	18077517	18077517
AT5G10300	AT5G10300.2	250483_at	5	3239455	3240883	3239617	3240870	3239617
AT5G10300	AT5G10300.1	250483_at	5	3239455	3240883	3239455	3240883	3239455
AT5G03530	AT5G03530.1	250901_at	5	885437	887700	885437	887564	887564
AT5G03530	AT5G03530.2	250901_at	5	885437	887700	885522	887700	887700
AT5G50375	AT5G50375.3	248511_at	5	20511642	20514346	20511642	20514346	20511642
AT5G50375	AT5G50375.1	248511_at	5	20511642	20514346	20511642	20514346	20511642
AT5G50375	AT5G50375.2	248511_at	5	20511642	20514346	20511667	20514249	20511667
AT3G47090	AT3G47090.1	252450_s_at	3	17341235	17344762	17341235	17344762	17344762
AT5G22990	AT5G22990.1	249857_at	5	7691494	7692468	7691494	7692468	7692468
AT1G27290	AT1G27290.1	264445_at	1	9481405	9482992	9481405	9482992	9481405
AT1G27290	AT1G27290.2	264445_at	1	9481405	9482992	9481532	9482912	9481532
AT4G01830	AT4G01830.2	255541_s_at	4	785551	790447	785551	789465	789465
AT4G01830	AT4G01830.1	255541_s_at	4	785551	790447	785663	790447	790447
AT4G19480	AT4G19480.1	254583_at	4	10614780	10615316	10614780	10615316	10615316
AT5G45360	AT5G45360.1	248966_at	5	18384489	18386871	18384489	18386871	18386871
AT2G40760	AT2G40760.1	266051_at	2	17009951	17012116	17009951	17012116	17009951
AT5G47220	AT5G47220.1	248794_at	5	19171643	19172956	19171643	19172956	19172956
AT1G16740	AT1G16740.1	255767_at	1	5727622	5729115	5727622	5729115	5727622
AT3G26395	AT3G26395.1		3	9665548	9666307	9665548	9666307	9665548
AT5G64900	AT5G64900.1	247213_at	5	25937078	25938176	25937078	25938176	25937078
AT4G20735	AT4G20735.1		4	11122563	11124467	11122563	11124467	11122563
AT2G18150	AT2G18150.1	263063_s_at	2	7892034	7893709	7892034	7893709	7893709
AT1G64060	AT1G64060.1	262344_at	1	23769774	23776984	23769774	23776984	23769774
AT2G29260	AT2G29260.1	266280_at	2	12582477	12584374	12582477	12584374	12582477
AT5G06620	AT5G06620.1		5	2033760	2036266	2033760	2036266	2033760
AT5G06620	AT5G06620.2		5	2033760	2036266	2033760	2036266	2033760
AT4G37590	AT4G37590.1	253062_at	4	17662840	17666736	17662840	17666736	17666736
AT4G18290	AT4G18290.1	254663_at	4	10114794	10118652	10115418	10118651	10115418
AT4G18290	AT4G18290.2	254663_at	4	10114794	10118652	10114794	10118652	10114794
AT1G15470	AT1G15470.2	262597_at	1	5315499	5317941	5315499	5317863	5315499
AT1G15470	AT1G15470.1	262597_at	1	5315499	5317941	5315507	5317941	5315507
AT1G01800	AT1G01800.1	261537_at	1	293246	295086	293246	295086	293246
AT1G01800	AT1G01800.2	261537_at	1	293246	295086	293342	295040	293342
AT1G27260	AT1G27260.1		1	9469948	9470967	9469948	9470967	9469948
AT2G47580	AT2G47580.1	245124_at	2	19517187	19518913	19517187	19518913	19517187
AT1G30560	AT1G30560.1	263213_at	1	10824637	10826405	10824637	10826405	10824637
AT4G31630	AT4G31630.1	253541_at	4	15325343	15327220	15325343	15327220	15327220
AT3G62230	AT3G62230.1	251252_at	3	23031531	23033146	23031531	23033146	23031531
AT3G49910	AT3G49910.1	252235_at	3	18504164	18505390	18504164	18505390	18504164
AT1G41830	AT1G41830.1	261363_at	1	15603568	15607966	15603568	15607966	15607966
AT1G31490	AT1G31490.1	256492_at	1	11271228	11273294	11271228	11273294	11273294
AT2G26580	AT2G26580.1	245029_at	2	11303455	11307010	11303455	11307010	11307010
AT2G26580	AT2G26580.2	245029_at	2	11303455	11307010	11303542	11306986	11306986
AT4G17440	AT4G17440.2		4	9727687	9729366	9727687	9729366	9727687
AT4G17440	AT4G17440.1		4	9727687	9729366	9727740	9729263	9727740
AT4G17440	AT4G17440.4		4	9727687	9729366	9727695	9729272	9727695
AT4G17440	AT4G17440.3		4	9727687	9729366	9727687	9729366	9727687
AT5G25195	AT5G25195.1		5	8716180	8716423	8716180	8716423	8716180
AT3G25011	AT3G25011.1		3	9112961	9113518	9112961	9113518	9113518
AT1G34490	AT1G34490.1	261156_s_at	1	12609440	12610495	12609440	12610495	12609440
AT1G08440	AT1G08440.1		1	2662967	2665584	2662967	2665584	2662967
AT5G13440	AT5G13440.1	250235_s_at	5	4307973	4310273	4307973	4310273	4310273
AT1G04440	AT1G04440.1	263657_at	1	1202160	1206009	1202160	1206009	1202160
AT2G32415	AT2G32415.1	266332_at	2	13761110	13765608	13761137	13765456	13765456
AT2G32415	AT2G32415.3	266332_at	2	13761110	13765608	13761110	13765608	13765608
AT2G32415	AT2G32415.2	266332_at	2	13761110	13765608	13761142	13765456	13765456
AT5G58250	AT5G58250.1	247862_at	5	23559474	23560778	23559474	23560778	23559474
AT2G25565	AT2G25565.1	265906_at	2	10884062	10885295	10884062	10885295	10885295
AT3G45760	AT3G45760.2		3	16801996	16804967	16801998	16804967	16804967
AT3G45760	AT3G45760.1		3	16801996	16804967	16801996	16804759	16804759
AT3G17227	AT3G17227.1	258438_at	3	5886333	5887018	5886333	5887018	5887018
AT2G05752	AT2G05752.1		2	2169305	2170528	2169305	2170528	2170528
AT4G24130	AT4G24130.1	254201_at	4	12527675	12528686	12527675	12528686	12527675
AT5G16030	AT5G16030.4	246487_at	5	5237970	5240748	5238049	5239314	5238049
AT5G16030	AT5G16030.1	246487_at	5	5237970	5240748	5237970	5240748	5237970
AT5G16030	AT5G16030.5	246487_at	5	5237970	5240748	5238502	5240578	5238502
AT5G16030	AT5G16030.3	246487_at	5	5237970	5240748	5238178	5240748	5238178
AT5G16030	AT5G16030.2	246487_at	5	5237970	5240748	5238178	5240747	5238178
AT5G21970	AT5G21970.2		5	7261523	7263644	7261523	7263644	7261523
AT5G21970	AT5G21970.1		5	7261523	7263644	7261523	7263644	7261523
AT3G62000	AT3G62000.2	251295_at	3	22959053	22961321	22959053	22961321	22961321
AT3G62000	AT3G62000.1	251295_at	3	22959053	22961321	22959085	22961209	22961209
AT3G05630	AT3G05630.1	258887_at	3	1635194	1640357	1635194	1640357	1635194
AT1G49520	AT1G49520.1	262392_at	1	18329659	18332102	18329659	18332102	18329659
AT1G44608	AT1G44608.1		1	16875092	16876549	16875092	16876549	16876549
AT2G30150	AT2G30150.1	267299_at	2	12874465	12876330	12874706	12876122	12874706
AT2G30150	AT2G30150.2	267299_at	2	12874465	12876330	12874465	12876330	12874465
AT3G27060	AT3G27060.1	257809_at	3	9979841	9981620	9979841	9981620	9981620
AT5G52010	AT5G52010.1	248399_at	5	21121405	21123133	21121405	21123133	21123133
AT1G54370	AT1G54370.1	263009_at	1	20293151	20297236	20293151	20297236	20297236
AT5G37000	AT5G37000.1		5	14617877	14620549	14617877	14620549	14617877
AT2G36710	AT2G36710.1	265224_at	2	15389466	15391257	15389466	15391257	15391257
AT5G19310	AT5G19310.2	246095_at	5	6498743	6503692	6500016	6503639	6500016
AT5G19310	AT5G19310.1	246095_at	5	6498743	6503692	6498743	6503692	6498743
AT1G12600	AT1G12600.1	259527_at	1	4286204	4289069	4286204	4289069	4289069
AT2G32380	AT2G32380.1	266334_at	2	13746566	13747810	13746566	13747810	13747810
AT5G16390	AT5G16390.2	250125_at	5	5360789	5363297	5360806	5363126	5363126
AT5G16390	AT5G16390.1	250125_at	5	5360789	5363297	5360789	5363297	5363297
AT2G07360	AT2G07360.1	265779_at	2	3047252	3057214	3047306	3057214	3057214
AT2G07360	AT2G07360.1	265778_at	2	3047252	3057214	3047306	3057214	3057214
AT2G07360	AT2G07360.2	265779_at	2	3047252	3057214	3047252	3057196	3057196
AT2G07360	AT2G07360.2	265778_at	2	3047252	3057214	3047252	3057196	3057196
AT4G01850	AT4G01850.1	255552_at	4	795986	798381	795986	798381	798381
AT4G01850	AT4G01850.2	255552_at	4	795986	798381	796298	798280	798280
AT3G12570	AT3G12570.4	256232_at	3	3988590	3991079	3988610	3991079	3988610
AT3G12570	AT3G12570.1	256232_at	3	3988590	3991079	3988610	3991052	3988610
AT3G12570	AT3G12570.2	256232_at	3	3988590	3991079	3988590	3991058	3988590
AT3G12570	AT3G12570.3	256232_at	3	3988590	3991079	3988689	3991073	3988689
AT1G74920	AT1G74920.1	262173_at	1	28138997	28142837	28138997	28142837	28142837
AT1G74920	AT1G74920.2	262173_at	1	28138997	28142837	28139009	28142744	28142744
AT1G08150	AT1G08150.1		1	2556191	2559228	2556191	2559228	2559228
AT3G06240	AT3G06240.1	256399_at	3	1887043	1888807	1887043	1888807	1887043
AT5G38740	AT5G38740.1		5	15512943	15514305	15512943	15514305	15514305
AT4G14620	AT4G14620.1		4	8389040	8390833	8389040	8390833	8390833
AT4G17270	AT4G17270.1	245279_at	4	9676056	9678777	9676056	9678777	9676056
AT1G36100	AT1G36100.1	263189_at	1	13494652	13495215	13494652	13495215	13494652
AT5G66950	AT5G66950.1	247067_at	5	26732795	26736175	26732795	26736175	26732795
AT3G02820	AT3G02820.1	258630_at	3	611490	613522	611524	613480	611524
AT3G02820	AT3G02820.2	258630_at	3	611490	613522	611490	613522	611490
AT4G36660	AT4G36660.1	246280_at	4	17285702	17287477	17285702	17287477	17287477
AT5G03600	AT5G03600.2	250903_at	5	912476	914553	912476	914553	912476
AT5G03600	AT5G03600.1	250903_at	5	912476	914553	912637	914242	912637
AT3G06930	AT3G06930.1	258549_at	3	2185129	2189434	2185129	2189434	2189434
AT3G06930	AT3G06930.2	258549_at	3	2185129	2189434	2185143	2189387	2189387
AT4G25590	AT4G25590.2	245232_at	4	13058936	13060250	13059137	13060250	13060250
AT4G25590	AT4G25590.1	245232_at	4	13058936	13060250	13058936	13060250	13060250
AT4G38170	AT4G38170.1	253029_at	4	17904532	17906821	17904532	17906821	17904532
AT3G62540	AT3G62540.1	251211_s_at	3	23133330	23135384	23133330	23135384	23135384
AT5G19025	AT5G19025.1		5	6354969	6357220	6354969	6357220	6357220
AT5G19025	AT5G19025.2		5	6354969	6357220	6354979	6357176	6357176
AT4G21895	AT4G21895.2		4	11613225	11615063	11613314	11614941	11614941
AT4G21895	AT4G21895.1		4	11613225	11615063	11613225	11615063	11615063
AT2G40080	AT2G40080.1	267364_at	2	16734294	16734953	16734294	16734953	16734953
AT2G04790	AT2G04790.6	263674_at	2	1679307	1680543	1679307	1680543	1679307
AT2G04790	AT2G04790.14	263674_at	2	1679307	1680543	1679475	1680536	1679475
AT2G04790	AT2G04790.16	263674_at	2	1679307	1680543	1679497	1680543	1679497
AT2G04790	AT2G04790.15	263674_at	2	1679307	1680543	1679475	1680537	1679475
AT2G04790	AT2G04790.5	263674_at	2	1679307	1680543	1679307	1680543	1679307
AT2G04790	AT2G04790.13	263674_at	2	1679307	1680543	1679443	1680534	1679443
AT2G04790	AT2G04790.12	263674_at	2	1679307	1680543	1679443	1680534	1679443
AT2G04790	AT2G04790.4	263674_at	2	1679307	1680543	1679497	1680543	1679497
AT2G04790	AT2G04790.7	263674_at	2	1679307	1680543	1679307	1680543	1679307
AT2G04790	AT2G04790.11	263674_at	2	1679307	1680543	1679443	1680543	1679443
AT2G04790	AT2G04790.9	263674_at	2	1679307	1680543	1679307	1680543	1679307
AT2G04790	AT2G04790.1	263674_at	2	1679307	1680543	1679507	1680460	1679507
AT2G04790	AT2G04790.10	263674_at	2	1679307	1680543	1679307	1680537	1679307
AT2G04790	AT2G04790.2	263674_at	2	1679307	1680543	1679507	1680537	1679507
AT2G04790	AT2G04790.3	263674_at	2	1679307	1680543	1679497	1680543	1679497
AT2G04790	AT2G04790.8	263674_at	2	1679307	1680543	1679307	1680543	1679307
AT3G22460	AT3G22460.2		3	7963855	7965907	7963855	7964769	7963855
AT3G22460	AT3G22460.1	256930_at	3	7963855	7965907	7964127	7965907	7964127
AT1G77080	AT1G77080.10	264945_at	1	28955483	28960234	28955534	28960201	28955534
AT1G77080	AT1G77080.6	264945_at	1	28955483	28960234	28955483	28960234	28955483
AT1G77080	AT1G77080.6	264949_at	1	28955483	28960234	28955483	28960234	28955483
AT1G77080	AT1G77080.4	264945_at	1	28955483	28960234	28955522	28960111	28955522
AT1G77080	AT1G77080.7	264945_at	1	28955483	28960234	28955483	28960234	28955483
AT1G77080	AT1G77080.3	264949_at	1	28955483	28960234	28958311	28959350	28958311
AT1G77080	AT1G77080.12	264945_at	1	28955483	28960234	28955637	28960096	28955637
AT1G77080	AT1G77080.8	264945_at	1	28955483	28960234	28955522	28960111	28955522
AT1G77080	AT1G77080.8	264949_at	1	28955483	28960234	28955522	28960111	28955522
AT1G77080	AT1G77080.9	264945_at	1	28955483	28960234	28955523	28960230	28955523
AT1G77080	AT1G77080.9	264949_at	1	28955483	28960234	28955523	28960230	28955523
AT1G77080	AT1G77080.11	264945_at	1	28955483	28960234	28955534	28960112	28955534
AT1G77080	AT1G77080.2	264945_at	1	28955483	28960234	28955637	28960096	28955637
AT1G77080	AT1G77080.5	264945_at	1	28955483	28960234	28955679	28960096	28955679
AT5G05090	AT5G05090.1	250810_at	5	1503232	1504494	1503232	1504494	1503232
AT3G13229	AT3G13229.1		3	4268382	4269691	4268382	4269691	4269691
AT4G34620	AT4G34620.1	253201_at	4	16534855	16536224	16534855	16536224	16536224
AT2G25482	AT2G25482.1		2	10845838	10846393	10845838	10846393	10846393
AT5G62480	AT5G62480.1	247435_at	5	25088527	25089626	25088527	25089626	25089626
AT5G62480	AT5G62480.2	247435_at	5	25088527	25089626	25088527	25089626	25089626
AT5G62480	AT5G62480.3	247435_at	5	25088527	25089626	25088569	25089603	25089603
AT5G01430	AT5G01430.1	252271_s_at	5	176388	178654	176388	178654	178654
AT5G01430	AT5G01430.2	252271_s_at	5	176388	178654	176447	178623	178623
AT1G15610	AT1G15610.2		1	5370677	5371859	5370677	5371859	5370677
AT1G15610	AT1G15610.1		1	5370677	5371859	5370757	5371679	5370757
AT5G51310	AT5G51310.1	248443_at	5	20852712	20854812	20852712	20854812	20854812
AT2G19350	AT2G19350.1	267278_at	2	8376155	8377356	8376155	8377356	8376155
AT1G56050	AT1G56050.1	262086_at	1	20963686	20966341	20963686	20966341	20963686
AT1G55365	AT1G55365.1		1	20673455	20674503	20673455	20674503	20674503
AT5G12910	AT5G12910.1	250266_at	5	4077162	4077557	4077162	4077557	4077162
AT2G07695	AT2G07695.1	265227_s_at	2	3345929	3347826	3345929	3347826	3345929
AT1G15130	AT1G15130.1	262588_at	1	5206002	5209979	5206002	5209979	5209979
AT5G67260	AT5G67260.2	247034_at	5	26836139	26839597	26836140	26839597	26836140
AT5G67260	AT5G67260.1	247034_at	5	26836139	26839597	26836139	26837874	26836139
AT4G02715	AT4G02715.2		4	1200670	1203380	1201869	1203380	1203380
AT4G02715	AT4G02715.1		4	1200670	1203380	1200670	1203380	1203380
AT3G57640	AT3G57640.1		3	21344708	21346235	21344708	21346235	21346235
AT3G06190	AT3G06190.2		3	1874169	1876946	1874291	1876913	1876913
AT3G06190	AT3G06190.4	256403_at	3	1874169	1876946	1874231	1876920	1876920
AT3G06190	AT3G06190.1	256403_at	3	1874169	1876946	1874169	1876946	1876946
AT3G06190	AT3G06190.3	256403_at	3	1874169	1876946	1874169	1876946	1876946
AT3G06190	AT3G06190.5	256403_at	3	1874169	1876946	1874291	1876913	1876913
AT1G26220	AT1G26220.1	245877_at	1	9071140	9071861	9071140	9071861	9071140
AT5G26260	AT5G26260.1	246825_at	5	9200271	9202461	9200271	9202461	9200271
AT5G24400	AT5G24400.1	249733_at	5	8330243	8331963	8330243	8331963	8331963
AT3G14430	AT3G14430.1	257279_at	3	4824158	4824913	4824158	4824913	4824913
AT4G10070	AT4G10070.1	255009_at	4	6295393	6299867	6295393	6299867	6299867
AT1G48720	AT1G48720.1	256136_s_at	1	18017730	18018458	18017730	18018458	18017730
AT4G12470	AT4G12470.1	254818_at	4	7401087	7401951	7401087	7401951	7401951
AT2G42960	AT2G42960.1	265268_at	2	17868150	17871599	17868151	17871275	17871275
AT2G42960	AT2G42960.2	265268_at	2	17868150	17871599	17868150	17871599	17871599
AT2G42960	AT2G42960.4	265268_at	2	17868150	17871599	17868150	17871599	17871599
AT2G42960	AT2G42960.5	265268_at	2	17868150	17871599	17868153	17871118	17871118
AT2G42960	AT2G42960.3	265268_at	2	17868150	17871599	17868150	17871599	17871599
AT5G40150	AT5G40150.1	249392_at	5	16059504	16061043	16059504	16061043	16061043
AT4G26170	AT4G26170.1	254017_at	4	13256930	13259384	13256930	13259384	13256930
AT1G09932	AT1G09932.4		1	3230450	3233259	3230450	3233188	3233188
AT1G09932	AT1G09932.2		1	3230450	3233259	3230450	3233109	3233109
AT1G09932	AT1G09932.3		1	3230450	3233259	3230450	3233188	3233188
AT1G09932	AT1G09932.1		1	3230450	3233259	3230450	3233259	3233259
AT1G49420	AT1G49420.1		1	18287859	18288650	18287859	18288650	18288650
AT5G59865	AT5G59865.1		5	24114599	24115349	24114599	24115349	24115349
AT3G22050	AT3G22050.1	257559_at	3	7763968	7765326	7763968	7765326	7763968
AT2G29870	AT2G29870.1	267024_s_at	2	12740989	12741791	12740989	12741791	12740989
AT5G65710	AT5G65710.1	247154_at	5	26292372	26295687	26292372	26295687	26292372
AT1G15670	AT1G15670.1	259502_at	1	5389952	5391672	5389952	5391672	5389952
AT3G45200	AT3G45200.1		3	16548828	16549730	16548828	16549730	16549730
AT2G46600	AT2G46600.1	265460_at	2	19136019	19136600	19136019	19136600	19136019
AT4G31405	AT4G31405.2		4	15239901	15241672	15240073	15241672	15241672
AT4G31405	AT4G31405.1		4	15239901	15241672	15239901	15241567	15241567
