Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
AT5G66620.1	644	22.66	24.2
AT5G66620.2	506	22.82	24.11
AT5G66620.3	635	22.79	24.27
ATCG00750.1	138	22.24	23.59
AT1G53180.3	420	22.83	24.31
AT1G53180.2	431	22.87	24.35
AT1G53180.1	358	21.87	23.16
AT3G11960.3	1379	23.2	25.75
AT3G11960.1	1379	23.2	25.75
AT3G11960.2	1329	23.2	25.73
AT3G11960.4	1365	23.19	25.75
AT1G64585.1	54	24.88	26.93
AT1G28370.2	204	24.19	26.39
AT1G28370.1	166	23.05	25.03
AT3G05675.3	441	23.74	26.01
AT3G05675.1	441	23.74	26.01
AT3G05675.2	441	23.74	26.01
AT2G07659.1	198	23.04	25.36
AT1G78340.1	218	25.13	27.38
AT3G13360.2	518	21.89	24.08
AT3G13360.1	459	21.52	23.52
AT1G32230.5	588	22.97	25.12
AT1G32230.2	588	22.97	25.12
AT1G32230.1	589	22.95	25.1
AT1G32230.4	588	22.97	25.12
AT1G32230.3	570	23.08	25.29
AT1G32230.6	588	22.97	25.12
AT3G46820.1	312	24.43	27.18
AT1G22985.1	159	22.1	23.6
AT3G10520.1	158	23.94	26.18
AT4G14830.1	152	22.53	24.26
AT2G44900.2	930	22.27	24.77
AT2G44900.1	930	22.27	24.77
AT3G10810.2	495	23.63	25.26
AT3G10810.1	496	23.6	25.23
AT5G43640.1	149	24.58	26.82
AT4G18300.1	709	23.07	25.56
AT5G18160.1	379	25.37	27.7
AT1G12360.1	666	23.25	25.56
AT2G28130.1	458	23.52	26.34
AT3G08940.2	287	23.51	26.28
AT3G08940.1	227	24.05	26.93
AT4G24510.1	421	23.92	26.64
AT1G20240.1	566	24.72	27.5
AT2G44735.1	367	25.76	28.15
AT5G02180.2	550	23.66	26.89
AT5G02180.1	550	23.66	26.89
AT2G02350.1	177	24.46	26.62
AT2G02350.2	294	24.18	26.65
AT5G17880.2	1185	23.99	26.52
AT5G17880.1	1197	24.06	26.6
AT5G25757.1	514	25.49	28.16
AT3G60780.1	218	23.12	25.13
AT3G56850.1	297	20.83	22.1
AT1G07970.1	693	22.55	24.67
AT2G17950.1	292	23.79	24.91
AT2G14800.1	315	26.86	29.19
AT1G32763.1	81	22.9	26.28
AT4G15670.1	102	23.52	26.4
AT1G49715.1	87	25.08	27.78
AT3G46940.1	166	21.85	24.37
AT3G46940.2	207	22.62	25.23
AT4G28000.1	830	22.47	24.69
AT4G28000.3	801	22.49	24.7
AT4G28000.2	832	22.49	24.7
AT5G25060.1	946	22.5	23.68
AT1G31250.1	165	21.5	23.06
AT5G44563.1	76	22.82	24.76
AT2G26600.1	388	24.28	27.65
AT2G26600.2	294	23.87	27.02
AT2G25440.1	671	24	26.94
AT4G21445.1	154	23.58	25.36
AT3G51610.1	230	25.55	28.06
AT5G57390.1	558	22.11	24.08
AT5G57390.2	440	22.62	24.56
AT1G16860.1	474	22.73	25.01
AT4G30780.1	589	21.93	23.98
AT1G03940.1	469	24.04	26.39
AT1G21620.1	308	24.76	27.34
AT1G64310.1	552	24.44	27.41
AT5G11170.2	344	23.78	26.21
AT5G11170.1	427	23.44	25.72
AT1G51150.1	219	24.43	26.86
AT2G26190.2	420	24.53	26.84
AT2G26190.1	532	23.59	25.33
AT2G26190.3	532	23.59	25.33
AT2G15130.1	225	24.24	26.89
AT2G15130.2	144	24.64	27.18
AT2G41390.1	148	23.21	26.79
AT2G02695.1	27	23.61	27.46
AT4G16800.1	301	22.22	24.68
AT3G57160.1	101	22.39	22
AT3G57160.2	130	23.54	24.26
AT1G23900.2	876	22.46	25.16
AT1G23900.1	876	22.46	25.16
AT1G23900.3	864	22.46	25.18
AT5G39350.1	677	24.19	26.88
AT4G02320.1	518	23.63	26.42
AT5G61050.1	252	23.78	26.55
AT3G24255.6	409	23.24	25.71
AT3G24255.1	746	24.21	26.67
AT3G24255.3	478	25.72	28.1
AT3G24255.8	316	23.24	25.98
AT3G24255.5	532	25.84	28.42
AT3G24255.7	828	24.6	27.25
AT3G24255.4	532	25.84	28.42
AT3G24255.2	428	22.98	25.39
AT2G33470.1	202	24.8	27.8
AT2G33470.2	202	24.8	27.8
AT1G20160.1	769	22.16	24.97
AT1G20160.3	551	22.73	25.51
AT1G20160.2	730	21.87	24.59
AT5G60100.4	409	21.62	23.47
AT5G60100.1	495	21.6	23.25
AT5G60100.2	522	22.07	23.89
AT5G60100.3	495	21.6	23.25
AT5G60100.6	409	21.62	23.47
AT5G60100.7	409	21.62	23.47
AT5G60100.5	495	21.6	23.25
AT3G07490.1	153	22.77	25.32
AT1G20693.1	144	21.29	23.4
AT1G20693.2	142	21.38	23.6
AT1G20693.3	143	21.33	23.5
AT2G07718.1	313	24.6	27.48
AT1G13380.1	188	24.45	28.05
AT3G56510.4	257	23.65	25.57
AT3G56510.1	257	23.65	25.57
AT3G56510.3	257	23.65	25.57
AT3G56510.5	257	23.65	25.57
AT3G56510.2	257	23.65	25.57
AT1G65349.1	75	22.33	26.55
AT1G50630.1	453	25.05	28.14
AT1G50630.2	428	25.14	28.15
AT1G12630.1	192	21.58	23.16
AT2G32295.2	463	27.68	31.07
AT2G32295.1	463	27.68	31.07
AT4G35630.1	430	23.17	25.85
AT2G44740.1	202	24.21	27.13
AT5G22370.1	298	24	27.26
AT5G22370.3	298	24	27.26
AT5G22370.2	298	24	27.26
AT1G45229.1	47	27.92	29.68
AT1G45229.2	64	25.57	27.79
AT5G54145.1	63	22.86	25.92
AT3G02330.1	903	24.16	26.85
AT1G62360.1	382	23.24	24.63
AT5G63085.1	81	23.82	25.66
AT2G33320.1	602	22.13	23.73
AT3G12170.2	298	23.52	25.6
AT3G12170.1	262	22.65	24.7
AT4G00420.4	190	23.02	24.66
AT4G00420.1	189	23.06	24.74
AT4G00420.2	190	23.02	24.66
AT4G00420.5	190	23.02	24.66
AT4G00420.3	168	23.37	25.08
AT2G29330.1	260	22.36	25.29
AT3G62910.1	422	22.46	24.23
AT1G71370.1	558	23.29	25.51
AT1G16280.1	491	22.88	25.29
AT3G23020.1	842	24.18	26.87
AT4G39700.1	158	23.36	26.58
AT3G60640.1	121	24.16	26.8
AT2G03933.1	75	24.14	27.65
AT1G68540.2	214	24.29	26.81
AT1G68540.1	321	23.87	26.36
AT5G53742.1	115	24.91	27.73
AT5G47290.1	96	23.69	25.43
AT2G45030.1	754	22.82	24.99
AT2G31290.2	415	25.31	27.82
AT2G31290.1	415	25.31	27.82
AT3G60240.2	1723	21.29	22.55
AT3G60240.4	1727	21.28	22.55
AT3G60240.3	1725	21.28	22.55
AT5G17990.1	444	21.32	24.13
AT3G55252.1	166	26.52	29
AT4G10920.1	165	23.11	25.33
AT4G10920.2	165	23.11	25.33
AT3G13190.3	316	21.49	23.36
AT3G13190.1	316	21.49	23.36
AT3G13190.2	316	21.49	23.36
AT3G13190.4	316	21.49	23.36
AT5G11980.1	569	22.59	24.86
AT5G11980.2	476	23.15	25.63
AT3G58670.1	242	24.23	26.01
AT3G58670.4	199	24.85	26.5
AT3G58670.3	242	24.23	26.01
AT3G58670.2	242	24.23	26.01
AT1G02816.1	166	24.93	28.64
AT1G64150.1	370	22.26	25.4
AT1G80620.1	414	23.06	24.84
AT1G13140.2	508	25.37	27.98
AT1G13140.1	534	25.34	27.96
AT1G11060.1	930	22.56	24.89
AT5G46825.1	73	23.84	25.6
AT3G62370.1	361	23.9	26.32
AT3G57770.1	269	24.96	27.86
AT1G33475.2	153	23.48	24.95
AT1G33475.1	255	23.42	25.67
AT2G41120.1	261	23.62	25.77
AT3G11010.2	957	23.68	26.69
AT3G11010.5	870	23.51	26.53
AT3G11010.4	924	23.66	26.64
AT3G11010.1	894	23.52	26.55
AT3G11010.3	933	23.67	26.68
AT3G11010.6	861	23.49	26.5
AT1G64370.1	178	21.74	22.97
AT1G30080.1	408	23.83	26.88
AT1G30080.2	385	23.42	26.46
AT4G05040.7	572	22.7	25.32
AT4G05040.6	572	22.7	25.32
AT4G05040.1	572	22.7	25.32
AT4G05040.4	572	22.7	25.32
AT4G05040.5	572	22.7	25.32
AT4G05040.2	572	22.7	25.32
AT4G05040.3	572	22.7	25.32
AT1G05550.3	385	24.36	26.96
AT1G05550.1	236	23.28	25.78
AT1G05550.2	222	23.39	25.83
AT1G05550.4	236	23.28	25.78
AT4G32190.1	783	21.9	23.63
AT3G13940.1	442	23.06	25.12
AT4G35270.4	963	22.9	25
AT4G35270.3	963	22.9	25
AT4G35270.1	963	22.9	25
AT4G35270.2	963	22.9	25
AT2G22430.1	311	21.95	23.55
AT3G03828.1	78	23.91	26.08
AT5G44440.2	603	24.85	27.67
AT5G44440.1	533	24.55	27.25
AT2G16385.1	83	24.63	26.53
AT5G60350.2	292	21.49	23.24
AT5G60350.1	291	21.53	23.27
AT4G22070.1	538	20.34	21.82
AT4G22070.2	538	20.34	21.82
AT4G22070.3	538	20.34	21.82
AT4G22070.4	538	20.34	21.82
AT3G32940.1	607	22.62	23.9
AT5G50140.1	535	23.58	26.36
AT1G68140.3	334	22.46	23.8
AT1G68140.2	308	22.48	23.69
AT1G68140.4	334	22.46	23.8
AT1G68140.1	334	22.46	23.8
AT4G34110.1	629	21.98	23.85
AT2G38995.4	389	24.83	27.85
AT2G38995.2	487	24.67	27.65
AT2G38995.3	418	24.68	27.7
AT2G38995.1	297	24.51	27.56
AT2G47030.1	588	22.85	25.49
AT1G74055.1	144	21.77	23.78
AT4G12825.1	95	24.67	28.01
AT1G26710.1	168	23.02	25.98
AT4G14276.1	94	24.49	26.63
AT2G36410.3	152	20.82	21.52
AT2G36410.1	195	21.35	22.16
AT2G36410.2	192	21.34	22.22
AT3G45080.1	329	24.88	27.34
AT2G03090.1	253	23.61	26.22
AT2G26930.1	383	22.92	25.53
AT5G39560.1	403	25.11	27.38
AT5G43960.2	391	22.45	24.02
AT5G43960.1	450	22.59	24.15
AT5G16430.1	85	24.92	26.83
AT5G62940.1	372	22.09	24.22
AT4G33450.1	250	24.45	26.02
AT3G45480.1	382	25.13	27.36
AT2G01810.1	697	23.87	26.26
AT4G34040.1	666	21.2	22.54
AT1G03330.1	93	23.9	26.55
AT5G15470.1	532	25.1	27.63
AT1G79610.1	535	24.87	28.05
AT4G16920.7	1322	24.18	27.15
AT4G16920.1	1304	23.92	26.89
AT4G16920.6	1319	24.22	27.19
AT4G16920.8	1370	24.39	27.42
AT4G16920.5	1364	24.36	27.38
AT4G16920.2	1370	24.39	27.42
AT4G16920.9	1307	23.91	26.88
AT4G16920.3	1364	24.36	27.38
AT4G16920.4	1322	24.18	27.15
AT4G33350.1	268	23.18	25.41
AT4G33350.2	242	23.08	25.39
AT3G57320.2	134	24.12	26.32
AT3G57320.1	102	22.71	24.31
AT5G38430.2	181	24.65	27.25
AT5G38430.1	181	24.65	27.25
AT4G26330.2	732	23.55	25.94
AT4G26330.1	746	23.61	26.09
AT4G10840.2	531	21.7	23.72
AT4G10840.1	609	21.87	23.91
AT5G44180.2	1507	22.08	23.59
AT5G44180.1	1694	22.25	23.86
AT5G44180.3	1694	22.25	23.86
AT2G45850.3	278	20.96	22.73
AT2G45850.2	348	21.01	22.52
AT2G45850.1	348	21.01	22.52
AT1G01810.1	160	23.19	25.32
AT1G27880.1	911	23.08	25.47
AT1G27880.2	890	23.01	25.41
AT1G72190.1	373	23.92	26.7
AT1G74770.2	1230	24.6	26.95
AT1G74770.1	1259	24.63	26.97
AT5G24900.1	525	24.77	27.06
AT5G24900.2	408	24.4	26.83
AT5G10310.1	122	24.64	26.66
AT5G10310.2	128	25.13	27.32
AT3G61420.2	554	23.37	25.39
AT3G61420.1	579	23.38	25.45
AT3G17560.1	413	25.11	27.89
AT5G28380.1	390	23.99	26.55
AT5G28380.2	283	24.38	27.15
AT2G17670.2	349	23.21	25.82
AT2G17670.1	463	23.03	25.79
AT3G03660.1	268	22.28	23.66
AT3G03660.3	326	22.87	24.72
AT3G03660.2	297	21.81	23.33
AT3G03660.4	297	23.4	25.16
AT5G15850.1	355	21.94	23.61
AT2G45710.1	84	23.62	26.22
AT4G28580.1	408	23.58	26.08
AT1G14940.2	139	24.76	26.87
AT1G14940.1	155	24.92	26.98
AT3G21970.1	264	24.6	27.09
AT2G45170.1	122	24.29	27.23
AT2G45170.2	122	24.29	27.23
AT2G14830.1	384	23.84	25.62
AT5G58784.1	302	24.54	27
AT5G49870.1	601	24.35	26.95
AT5G49870.2	601	24.35	26.95
AT3G53470.1	135	24.33	27.03
AT3G53470.2	136	24.24	26.94
AT5G48660.2	143	23.19	25.22
AT5G48660.1	219	23.63	26.43
AT5G15440.1	293	24.25	26.4
AT4G26190.4	1057	21.08	23.09
AT4G26190.1	1057	21.08	23.09
AT4G26190.3	1057	21.08	23.09
AT4G26190.5	1057	21.08	23.09
AT4G26190.2	1057	21.08	23.09
AT1G80930.1	900	21.93	23.14
AT4G16447.1	125	23.52	25.01
AT4G02060.1	716	23.07	25.19
AT4G02060.2	716	23.07	25.19
AT5G23550.1	175	25.25	28.89
AT3G46380.1	117	19.79	22.59
AT4G35375.1	111	23.85	25.56
AT3G07270.1	466	23.5	25.95
AT3G07270.2	466	23.52	25.96
AT5G54420.1	91	24.35	27.31
AT5G37930.1	349	22.56	24.5
AT3G11340.1	447	24.79	27.15
AT3G52990.1	527	22.67	25.32
AT3G52990.2	474	22.69	25.37
AT1G52325.1	145	24.36	26.74
AT1G47840.1	493	22.87	25.56
AT1G47840.2	380	23.31	26
AT1G70380.1	377	26.02	28.71
AT1G06923.1	170	24.83	27.3
AT5G09390.1	351	21.87	23.69
AT5G09390.2	349	21.78	23.59
AT1G12150.1	548	21.22	22.45
AT1G12150.2	548	21.22	22.45
AT1G61700.1	71	24.66	27.74
AT2G19430.1	367	23	25.19
AT1G56010.1	257	23.45	25.69
AT1G56010.2	324	23.69	25.69
AT5G46220.1	462	25.9	28.5
AT5G07180.2	871	23.4	26.41
AT5G07180.1	967	23.45	26.53
AT2G18465.1	268	23.87	25.58
AT1G76140.2	792	24.08	26.68
AT1G76140.1	795	24.07	26.67
AT2G01110.1	340	24.14	27.11
AT2G25344.1	79	25.43	28.3
AT1G16190.2	345	20.54	22.28
AT1G16190.1	368	20.84	22.67
AT1G45160.1	1042	23.53	25.6
AT1G45160.2	1067	23.26	25.33
AT2G03690.1	226	24.52	26
AT4G22660.1	396	25.94	29.06
AT2G44940.1	295	21.15	23.17
AT2G22790.1	325	23.57	25.45
AT3G03300.1	1388	24.07	26.74
AT3G03300.4	1175	23.89	26.57
AT3G03300.2	1374	24.2	26.94
AT3G03300.3	1388	24.07	26.74
AT3G54065.1	235	25.71	29.14
AT2G01910.2	567	22.54	24.51
AT2G01910.1	608	22.62	24.6
AT4G30090.1	388	24.52	26.65
AT1G44960.1	261	24.52	27.88
AT3G16712.1	71	23.81	26.86
AT4G26650.1	455	22.32	24.65
AT4G26650.2	452	22.36	24.72
AT3G13898.1	123	24.4	25.13
AT3G57350.1	860	22.9	25.05
AT4G34430.3	983	21.13	22.69
AT4G34430.1	985	21.13	22.68
AT4G34430.2	985	21.13	22.68
AT4G34430.4	986	21.12	22.67
AT5G15130.1	548	21.03	23.13
AT5G15130.2	506	21.04	23.17
AT5G11540.1	585	23.95	26.66
AT5G10260.1	207	23.09	25.9
AT1G24560.1	678	21.24	22.95
AT1G35670.1	495	23.94	26.42
AT1G57613.1	105	25.5	27.84
AT4G37750.1	555	22.59	24.33
AT1G21780.1	326	25.02	27.46
AT1G21780.2	326	25.02	27.46
AT3G03380.2	1064	22.67	24.85
AT3G03380.1	1097	22.65	24.79
AT4G33625.1	200	24.15	26.93
AT4G33625.2	199	24.19	27.02
AT4G33625.3	172	25.25	28.75
AT1G06830.1	99	23.52	26.27
AT2G35940.2	680	21.64	23.15
AT2G35940.1	680	21.64	23.15
AT2G35940.3	680	21.64	23.15
AT4G27585.1	411	22.13	24.03
AT1G62070.1	121	20.92	22.86
AT3G62528.1	57	21.56	24.08
AT1G66900.1	272	24	26.71
AT1G11660.2	726	22.57	24.63
AT1G11660.1	763	22.45	24.52
AT1G11660.3	763	22.45	24.52
AT1G11660.4	763	22.45	24.52
AT4G20570.1	270	24.56	27.46
AT2G39430.1	322	21.3	23.72
AT1G66360.1	174	23.75	26.03
AT4G21260.1	393	24.71	28.18
AT2G14070.1	196	23.23	25.43
AT4G01610.2	359	23.89	26.68
AT4G01610.1	359	23.87	26.61
AT3G21830.1	152	23.54	25.63
AT5G07225.1	234	24.67	25.72
AT5G24352.2	71	22.18	24.58
AT5G24352.1	79	22.67	25.29
AT4G33060.1	504	22.28	24.36
AT3G28340.1	365	24.63	27.4
AT3G61820.1	483	22.33	25.28
AT1G30860.1	730	21.52	22.79
AT2G29925.1	24	30.09	32.98
AT2G14440.1	869	23.98	26.65
AT1G53680.1	224	24.63	27.1
AT5G48500.1	167	24.13	25.7
AT5G11700.1	1419	23.31	25.94
AT5G11700.2	1453	23.31	25.88
AT1G59680.1	264	24.46	27.39
AT1G59680.2	317	24.56	27.33
AT1G78660.1	348	23.8	26.38
AT1G78660.2	347	24.39	27.04
AT1G78660.3	348	23.8	26.38
AT5G17150.1	202	23.69	25.4
AT1G28100.3	282	23.51	25.8
AT1G28100.4	290	23.56	25.95
AT1G28100.6	282	23.51	25.8
AT1G28100.2	282	23.51	25.8
AT1G28100.1	282	23.51	25.8
AT1G28100.5	212	24.17	26.75
AT5G61340.1	326	24.64	28.48
AT5G61340.2	359	24.78	28.55
AT2G01350.1	348	22.81	25.44
AT2G01350.3	342	22.61	25.29
AT2G01350.2	281	22.83	25.53
AT2G01350.4	327	22.5	25.13
AT1G79280.2	2115	21.02	22.37
AT1G79280.1	2093	21	22.32
AT1G79280.3	2094	21.04	22.36
AT1G02960.1	462	21.51	23.41
AT1G02960.4	387	21.13	22.74
AT1G02960.2	471	21.5	23.45
AT1G02960.5	421	21.32	23.18
AT1G02960.6	387	21.13	22.74
AT1G02960.3	412	21.34	23.13
AT4G30550.1	249	24.68	27.42
AT4G14220.1	371	21.29	22.99
AT1G64800.1	115	24.58	26.17
AT5G01220.1	510	23.75	25.9
AT5G01220.2	433	23.25	25.46
AT1G36030.1	80	22.55	25.74
AT4G12730.1	403	22.41	25.55
AT2G33796.1	109	25.9	28.26
AT4G22475.1	441	19.68	22.82
AT4G22475.2	561	19.59	22.89
AT3G49050.1	477	23.96	25.79
AT5G17280.1	135	22.22	24.25
AT1G17580.1	1520	23.61	25.73
AT2G35430.1	252	22.94	24.35
AT1G76410.1	185	22.12	23.96
AT1G02030.1	267	22.4	23.55
AT3G14690.2	547	25.08	27.43
AT3G14690.1	512	25.11	27.43
AT5G46360.1	260	24.18	27.28
AT5G46360.2	260	24.29	27.31
AT1G22060.1	1999	22.47	24.54
AT1G22060.2	1999	22.47	24.54
AT5G53170.1	806	22.46	24.57
AT4G34180.1	255	23.92	26.67
AT2G29840.1	293	23.18	24.63
AT3G59800.2	134	22.96	24.7
AT3G59800.1	186	22.35	23.82
AT2G44530.2	393	22.51	25.02
AT2G44530.1	394	22.53	25.05
AT4G28440.1	153	21.89	24.3
AT3G22360.1	325	25.45	27.46
AT4G27180.2	745	22.32	24.38
AT4G27180.1	745	22.32	24.38
AT2G24470.1	92	21.15	22.69
AT2G43840.2	449	24.28	27.05
AT2G43840.1	449	24.23	26.95
AT5G03780.1	420	21.63	23.48
AT5G03780.2	351	21.04	22.93
AT5G03780.3	367	21.25	23.26
AT3G63390.1	175	22.76	24.81
AT1G27350.1	68	24.77	28.2
AT5G11670.1	588	23.08	25.79
AT4G03280.2	210	23.2	25.69
AT4G03280.1	229	22.71	25.19
AT3G20935.1	348	23.65	25.8
AT1G79150.1	830	22.97	25.33
AT3G28510.1	530	24.37	26.78
AT4G24200.1	1000	21.01	22.91
AT4G24200.2	1000	21.01	22.91
AT2G19380.1	613	23.23	25.1
AT1G68460.1	357	24.05	26.19
AT3G21080.1	255	25.1	27.75
AT2G40810.2	393	23.61	25.96
AT2G40810.3	268	23.45	25.87
AT2G40810.1	393	23.61	25.96
AT5G65930.3	1266	23.08	25.43
AT5G65930.1	1259	23.09	25.44
AT5G65930.2	1260	23.08	25.42
AT3G26135.1	60	25.32	27.14
AT5G59305.2	58	26.44	28.59
AT5G59305.1	76	26.21	27.27
AT1G14000.1	438	23.97	25.99
AT2G47510.3	492	21.99	24.24
AT2G47510.2	492	21.99	24.24
AT2G47510.1	492	21.99	24.24
AT1G65160.1	148	23.96	26.83
AT1G76780.2	1948	21.37	22.18
AT1G76780.3	1948	21.37	22.18
AT1G76780.1	1871	21.27	22.03
AT5G25120.1	496	25.24	27.9
AT5G39910.1	373	24.13	26.55
AT3G27260.2	764	21.24	22.72
AT3G27260.4	718	21.24	22.75
AT3G27260.1	813	21.15	22.62
AT3G27260.3	822	21.21	22.72
AT4G05250.1	318	22.6	24.69
AT5G17500.1	526	25.13	27.9
AT1G80920.1	163	23.35	25.65
AT2G30550.1	464	23.91	26.2
AT2G30550.2	529	23.83	25.72
AT5G36330.1	122	24.25	27.08
AT1G17920.1	687	22.83	24.79
AT1G17920.2	687	22.83	24.79
AT3G05950.1	229	23.27	26.49
AT3G29030.1	255	24.16	26.66
AT1G15760.1	202	24.93	27.03
AT4G33960.1	67	25.58	27.39
AT5G47820.1	1035	22.45	24.03
AT5G47820.2	1035	22.45	24.03
AT5G20380.2	569	25.16	28.08
AT5G20380.1	517	25.01	27.86
AT5G48190.1	102	26.12	28.23
AT1G48950.1	594	21.95	23.68
AT3G54120.1	203	25.29	28.53
AT1G07710.1	543	22.56	25.23
AT1G07710.2	543	22.56	25.23
AT2G05220.1	140	23.21	24.89
AT2G05220.2	140	23.21	24.89
AT3G56030.1	351	23.38	25.87
AT5G02910.1	458	24.3	27.24
AT5G02910.3	370	24.62	27.66
AT5G02910.2	353	24.24	27.14
AT1G19320.1	247	22.24	25.3
AT4G12334.1	113	24.37	27.01
AT1G04105.1	133	19.81	21.18
AT5G45930.1	418	21.96	24.02
ATMG00200.1	107	24	26.59
AT2G25100.2	277	23.53	25.81
AT2G25100.1	296	23.44	25.74
AT2G07692.1	136	22.68	24.85
AT4G26600.8	510	21.73	24.07
AT4G26600.7	551	22.38	24.67
AT4G26600.4	541	22.27	24.65
AT4G26600.5	702	22.33	24.3
AT4G26600.1	671	21.93	23.84
AT4G26600.6	582	22.84	25.17
AT4G26600.2	541	22.27	24.65
AT4G26600.3	652	21.9	23.9
AT5G23650.1	337	23.73	25.51
AT5G38930.1	223	22.41	25.62
AT1G09420.2	635	23.44	25.74
AT1G09420.1	625	23.41	25.72
AT5G08670.1	556	21.73	23.96
AT3G07650.1	372	21.78	23.59
AT3G07650.4	372	21.78	23.59
AT3G07650.2	372	21.78	23.59
AT3G07650.3	372	21.78	23.59
AT4G28485.2	200	24.78	27.51
AT4G28485.1	165	23.14	25.36
AT1G25270.1	355	24.76	28.4
AT3G55770.4	139	24.01	26.39
AT3G55770.1	199	23.2	25.48
AT3G55770.2	199	23.2	25.48
AT3G55770.5	199	23.2	25.48
AT3G55770.7	233	23.51	25.71
AT3G55770.3	199	23.2	25.48
AT3G55770.6	135	23.09	25.43
AT3G29280.2	187	22.85	24.63
AT3G29280.1	178	22.67	24.41
AT5G53790.1	380	25.38	28.14
AT3G45525.1	117	23.01	26.21
AT1G18335.1	269	24.18	26.47
AT1G18335.2	277	24.54	27.01
AT1G18335.3	277	24.54	27.01
AT5G42330.1	205	22.76	24.42
AT1G28020.1	494	24.22	26.75
AT2G10940.1	291	22.15	24.39
AT2G10940.2	291	22.15	24.39
AT1G23965.1	117	25.46	27.74
AT1G70220.2	184	23.23	25.89
AT1G70220.1	224	23.99	27.03
AT1G60890.1	769	24.76	27.18
AT1G60890.2	781	24.82	27.29
AT2G28790.1	249	24.19	26.11
AT2G28790.2	274	24.97	26.88
AT2G06565.1	69	26.17	28.11
AT2G25970.1	632	19.96	21.24
ATMG00220.1	393	27.01	30.07
AT2G31060.1	527	22.1	24.38
AT2G31060.3	671	22.1	24.32
AT2G31060.2	667	22.07	24.29
AT1G07110.1	744	22.63	24.72
AT5G20430.1	122	27.12	29.15
AT5G01470.7	182	25.68	28.24
AT5G01470.1	241	24.67	27.11
AT5G01470.4	206	25.36	27.84
AT5G01470.6	269	24.46	26.89
AT5G01470.5	265	24.51	26.9
AT5G01470.2	245	24.61	27.1
AT5G01470.3	263	24.61	26.99
AT1G05970.1	198	24.15	26.08
AT1G05970.2	200	24.14	26.05
AT2G21440.1	1003	21.92	23.59
AT2G43860.1	405	22.6	25.23
AT1G66260.1	295	20.71	22.48
AT1G66260.2	295	20.71	22.48
AT4G25790.1	210	24.56	26.15
AT1G70600.1	146	25.71	28.1
AT3G02970.1	332	23.58	25.91
AT2G19730.3	143	22.75	25.65
AT2G19730.1	143	22.75	25.65
AT2G19730.2	143	22.75	25.65
AT1G73700.1	476	24.15	27.8
AT1G52565.1	129	23.18	25.23
AT1G20830.1	349	22.66	24.52
AT1G20830.2	250	22.89	24.65
AT3G31430.1	336	25.47	27.34
AT5G41600.1	257	25.24	28.46
AT1G76900.3	455	23.29	25.16
AT1G76900.1	455	23.29	25.16
AT1G76900.2	455	23.29	25.16
AT1G10130.1	998	23.33	26.26
AT3G11870.1	554	24.15	26.67
AT3G13560.3	505	23.03	26.08
AT3G13560.5	505	23.03	26.08
AT3G13560.2	505	23.03	26.08
AT3G13560.1	505	23.03	26.08
AT3G13560.4	505	23.03	26.08
AT5G03070.1	519	22.03	24.21
AT3G60560.1	106	23.39	25.19
AT4G16845.2	380	23.51	25.76
AT4G16845.1	440	23.49	25.7
AT1G26680.4	992	23.94	26.42
AT1G26680.1	920	23.82	26.3
AT1G26680.2	810	24.08	26.68
AT1G26680.3	823	24.01	26.51
AT1G26680.5	812	24.08	26.57
AT1G26680.6	740	23.96	26.44
AT5G57400.2	231	24.48	26.53
AT5G57400.1	221	26.01	28.22
AT3G50820.1	331	21.65	24.3
AT4G25650.2	559	25.43	27.6
AT4G25650.1	536	25.42	27.49
AT1G56553.1	84	25.9	29.18
AT3G04730.1	236	22.5	25.35
AT2G24060.1	312	22.18	23.73
AT5G01870.1	116	23.01	26.29
AT1G78200.2	283	22.2	24.9
AT1G78200.4	238	22.31	25.04
AT1G78200.5	238	22.31	25.04
AT1G78200.3	283	22.2	24.9
AT1G78200.1	283	22.2	24.9
AT2G40995.1	81	25.07	27.54
AT2G40995.2	83	25.25	27.75
AT2G26300.1	383	24.42	26.75
AT2G26300.2	383	24.42	26.75
AT2G45480.2	307	23.81	25.6
AT2G45480.3	431	23.08	24.75
AT2G45480.1	429	23.03	24.7
AT1G50950.2	489	24.07	26.48
AT1G50950.1	484	24.02	26.42
AT3G51490.3	687	23.08	25.84
AT3G51490.2	737	23.13	25.91
AT3G51490.1	729	23.14	25.93
AT5G19860.1	181	25.22	28.53
AT4G15715.1	111	24.68	27.4
AT1G54610.2	572	22.78	24.67
AT1G54610.3	572	22.78	24.67
AT1G54610.1	572	22.78	24.67
AT4G11720.1	705	24.55	26.45
AT5G49980.1	619	23.39	25.81
AT3G19140.1	141	24.39	26.93
AT4G18010.2	581	22.91	24.54
AT4G18010.1	646	23.06	24.65
AT2G43650.1	654	21.24	23.17
AT5G48280.1	145	27.31	30.93
AT3G51420.1	370	25.1	28.4
AT3G60680.1	499	23.18	25.85
AT1G67040.2	828	22.6	24.41
AT1G67040.1	826	22.6	24.42
AT5G26280.3	369	24.58	27.59
AT5G26280.2	327	24.64	27.55
AT5G26280.1	350	24.53	27.47
AT3G02850.3	594	25.6	28.59
AT3G02850.1	828	24.62	27.56
AT3G02850.2	755	24.74	27.75
AT3G44695.1	212	26.44	29.59
AT2G45820.1	190	21.87	23.45
AT1G32700.2	174	23.99	26.35
