Protein.Name	Gene.Name	Uniprot.ID	ZT0	ZT03	ZT06	ZT09	ZT12	ZT15	ZT18	ZT21	ZT24	ZT27	ZT30	ZT33	ZT36	ZT39	ZT42	ZT45
Serine/threonine-protein kinase 38	Stk38	Q91VJ4	0.00111049416990561	0	0.00111049416990561	0.000555247084952804	0.00166574125485841	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.00166574125485841	0	0.00111049416990561	0	0.000555247084952804	0	0.00166574125485841	0.00111049416990561
Cytochrome P450 4A12A	Cyp4a12a	Q91WL5	0.000555247084952804	0	0.00444197667962243	0.00111049416990561	0.00277623542476402	0	0.00111049416990561	0.00721821210438645	0.00444197667962243	0.000555247084952804	0.00832870627429206	0	0.000555247084952804	0	0.000555247084952804	0.00111049416990561
Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial	Pet112;Pet112l	Q99JT1;Q8BW84;Q3TLZ6	0.000555247084952804	0.000555247084952804	0.00111049416990561	0	0.00166574125485841	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00111049416990561	0	0.000555247084952804	0	0.000555247084952804	0	0.00111049416990561	0.00111049416990561
Lipid phosphate phosphohydrolase 3	Ppap2b	Q99JY8	0.000555247084952804	0	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0.000555247084952804	0	0.000555247084952804	0	0.000555247084952804	0.000555247084952804
C1GALT1-specific chaperone 1	C1galt1c1	Q9JMG2	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.00111049416990561	0.00111049416990561	0	0.000555247084952804	0	0	0.000555247084952804	0.000555247084952804	0
Dolichyl-phosphate beta-glucosyltransferase	Alg5	Q9DB25	0	0	0.000555247084952804	0	0.000555247084952804	0	0.000555247084952804	0.00111049416990561	0.000555247084952804	0	0.00111049416990561	0	0	0	0	0
Inter-alpha-trypsin inhibitor heavy chain H2	Itih2	G3X977;Q61703;Q3UEG7	0.00388672959466963	0.00444197667962243	0.00666296501943365	0.00388672959466963	0.00499722376457524	0.00388672959466963	0.00444197667962243	0.00499722376457524	0.00555247084952804	0.00222098833981122	0.00555247084952804	0.00277623542476402	0.00499722376457524	0.00166574125485841	0.00444197667962243	0.00555247084952804
Nuclear migration protein nudC	Nudc	O35685	0.00555247084952804	0.0105496946141033	0.0138811771238201	0.0111049416990561	0.00444197667962243	0.0111049416990561	0.00666296501943365	0.0105496946141033	0.0105496946141033	0.00666296501943365	0.00999444752915047	0.00943920044419767	0.00999444752915047	0.00999444752915047	0.00832870627429206	0.00888395335924486
Lysosome-associated membrane glycoprotein 2	Lamp2	P17047-3;P17047-2;P17047	0.0149916712937257	0.0172126596335369	0.0166574125485841	0.0172126596335369	0.0122154358689617	0.0172126596335369	0.0172126596335369	0.0166574125485841	0.0166574125485841	0.0138811771238201	0.0144364242087729	0.0172126596335369	0.0205441421432538	0.0161021654636313	0.0149916712937257	0.0172126596335369
Cytochrome c oxidase subunit 6A, mitochondrial;Cytochrome c oxidase subunit 6A1, mitochondrial	Cox6a1	Q9DCW5;P43024	0.00111049416990561	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.000555247084952804	0.00222098833981122	0.00111049416990561	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00222098833981122	0.00166574125485841	0.00222098833981122	0.00166574125485841	0.00222098833981122	0.00333148250971682
Actin, alpha cardiac muscle 1;Actin, alpha skeletal muscle	Actc1;Acta1	P68033;P68134	0.0144364242087729	0.0216546363131594	0.0149916712937257	0.0149916712937257	0.0161021654636313	0.0188784008883953	0.0172126596335369	0.0199888950583009	0.0138811771238201	0.0127706829539145	0.0199888950583009	0.0122154358689617	0.0222098833981122	0.0149916712937257	0.0161021654636313	0.0294280955024986
Histone H3.2	Hist1h3b	P84228	0.00499722376457524	0.00721821210438645	0.00777345918933926	0.00777345918933926	0.00388672959466963	0.00499722376457524	0.00444197667962243	0.00777345918933926	0.00444197667962243	0.00444197667962243	0.00832870627429206	0.00444197667962243	0.00666296501943365	0.00610771793448084	0.00832870627429206	0.00999444752915047
Rab GDP dissociation inhibitor beta	Gdi2	Q61598;Q61598-2	0.0533037201554692	0.0555247084952804	0.0505274847307052	0.053858967240422	0.0521932259855636	0.0505274847307052	0.0527484730705164	0.0444197667962243	0.056635202665186	0.0416435313714603	0.0583009439200444	0.0438645197112715	0.0549694614103276	0.0471960022209883	0.0521932259855636	0.053858967240422
Ribokinase	Rbks	Q8R1Q9	0.00277623542476402	0.00166574125485841	0.00222098833981122	0.00222098833981122	0.00222098833981122	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00444197667962243	0.00111049416990561	0.00222098833981122	0.00111049416990561	0.00222098833981122	0.00111049416990561	0.00111049416990561	0.00222098833981122
Tektin-2	Tekt2	Q922G7	0.000555247084952804	0.00166574125485841	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804
Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial	Mccc1	Q99MR8	0.0222098833981122	0.0233203775680178	0.0272071071626874	0.0222098833981122	0.0216546363131594	0.0199888950583009	0.0266518600777346	0.022765130483065	0.0210993892282066	0.0188784008883953	0.0260966129927818	0.0177679067184897	0.0272071071626874	0.0199888950583009	0.0222098833981122	0.0249861188228762
Cysteine and histidine-rich domain-containing protein 1	Chordc1	Q9D1P4	0.00832870627429206	0.00777345918933926	0.00888395335924486	0.0111049416990561	0.00777345918933926	0.00832870627429206	0.00999444752915047	0.00832870627429206	0.00721821210438645	0.00388672959466963	0.0122154358689617	0.00666296501943365	0.0111049416990561	0.00388672959466963	0.0122154358689617	0.0111049416990561
ATP synthase subunit beta, mitochondrial	Atp5b	P56480	0.130483064963909	0.16435313714603	0.141588006662965	0.166574125485841	0.118267629094947	0.189894503053859	0.159911160466408	0.127151582454192	0.126041088284287	0.165463631315936	0.133814547473626	0.170460855080511	0.158245419211549	0.187673514714048	0.140477512493059	0.159355913381455
Striatin-3	Strn3	Q9ERG2;B2RQS1	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.00222098833981122	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.00166574125485841	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.00166574125485841
A-kinase anchor protein 1, mitochondrial	Akap1	O08715-4;O08715;O08715-6;O08715-3;O08715-5;O08715-2	0.00166574125485841	0.00333148250971682	0.00277623542476402	0.00277623542476402	0.00277623542476402	0.00277623542476402	0.00388672959466963	0.00333148250971682	0.00277623542476402	0.00111049416990561	0.00388672959466963	0.000555247084952804	0.00388672959466963	0.00111049416990561	0.00388672959466963	0.00222098833981122
Eukaryotic translation initiation factor 6	Eif6	O55135	0.00721821210438645	0.00610771793448084	0.00721821210438645	0.00610771793448084	0.00610771793448084	0.00721821210438645	0.00721821210438645	0.00499722376457524	0.00499722376457524	0.00555247084952804	0.00499722376457524	0.00555247084952804	0.00555247084952804	0.00277623542476402	0.00499722376457524	0.00444197667962243
Peptidyl-tRNA hydrolase 2, mitochondrial	Ptrh2	Q8R2Y8	0.00277623542476402	0.00222098833981122	0.00166574125485841	0.00277623542476402	0.00222098833981122	0.00166574125485841	0.00444197667962243	0.00222098833981122	0.00166574125485841	0.00166574125485841	0.00222098833981122	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00222098833981122	0.00222098833981122
Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial	Aldh6a1	Q9EQ20;Q8K0L1	0.0505274847307052	0.05941143808995	0.0583009439200444	0.0571904497501388	0.0449750138811771	0.0583009439200444	0.0499722376457524	0.0471960022209883	0.0483064963908939	0.056635202665186	0.0488617434758468	0.0544142143253748	0.0483064963908939	0.0521932259855636	0.0483064963908939	0.0577456968350916
BAG family molecular chaperone regulator 3	Bag3	Q9JLV1	0.00555247084952804	0.00943920044419767	0.0144364242087729	0.00943920044419767	0.00388672959466963	0.00888395335924486	0.00888395335924486	0.0105496946141033	0.00999444752915047	0.00888395335924486	0.00666296501943365	0.00943920044419767	0.00943920044419767	0.00999444752915047	0.00777345918933926	0.00888395335924486
Protein numb homolog	Numb	Q9QZS3;Q9QZS3-3;Q9QZS3-2;Q9QZS3-4;Q05BE7	0.00166574125485841	0.00222098833981122	0.00166574125485841	0.00388672959466963	0.00333148250971682	0.00333148250971682	0.00277623542476402	0.00111049416990561	0.00222098833981122	0.00111049416990561	0.00222098833981122	0.00111049416990561	0.00166574125485841	0.00166574125485841	0.00111049416990561	0.00388672959466963
Choline-phosphate cytidylyltransferase A	Pcyt1a	P49586;D3Z3T5	0.00166574125485841	0.00166574125485841	0.00222098833981122	0.00222098833981122	0.000555247084952804	0.00166574125485841	0.00222098833981122	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00222098833981122	0.00166574125485841	0.00166574125485841	0.00166574125485841
Cytochrome P450 4A10	Cyp4a10;Cyp4a32;Cyp4a31	O88833;A2A977;A2A8T1;E9PYX0;F8WGU9	0.000555247084952804	0.00222098833981122	0.00222098833981122	0.00222098833981122	0.000555247084952804	0.00111049416990561	0.00111049416990561	0.00333148250971682	0.00499722376457524	0.00166574125485841	0.00222098833981122	0.00111049416990561	0	0.00111049416990561	0.00111049416990561	0
DnaJ homolog subfamily B member 6	Dnajb6	O54946;O54946-2;G3X8S5;F6YRQ2	0.000555247084952804	0.00111049416990561	0.00111049416990561	0.00111049416990561	0	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.000555247084952804	0	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.00111049416990561
	Cad	B2RQC6;E9QAI5;G3UWN2;B7ZN27	0.00277623542476402	0.00388672959466963	0.00666296501943365	0.00388672959466963	0.00333148250971682	0.00388672959466963	0.00444197667962243	0.00444197667962243	0.00555247084952804	0.00388672959466963	0.00555247084952804	0.00388672959466963	0.00222098833981122	0.00388672959466963	0.00333148250971682	0.00444197667962243
Protein LSM12 homolog	Lsm12	Q9D0R8	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.00166574125485841	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00222098833981122	0.000555247084952804	0.00277623542476402	0.000555247084952804	0.00166574125485841	0.00111049416990561
MOB-like protein phocein	Mob4	Q6PEB6;E0CXA9;G8JL35;E0CX17	0.000555247084952804	0	0.000555247084952804	0	0.000555247084952804	0	0.000555247084952804	0	0	0	0	0	0	0	0.000555247084952804	0
Breast cancer anti-estrogen resistance protein 3	Bcar3	Q9QZK2;Q9QZK2-2	0	0	0.000555247084952804	0	0	0	0	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0
Disheveled-associated activator of morphogenesis 1	Daam1	Q8BPM0;Q8BPM0-2;Q8BPM0-3	0	0.000555247084952804	0.000555247084952804	0.000555247084952804	0	0	0	0.000555247084952804	0.00111049416990561	0	0	0	0	0	0	0
FAS-associated factor 2	Faf2	Q3TDN2;Q3TDN2-2;D3Z2H4	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00222098833981122	0.00222098833981122	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00277623542476402	0.00166574125485841	0.00277623542476402	0.00111049416990561	0.00166574125485841	0.00166574125485841	0.00111049416990561	0.00166574125485841
Signal recognition particle receptor subunit alpha	Srpr	Q9DBG7	0.00721821210438645	0.00444197667962243	0.00499722376457524	0.00333148250971682	0.00721821210438645	0.00333148250971682	0.00721821210438645	0.00555247084952804	0.00943920044419767	0.00388672959466963	0.00666296501943365	0.00277623542476402	0.00222098833981122	0.00111049416990561	0.00388672959466963	0.00333148250971682
Dipeptidyl peptidase 3	Dpp3	Q99KK7	0.0105496946141033	0.0149916712937257	0.0144364242087729	0.0161021654636313	0.0127706829539145	0.0149916712937257	0.0144364242087729	0.0122154358689617	0.0155469183786785	0.0116601887840089	0.0155469183786785	0.0133259300388673	0.0161021654636313	0.0138811771238201	0.0133259300388673	0.0199888950583009
Zyxin	Zyx	Q62523;Q7TQE2;E9Q625	0.00333148250971682	0.00388672959466963	0.00333148250971682	0.00333148250971682	0.00222098833981122	0.00333148250971682	0.00333148250971682	0.00277623542476402	0.00277623542476402	0.00277623542476402	0.00333148250971682	0.00277623542476402	0.00388672959466963	0.00222098833981122	0.00444197667962243	0.00388672959466963
Phosphate carrier protein, mitochondrial	Slc25a3	Q8VEM8;G5E902	0.0122154358689617	0.00777345918933926	0.0122154358689617	0.0116601887840089	0.0116601887840089	0.00499722376457524	0.00999444752915047	0.0122154358689617	0.0155469183786785	0.00777345918933926	0.0161021654636313	0.00943920044419767	0.00721821210438645	0.00832870627429206	0.00666296501943365	0.00721821210438645
28S ribosomal protein S34, mitochondrial	Mrps34	Q9JIK9	0.00222098833981122	0.00333148250971682	0.00222098833981122	0.00333148250971682	0.00333148250971682	0.00388672959466963	0.00388672959466963	0.00222098833981122	0.00388672959466963	0.00111049416990561	0.00333148250971682	0.00111049416990561	0.00277623542476402	0.000555247084952804	0.00333148250971682	0.00277623542476402
Gephyrin;Molybdopterin adenylyltransferase;Molybdopterin molybdenumtransferase	Gphn	A0JNY3;Q8BUV3	0.00999444752915047	0.00999444752915047	0.0177679067184897	0.0122154358689617	0.00888395335924486	0.0116601887840089	0.0127706829539145	0.0122154358689617	0.0155469183786785	0.0138811771238201	0.0161021654636313	0.00943920044419767	0.0138811771238201	0.0127706829539145	0.0149916712937257	0.0133259300388673
40S ribosomal protein S18	Gm10260;Rps18	F5H8M6;P62270;G3UZW2	0.00444197667962243	0.00444197667962243	0.00388672959466963	0.00333148250971682	0.00222098833981122	0.00333148250971682	0.00499722376457524	0.00277623542476402	0.00444197667962243	0.00277623542476402	0.00333148250971682	0.00388672959466963	0.00444197667962243	0.00333148250971682	0.00333148250971682	0.00333148250971682
Long-chain-fatty-acid--CoA ligase 1	Acsl1	D3Z041;P41216	0.0521932259855636	0.0583009439200444	0.0571904497501388	0.0660744031093837	0.0499722376457524	0.056635202665186	0.0544142143253748	0.0666296501943365	0.0610771793448084	0.056635202665186	0.0610771793448084	0.0560799555802332	0.0499722376457524	0.0605219322598556	0.0533037201554692	0.0555247084952804
Basement membrane-specific heparan sulfate proteoglycan core protein;Endorepellin;LG3 peptide	Hspg2	E9PZ16;B1B0C7;E9QL02;Q05793;Q3UHH3	0.00721821210438645	0.00555247084952804	0.00721821210438645	0.00666296501943365	0.00721821210438645	0.00555247084952804	0.00555247084952804	0.00666296501943365	0.00610771793448084	0.00333148250971682	0.00610771793448084	0.00222098833981122	0.00555247084952804	0.00166574125485841	0.00333148250971682	0.00444197667962243
	Rap1gds1	E9Q912;E9Q6Q4	0.000555247084952804	0.00277623542476402	0.00277623542476402	0.00166574125485841	0.000555247084952804	0.00111049416990561	0.00222098833981122	0.00111049416990561	0.00166574125485841	0.00222098833981122	0.00222098833981122	0.00111049416990561	0.00166574125485841	0.00222098833981122	0.00166574125485841	0.00222098833981122
Intracellular hyaluronan-binding protein 4	Habp4	E9QKB2;Q9JKS5	0.00388672959466963	0.00388672959466963	0.00277623542476402	0.00333148250971682	0.00388672959466963	0.00388672959466963	0.00444197667962243	0.00222098833981122	0.00166574125485841	0.00277623542476402	0.00444197667962243	0.00111049416990561	0.00333148250971682	0.00166574125485841	0.00277623542476402	0.00166574125485841
	Psmd4	O35226-2;O35226-3;O35226-5;F7AI87	0.00499722376457524	0.00555247084952804	0.00777345918933926	0.00610771793448084	0.00388672959466963	0.00555247084952804	0.00610771793448084	0.00555247084952804	0.00610771793448084	0.00499722376457524	0.00610771793448084	0.00721821210438645	0.00666296501943365	0.00610771793448084	0.00610771793448084	0.00499722376457524
cAMP-dependent protein kinase catalytic subunit alpha	Prkaca	P05132;P05132-2	0.00610771793448084	0.00555247084952804	0.00666296501943365	0.00499722376457524	0.00610771793448084	0.00388672959466963	0.00610771793448084	0.00666296501943365	0.00444197667962243	0.00555247084952804	0.00499722376457524	0.00499722376457524	0.00277623542476402	0.00277623542476402	0.00166574125485841	0.00277623542476402
Protein disulfide-isomerase A6	Pdia6	Q3TML0;Q922R8	0.0122154358689617	0.0133259300388673	0.0116601887840089	0.0127706829539145	0.0105496946141033	0.0122154358689617	0.0116601887840089	0.0105496946141033	0.0122154358689617	0.0116601887840089	0.0116601887840089	0.0133259300388673	0.0116601887840089	0.0111049416990561	0.0144364242087729	0.0138811771238201
Redox-regulatory protein FAM213A	5730469M10Rik;Fam213a	Q3U125;Q9CYH2;D3Z252;D3Z398;D3YYG8	0.00499722376457524	0.00721821210438645	0.00666296501943365	0.00610771793448084	0.00444197667962243	0.00555247084952804	0.00777345918933926	0.00721821210438645	0.00666296501943365	0.00499722376457524	0.00610771793448084	0.00555247084952804	0.00499722376457524	0.00666296501943365	0.00555247084952804	0.00388672959466963
