Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner	protein.coding.genome.size
KAF1628894	491	24.43	26.63	6040217
KAF1628895	293	23.51	26.36	6040217
KAF1628896	110	21.83	22.66	6040217
KAF1628897	162	23.71	25.26	6040217
KAF1628898	370	24.17	27.01	6040217
KAF1628899	139	23.24	24.43	6040217
KAF1628900	190	23.79	25.71	6040217
KAF1628901	1211	21.84	23.74	6040217
KAF1628902	419	24.89	27.08	6040217
KAF1628903	682	23.39	25.57	6040217
KAF1628904	80	24.48	26.73	6040217
KAF1628905	325	24.46	26.92	6040217
KAF1628906	1706	20.06	20.92	6040217
KAF1628907	216	24.85	27.12	6040217
KAF1628908	340	22.65	23.93	6040217
KAF1628909	588	23.67	25.76	6040217
KAF1628910	275	22.28	23.63	6040217
KAF1628911	123	21.91	22.99	6040217
KAF1628912	435	24.33	26.51	6040217
KAF1628913	536	24.85	27.41	6040217
KAF1628914	1211	24.09	26.78	6040217
KAF1628915	1350	21.04	22.96	6040217
KAF1628916	449	23.04	24.56	6040217
KAF1628917	313	25.1	27.14	6040217
KAF1628918	300	22.8	24.72	6040217
KAF1628919	1214	24.42	26.83	6040217
KAF1628920	443	23.43	25.41	6040217
KAF1628921	108	25.95	28.1	6040217
KAF1628922	475	23.97	26.46	6040217
KAF1628923	730	23.03	25.15	6040217
KAF1628924	152	24.7	26.92	6040217
KAF1628925	406	21.99	23.6	6040217
KAF1628926	659	23.16	25.2	6040217
KAF1628927	578	21.86	23.67	6040217
KAF1628928	427	22.71	24.12	6040217
KAF1628929	257	24.32	26.62	6040217
KAF1628930	63	23.39	25.63	6040217
KAF1628931	268	22.92	25.67	6040217
KAF1628932	224	24.67	27.43	6040217
KAF1628933	672	22.31	24.62	6040217
KAF1628934	1070	22.9	24.97	6040217
KAF1628935	1609	22.09	23.84	6040217
KAF1628936	504	22.61	25.08	6040217
KAF1628937	572	25.12	27.44	6040217
KAF1628938	1317	22.04	23.71	6040217
KAF1628939	998	22.64	24.47	6040217
KAF1628940	101	25.88	27.3	6040217
KAF1628941	343	24.6	27.3	6040217
KAF1628942	226	22.98	25.29	6040217
KAF1628943	413	23.54	25.55	6040217
KAF1628944	259	21.99	24.1	6040217
KAF1628945	271	24.71	28.03	6040217
KAF1628946	401	22.35	23.81	6040217
KAF1628947	504	23.02	25.21	6040217
KAF1628948	184	20.94	22.45	6040217
KAF1628954	384	24.69	26.83	6040217
KAF1628955	433	23.45	25.09	6040217
KAF1628956	1407	23	24.68	6040217
KAF1628957	630	21.9	23.58	6040217
KAF1628958	156	23.58	25.85	6040217
KAF1628959	258	23.17	24.64	6040217
KAF1628960	630	23.88	25.49	6040217
KAF1628961	1473	22.18	23.82	6040217
KAF1628962	1113	22.29	23.06	6040217
KAF1628963	297	23.68	26.41	6040217
KAF1628964	750	23.31	25.12	6040217
KAF1628965	619	22.32	23.67	6040217
KAF1628966	100	24.39	25.59	6040217
KAF1628967	222	25.18	28.83	6040217
KAF1628968	511	23.52	25.68	6040217
KAF1628969	334	22.36	24.28	6040217
KAF1628970	261	24.77	26.29	6040217
KAF1628971	316	21.52	23.68	6040217
KAF1628972	687	23.77	24.69	6040217
KAF1628973	242	23.72	25.34	6040217
KAF1628974	94	24.69	27.2	6040217
KAF1628975	897	22.63	24.14	6040217
KAF1628976	69	25.04	25.84	6040217
KAF1628977	294	21.38	22.98	6040217
KAF1628978	291	23.28	25.3	6040217
KAF1628979	61	25.67	27.46	6040217
KAF1628980	342	24.24	26.75	6040217
KAF1628981	3763	20.69	21.3	6040217
KAF1628982	147	24.63	27.53	6040217
KAF1628983	296	23.5	25.73	6040217
KAF1628984	1401	23.29	25.39	6040217
KAF1628985	471	24.51	26.56	6040217
KAF1628986	264	23.19	25.61	6040217
KAF1628987	129	26.14	27.99	6040217
KAF1628988	118	25.81	28.19	6040217
KAF1628989	312	21.37	22.99	6040217
KAF1628990	940	22.99	25.3	6040217
KAF1628991	176	23.31	24.83	6040217
KAF1628992	120	22.84	24.32	6040217
KAF1628993	89	25.6	27.15	6040217
KAF1628994	743	23.29	25.34	6040217
KAF1628995	386	21.48	23.29	6040217
KAF1629049	176	25.56	28.45	6040217
KAF1629050	608	22.7	24.82	6040217
KAF1629051	1402	23.26	25	6040217
KAF1629052	430	20.92	22.8	6040217
KAF1629053	205	22.24	23.62	6040217
KAF1629054	538	21.8	23.6	6040217
KAF1629055	131	26.71	29.61	6040217
KAF1629056	563	24.19	26.12	6040217
KAF1629057	190	21.23	22.53	6040217
KAF1629058	570	24.24	26.58	6040217
KAF1629059	91	21.68	22.98	6040217
KAF1629060	501	21.3	22.73	6040217
KAF1629061	61	20.9	22.23	6040217
KAF1629062	364	21.17	21.7	6040217
KAF1629089	554	24.18	25.96	6040217
KAF1629090	823	23.39	25.18	6040217
KAF1629091	233	23.64	26.82	6040217
KAF1629092	364	25.15	26.85	6040217
KAF1629093	96	25.76	27.91	6040217
KAF1629094	188	21.98	23.49	6040217
KAF1629095	490	23.16	24.85	6040217
KAF1629096	697	23.53	25.78	6040217
KAF1629097	1057	22.78	23.49	6040217
KAF1629098	373	26.19	29.31	6040217
KAF1629099	395	25.16	27.77	6040217
KAF1629100	2006	22.27	23.82	6040217
KAF1629101	147	25.47	28.33	6040217
KAF1629102	309	20.21	21.22	6040217
KAF1629103	393	21.41	23.26	6040217
KAF1629104	125	25.53	28.33	6040217
KAF1629105	305	22.08	25.1	6040217
KAF1629106	529	22.22	24.6	6040217
KAF1629107	1139	21.7	23.23	6040217
KAF1629108	1734	23.17	25.09	6040217
KAF1629109	619	24.47	27.12	6040217
KAF1629110	307	23.6	25.77	6040217
KAF1629111	345	21.88	22.1	6040217
KAF1629112	1452	21.17	22.34	6040217
KAF1629113	531	21.38	22.79	6040217
KAF1629114	259	23.31	25.53	6040217
KAF1629115	52	21.66	23.92	6040217
KAF1629116	648	23.98	25.77	6040217
KAF1629117	506	24.17	25.99	6040217
KAF1629118	70	26.01	29.56	6040217
KAF1629119	1007	22.41	24.59	6040217
KAF1629120	410	22.78	25.18	6040217
KAF1629121	440	24.31	27.02	6040217
KAF1629122	819	24.73	26.7	6040217
KAF1629123	76	24.06	27.18	6040217
KAF1629124	146	24.35	27.07	6040217
KAF1629125	69	24.14	25.61	6040217
KAF1629126	666	23.79	25.9	6040217
KAF1629127	476	23.1	25.38	6040217
KAF1629128	433	23.66	26.42	6040217
KAF1629129	573	22.45	24.44	6040217
KAF1629130	371	25.7	29.19	6040217
KAF1629131	342	23.29	25.66	6040217
KAF1629132	377	23.03	25.22	6040217
KAF1629133	723	23.83	26.65	6040217
KAF1629134	312	21.29	23.31	6040217
KAF1629135	361	24.23	25.96	6040217
KAF1629136	105	25.31	28.59	6040217
KAF1629137	378	25.28	26.81	6040217
KAF1629138	361	25.78	28.65	6040217
KAF1629139	309	23.72	25.5	6040217
KAF1629140	450	25.26	29.07	6040217
KAF1629141	133	22.4	25.16	6040217
KAF1629142	1215	22.92	25.36	6040217
KAF1629143	696	24.24	26.32	6040217
KAF1629144	592	23.22	25.02	6040217
KAF1629145	445	22.63	23.97	6040217
KAF1629146	537	22.69	24.52	6040217
KAF1629147	220	23.51	25.8	6040217
KAF1629148	587	24.38	26.84	6040217
KAF1629149	195	21.72	24.3	6040217
KAF1629150	776	23.48	25.25	6040217
KAF1629151	271	23.03	24.3	6040217
KAF1629152	84	25.15	28.41	6040217
KAF1629153	377	24.33	26.64	6040217
KAF1629154	308	23.9	26.07	6040217
KAF1629155	3830	24.13	26.53	6040217
KAF1629156	191	21.09	22.99	6040217
KAF1629157	347	23.94	25.9	6040217
KAF1629158	513	23.99	26.26	6040217
KAF1629159	312	24.89	27.15	6040217
KAF1629160	290	24.18	26.42	6040217
KAF1629161	117	20.11	20.83	6040217
KAF1629162	202	26.23	29.15	6040217
KAF1629163	571	22.45	23.63	6040217
KAF1629164	205	24.8	26.42	6040217
KAF1629165	309	25.02	27.52	6040217
KAF1629166	479	23.16	24.99	6040217
KAF1629167	397	24.13	26.17	6040217
KAF1629168	162	21.28	22.94	6040217
KAF1629169	221	23.75	25.5	6040217
KAF1629170	1123	22.68	24.75	6040217
KAF1629171	832	22.64	23.94	6040217
KAF1629172	106	28.4	33.26	6040217
KAF1629173	606	23.6	25.33	6040217
KAF1629174	674	24.54	26.82	6040217
KAF1629175	301	26.02	29.62	6040217
KAF1629176	1163	22.13	24.15	6040217
KAF1629177	427	24.42	26.79	6040217
KAF1629178	222	22.43	24.42	6040217
KAF1629179	473	24.41	27.83	6040217
KAF1629180	855	23.09	25.07	6040217
KAF1629181	427	22.58	24.81	6040217
KAF1629182	2514	22.92	25.36	6040217
KAF1629183	460	23.73	26.3	6040217
KAF1629184	779	25.43	28.47	6040217
KAF1629185	1160	23.83	26.41	6040217
KAF1629186	83	25.42	28.32	6040217
KAF1629187	751	23.27	25.19	6040217
KAF1629188	153	23.53	25.83	6040217
KAF1629189	393	23.06	25.06	6040217
KAF1629190	382	26.07	29.66	6040217
KAF1629191	166	26	29.44	6040217
KAF1629192	390	24.14	26.18	6040217
KAF1629193	338	23.28	26	6040217
KAF1629194	772	24.84	26.66	6040217
KAF1629195	235	24.67	26.53	6040217
KAF1629196	81	24.97	27.54	6040217
KAF1629197	568	23.66	25.75	6040217
KAF1629198	252	23.96	26.06	6040217
KAF1629199	209	23.32	25.39	6040217
KAF1629200	491	23.17	25.21	6040217
KAF1629201	626	23.83	26.06	6040217
KAF1629202	163	22.96	24.43	6040217
KAF1629203	335	23.98	26.19	6040217
KAF1629204	89	23.02	24.47	6040217
KAF1629205	941	24.01	26.1	6040217
KAF1629206	253	24.17	26.84	6040217
KAF1629207	305	23.74	25.86	6040217
KAF1629208	215	21.11	22.69	6040217
KAF1629209	583	23.76	26.96	6040217
KAF1629210	445	22.92	24.87	6040217
KAF1629211	102	22.48	24.36	6040217
KAF1629212	166	25.14	27.15	6040217
KAF1629213	558	22.73	24.46	6040217
KAF1629214	817	22.69	23.94	6040217
KAF1629215	369	23.89	26.44	6040217
KAF1629216	383	23.15	25.34	6040217
KAF1629217	597	21.61	23.19	6040217
KAF1629218	461	22.32	24.29	6040217
KAF1629219	93	22.48	23.76	6040217
KAF1629220	438	24.91	27.55	6040217
KAF1629221	181	24.08	26.65	6040217
KAF1629222	255	23.1	24.95	6040217
KAF1629223	377	21.78	22.81	6040217
KAF1629224	318	24.15	26.23	6040217
KAF1629225	129	25.59	28.12	6040217
KAF1629226	389	24.63	26.61	6040217
KAF1629227	644	23.35	24.97	6040217
KAF1629228	587	23.44	26.43	6040217
KAF1629229	342	25.23	27.31	6040217
KAF1629230	498	26.24	29.07	6040217
KAF1629231	383	24.44	27.01	6040217
KAF1629232	404	24.66	26.99	6040217
KAF1629233	132	24.81	27.69	6040217
KAF1629234	1351	23.74	25.95	6040217
KAF1629235	184	22.18	23.67	6040217
KAF1629236	367	23.08	24.9	6040217
KAF1629237	221	21.63	21.72	6040217
KAF1629238	948	22.43	24.52	6040217
KAF1629239	257	23.2	25.16	6040217
KAF1629240	483	23.84	25.96	6040217
KAF1629241	87	23.47	24.68	6040217
KAF1629242	628	23.77	26.4	6040217
KAF1629243	1623	25.13	28.13	6040217
KAF1629244	192	23.26	25.56	6040217
KAF1629245	343	21.27	22.92	6040217
KAF1629246	164	22.2	23.52	6040217
KAF1629247	470	21.85	22.7	6040217
KAF1629248	190	23.85	26.81	6040217
KAF1629249	308	24.9	26.71	6040217
KAF1629250	653	23.63	25.3	6040217
KAF1629251	119	24	25.45	6040217
KAF1629252	99	20.81	21.65	6040217
KAF1629253	344	25.29	27.55	6040217
KAF1629254	204	23.32	25.5	6040217
KAF1629255	456	23.91	26.26	6040217
KAF1629256	124	22.59	24.61	6040217
KAF1629257	284	22.43	24.43	6040217
KAF1629258	423	23.75	26.56	6040217
KAF1629259	279	25.06	28.11	6040217
KAF1629260	291	23.04	25.79	6040217
KAF1629261	403	24.03	26.29	6040217
KAF1629262	291	24.25	26.64	6040217
KAF1629263	420	23.26	25.27	6040217
KAF1629264	274	21.7	24.37	6040217
KAF1629265	287	23.94	25.51	6040217
KAF1629266	956	22.54	23.83	6040217
KAF1629267	408	24.35	26.66	6040217
KAF1629268	484	23.77	25.46	6040217
KAF1629269	344	23.84	26.43	6040217
KAF1629270	524	24.1	27.19	6040217
KAF1629271	929	20.96	22.27	6040217
KAF1629272	2205	22.74	24.54	6040217
KAF1629273	198	24.44	26.65	6040217
KAF1629274	449	24.46	27.42	6040217
KAF1629275	136	22.81	24.31	6040217
KAF1629276	234	23.18	24.21	6040217
KAF1629277	1951	22.73	24.5	6040217
KAF1629279	200	24.17	25.92	6040217
KAF1629280	87	23.15	26.53	6040217
KAF1629281	77	20.42	22.47	6040217
KAF1629282	119	23.93	26.05	6040217
KAF1629283	73	23.9	25.34	6040217
KAF1629284	302	23.19	24.72	6040217
KAF1629285	85	24.5	26.09	6040217
KAF1629286	267	22.76	24.51	6040217
KAF1629287	260	23.57	24.84	6040217
KAF1629288	229	23.86	24.52	6040217
KAF1629289	117	24.15	25.32	6040217
KAF1629290	565	22.56	24.73	6040217
KAF1629291	154	23.45	25.9	6040217
KAF1629292	474	21.91	23.06	6040217
KAF1629293	161	21.81	23.23	6040217
KAF1629294	301	22.59	24.6	6040217
KAF1629295	129	21.64	23.78	6040217
KAF1629296	96	21.24	22.34	6040217
KAF1629297	96	25.29	26.02	6040217
KAF1629298	144	21.95	23.22	6040217
KAF1629299	166	21.27	21.56	6040217
KAF1629300	165	22.69	24.68	6040217
KAF1629301	126	22.89	25.09	6040217
KAF1629302	473	21.73	23.23	6040217
KAF1629303	141	24.82	27.31	6040217
KAF1629304	239	21.84	22.65	6040217
KAF1629305	120	21.35	21.74	6040217
KAF1629307	348	25.73	29.32	6040217
KAF1629308	378	24.4	26.93	6040217
KAF1629309	283	21.89	23.47	6040217
KAF1629310	696	24.84	27.67	6040217
KAF1629311	212	24.56	28.73	6040217
KAF1629312	1227	21.84	23.53	6040217
KAF1629313	217	24.68	28.12	6040217
KAF1629314	185	21.36	23.51	6040217
KAF1629315	584	22.87	25.53	6040217
KAF1629316	930	23.44	25.23	6040217
KAF1629317	382	25.01	27.37	6040217
KAF1629318	1053	22.66	24.46	6040217
KAF1629319	715	23.24	25	6040217
KAF1629320	296	23.09	25.22	6040217
KAF1629321	374	26.48	29.57	6040217
KAF1629322	135	24.17	27.15	6040217
KAF1629323	128	19.97	22.16	6040217
KAF1629324	345	21.82	23.01	6040217
KAF1629325	492	23.22	24.92	6040217
KAF1629326	99	23.2	25.03	6040217
KAF1629327	243	26.38	29.47	6040217
KAF1629328	585	26	29.31	6040217
KAF1629329	112	23.83	25.52	6040217
KAF1629330	320	23.22	25.4	6040217
KAF1629331	64	18.4	19.91	6040217
KAF1629332	264	22.19	23.73	6040217
KAF1629333	105	23.24	25.6	6040217
KAF1629334	340	23.53	26.4	6040217
KAF1629335	1771	23.01	24.57	6040217
KAF1629336	361	25.74	28.38	6040217
KAF1629337	340	26.44	29.97	6040217
KAF1629338	991	23.4	25.02	6040217
KAF1629344	292	18.86	21.61	6040217
KAF1629345	515	23.02	24.97	6040217
KAF1629346	359	22.03	23.46	6040217
KAF1629347	168	24.1	27.01	6040217
KAF1629348	142	22.79	25.33	6040217
KAF1629349	110	24.96	26.99	6040217
KAF1629350	147	24.41	27.79	6040217
KAF1629351	201	23.66	26.19	6040217
KAF1629352	751	25.25	27.98	6040217
KAF1629353	107	21.92	23.29	6040217
KAF1629354	137	24.48	26.72	6040217
KAF1629355	236	21.36	23.08	6040217
KAF1629356	658	24.73	26.78	6040217
KAF1629357	256	24.76	27.57	6040217
KAF1629358	333	24.37	26.04	6040217
KAF1629359	2218	23.3	24.95	6040217
KAF1629360	1709	21.85	23.44	6040217
KAF1629361	73	23.25	23.64	6040217
KAF1629362	905	22.87	24.29	6040217
KAF1629363	357	23.99	27.11	6040217
KAF1629364	433	25.28	27.81	6040217
KAF1629365	466	23.19	25.16	6040217
KAF1629366	399	24.57	27.02	6040217
KAF1629367	96	25.01	27.08	6040217
KAF1629368	972	22.35	24.77	6040217
KAF1629369	783	20.87	22.8	6040217
KAF1629370	798	21.33	23.27	6040217
KAF1629371	816	20.73	22.77	6040217
KAF1629373	302	22.4	24.24	6040217
KAF1629374	949	22.45	24.47	6040217
KAF1629375	572	25.45	27.95	6040217
KAF1629376	358	26.79	30.1	6040217
KAF1629377	465	24.75	26.83	6040217
KAF1629378	1294	24.02	26.41	6040217
KAF1629379	704	21.92	23.2	6040217
KAF1629380	392	22.01	23.51	6040217
KAF1629381	275	24.41	27.23	6040217
KAF1629382	198	24.71	26.53	6040217
KAF1629383	154	23.84	25.83	6040217
KAF1629384	353	22.28	23.59	6040217
KAF1629385	172	20.67	22.09	6040217
KAF1629386	119	23.19	25.22	6040217
KAF1629387	398	24.63	27.41	6040217
KAF1629388	428	23.9	26.47	6040217
KAF1629389	410	25.12	28.02	6040217
KAF1629390	134	23.53	26.06	6040217
KAF1629391	147	26.09	27.32	6040217
KAF1629392	292	24.06	26.07	6040217
KAF1629393	180	21.6	23.06	6040217
KAF1629394	607	23.94	25.86	6040217
KAF1629395	138	21.99	24.18	6040217
KAF1629396	547	24.93	27.2	6040217
KAF1629397	191	23.67	25.8	6040217
KAF1629398	90	24	26.31	6040217
KAF1629399	557	22.31	24.26	6040217
KAF1629400	950	23.21	25.02	6040217
KAF1629401	728	23.42	25.68	6040217
KAF1629402	537	22.99	25.72	6040217
KAF1629403	63	23.53	26.75	6040217
KAF1629404	157	24.09	25.6	6040217
KAF1629405	720	23.52	25.46	6040217
KAF1629406	159	22.67	24.81	6040217
KAF1629407	710	20.91	22.4	6040217
KAF1629408	533	24.33	26.56	6040217
KAF1629409	520	23.72	26.13	6040217
KAF1629410	364	24.17	27.14	6040217
KAF1629411	233	23.19	25.68	6040217
KAF1629412	58	26.29	28.74	6040217
KAF1629413	306	23.29	25.48	6040217
KAF1629414	337	24.16	26.09	6040217
KAF1629415	666	22.29	23.41	6040217
KAF1629416	327	24.7	27.07	6040217
KAF1629417	269	24.15	26.94	6040217
KAF1629418	181	22.78	24.93	6040217
KAF1629419	211	23.88	26.04	6040217
KAF1629420	210	24.07	26.42	6040217
KAF1629421	417	25.23	27.78	6040217
KAF1629422	385	24.12	27.04	6040217
KAF1629423	135	21.65	23.72	6040217
KAF1629424	620	23.08	25.53	6040217
KAF1629425	435	24.95	27.84	6040217
KAF1629426	190	23.24	24.89	6040217
KAF1629427	430	22.99	24.95	6040217
KAF1629428	721	23.5	25.28	6040217
KAF1629429	247	22.6	24	6040217
KAF1629430	322	28.55	31.37	6040217
KAF1629431	131	24.85	27.67	6040217
KAF1629432	450	22.51	24.48	6040217
KAF1629433	443	20.15	20.27	6040217
KAF1629434	1121	23.02	24.66	6040217
KAF1629435	567	23.49	25.52	6040217
KAF1629436	212	23.87	27.29	6040217
KAF1629437	357	23.36	24.88	6040217
KAF1629438	296	24.28	26.66	6040217
KAF1629439	140	22.57	24.81	6040217
KAF1629440	196	23.88	25.45	6040217
KAF1629441	849	23.39	25.75	6040217
KAF1629442	476	22.67	24.37	6040217
KAF1629443	361	26.73	30.21	6040217
KAF1629444	246	24.07	26.88	6040217
KAF1629445	1927	21.74	23.35	6040217
KAF1629446	814	23.45	25.77	6040217
KAF1629447	416	24.69	27.38	6040217
KAF1629448	92	25.1	25.77	6040217
KAF1629449	628	22.39	23.93	6040217
KAF1629450	570	23.15	25.37	6040217
KAF1629451	124	19.08	20.59	6040217
KAF1629452	862	23.93	26.46	6040217
KAF1629453	1184	23.59	25.17	6040217
KAF1629454	1920	23.68	26.02	6040217
KAF1629455	588	23.43	23.95	6040217
KAF1629456	342	26.41	29.71	6040217
KAF1629457	230	23.06	24.93	6040217
KAF1629458	406	22.83	24.93	6040217
KAF1629459	355	24.82	27.29	6040217
KAF1629460	611	25.22	28.35	6040217
KAF1629461	621	24.04	26.67	6040217
KAF1629462	224	23.9	25.87	6040217
KAF1629463	217	25.32	28.21	6040217
KAF1629464	182	24.91	27.76	6040217
KAF1629465	737	23.18	25.32	6040217
KAF1629466	166	21.58	23.42	6040217
KAF1629467	662	23.93	26.45	6040217
KAF1629468	501	22.19	23.91	6040217
KAF1629469	647	22.55	24.72	6040217
KAF1629470	800	23.02	25.21	6040217
KAF1629471	373	24.37	27.09	6040217
KAF1629472	394	24.64	26.91	6040217
KAF1629473	473	24.17	26.73	6040217
KAF1629474	376	23.56	26.14	6040217
KAF1629475	313	25.14	27.2	6040217
KAF1629476	505	23.16	23.94	6040217
KAF1629477	120	24.84	27.97	6040217
KAF1629478	139	23.68	25.23	6040217
KAF1629479	183	20.28	21.39	6040217
KAF1629480	115	22.87	23.48	6040217
KAF1629481	1012	22.43	24.91	6040217
KAF1629482	68	19.69	19.88	6040217
KAF1629484	261	23.99	25.83	6040217
KAF1629485	366	24.89	27.81	6040217
KAF1629486	89	24.69	26.77	6040217
KAF1629487	262	24.3	25.95	6040217
KAF1629488	91	22.46	25.01	6040217
KAF1629489	248	23.76	25.91	6040217
KAF1629490	1013	22.18	23.66	6040217
KAF1629491	204	21.74	23.56	6040217
KAF1629492	260	25.04	27.84	6040217
KAF1629493	258	25.21	27.1	6040217
KAF1629494	533	23.57	26.38	6040217
KAF1629495	492	25.08	28.46	6040217
KAF1629496	609	25.53	27.59	6040217
KAF1629508	667	22.57	24.96	6040217
KAF1629509	306	24.13	26.05	6040217
KAF1629510	97	19.97	20.68	6040217
KAF1629511	404	23.78	25.82	6040217
KAF1629512	1355	22.52	24.12	6040217
KAF1629513	334	22.16	24.11	6040217
KAF1629514	248	23.01	25.95	6040217
KAF1629515	451	24.4	26.26	6040217
KAF1629516	485	23.31	24.17	6040217
KAF1629517	575	23.91	26.18	6040217
KAF1629518	1036	24.49	26.71	6040217
KAF1629519	213	24.12	26.69	6040217
KAF1629520	351	22.7	25.32	6040217
KAF1629521	869	23.62	25.74	6040217
KAF1629522	416	22.99	24.72	6040217
KAF1629523	1268	22.55	24.17	6040217
KAF1629524	1864	22.89	24.5	6040217
KAF1629538	229	26.16	28.8	6040217
KAF1629539	384	23.32	25.85	6040217
KAF1629540	350	21.87	23.43	6040217
KAF1629541	386	23.55	25.69	6040217
KAF1629542	396	24.57	26.55	6040217
KAF1629543	68	25.66	28.02	6040217
KAF1629544	261	24.91	26.88	6040217
KAF1629545	573	22.29	23.63	6040217
KAF1629546	131	23.51	25.49	6040217
KAF1629547	710	23.59	25.62	6040217
KAF1629548	172	25.03	27.58	6040217
KAF1629549	519	22.55	24.35	6040217
KAF1629550	122	25.33	27.21	6040217
KAF1629551	247	24.61	27.37	6040217
KAF1629552	209	24.11	26.89	6040217
KAF1629553	688	23.39	25.51	6040217
KAF1629554	648	23.3	24.71	6040217
KAF1629555	408	23.81	26.08	6040217
KAF1629556	806	21.25	22.8	6040217
KAF1629557	870	21.24	22.91	6040217
KAF1629558	883	23.85	26.31	6040217
KAF1629559	97	26.62	28.52	6040217
KAF1629560	2843	20.89	22.29	6040217
KAF1629561	189	25.57	28.78	6040217
KAF1629562	438	23.15	25.69	6040217
KAF1629563	97	23.2	26.38	6040217
KAF1629566	305	24.58	26.83	6040217
KAF1629567	363	23.53	25.88	6040217
KAF1629568	349	23.87	26.01	6040217
KAF1629569	681	23.44	25.57	6040217
KAF1629570	1659	22.47	24.86	6040217
KAF1629571	269	23.59	25.8	6040217
KAF1629572	102	24.46	27.25	6040217
KAF1629573	367	25.78	28.08	6040217
KAF1629574	452	22.72	24.27	6040217
KAF1629575	338	24.03	25.89	6040217
KAF1629576	433	23.32	25.53	6040217
KAF1629577	546	22.84	25.05	6040217
KAF1629578	403	25.1	27.54	6040217
KAF1629579	199	21.82	24.18	6040217
KAF1629580	433	24.48	27.14	6040217
KAF1629581	229	23.35	24.86	6040217
KAF1629582	417	27.55	29.99	6040217
KAF1629583	535	23.44	25.35	6040217
KAF1629584	202	23.6	25.83	6040217
KAF1629585	360	25.44	27.77	6040217
KAF1629586	371	25.91	28.1	6040217
KAF1629587	306	22.83	25.15	6040217
KAF1629588	603	23.81	25.92	6040217
KAF1629589	890	24.32	26.93	6040217
KAF1629590	133	24.34	26.8	6040217
KAF1629591	357	24.1	26.61	6040217
KAF1629592	375	25.53	28.1	6040217
KAF1629593	758	22.41	23.98	6040217
KAF1629594	480	24.13	26.24	6040217
KAF1629595	111	23.04	23.34	6040217
KAF1629596	476	23.26	25.47	6040217
KAF1629598	387	25.67	29.01	6040217
KAF1629599	451	24.14	26.67	6040217
KAF1629600	424	23.6	25.53	6040217
KAF1629601	552	21.41	22.88	6040217
KAF1629602	770	25.2	27.57	6040217
KAF1629603	184	23.56	26.49	6040217
KAF1629604	630	21.75	22.94	6040217
KAF1629605	615	25.06	27.51	6040217
KAF1629606	435	22.75	24.86	6040217
KAF1629607	363	21.7	23.06	6040217
KAF1629608	560	24.14	26.46	6040217
KAF1629609	157	26.06	29.32	6040217
KAF1629610	496	24.91	27.37	6040217
KAF1629611	486	22.01	23.13	6040217
KAF1629612	326	23.75	24.39	6040217
KAF1629613	1464	20.91	22.16	6040217
KAF1629614	353	23.79	25.15	6040217
KAF1629615	322	23.42	26.01	6040217
KAF1629616	266	23	25.33	6040217
KAF1629617	674	22.48	24.34	6040217
KAF1629620	1090	24.41	27.35	6040217
KAF1629621	672	22.67	25.15	6040217
KAF1629622	702	24.37	27.67	6040217
KAF1629623	303	22.31	23.67	6040217
KAF1629624	284	23.5	26.12	6040217
KAF1629638	218	23.53	25.87	6040217
KAF1629639	582	22.82	23.67	6040217
KAF1629640	543	22.8	25.37	6040217
KAF1629641	703	23.44	25.65	6040217
KAF1629642	795	23.47	26.32	6040217
KAF1629643	194	19.77	21.24	6040217
KAF1629644	1427	20.92	22.1	6040217
KAF1629645	284	24.49	27.05	6040217
KAF1629646	249	21.03	22.29	6040217
KAF1629647	350	24.18	26.11	6040217
KAF1629648	140	21.83	24.56	6040217
KAF1629649	165	23.53	25.8	6040217
KAF1629650	217	26.26	28.37	6040217
KAF1629651	553	22.47	24.22	6040217
KAF1629652	194	26.47	29.94	6040217
KAF1629653	327	22.82	24.88	6040217
KAF1629654	86	22.7	23.82	6040217
KAF1629655	229	24.61	27.1	6040217
KAF1629656	103	21.51	23.38	6040217
KAF1629657	167	21.57	23.12	6040217
KAF1629658	713	23.51	25.55	6040217
KAF1629659	185	25.36	26.82	6040217
KAF1629660	413	25.36	27.78	6040217
