Protein.ID	protein_ZT0	protein_ZT4	protein_ZT8	protein_ZT12	protein_ZT16	protein_ZT20	protein_ZT24	protein_ZT28	protein_ZT32	protein_ZT36	protein_ZT40	protein_ZT44	protein_ZT48	protein_ZT52	protein_ZT56	protein_ZT60	protein_ZT64	protein_ZT68	protein_ZT72	protein_ZT76	protein_ZT80	protein_ZT84	protein_ZT88	protein_ZT92	protein_ZT96	protein_ZT100	protein_ZT104	protein_ZT108	protein_ZT112	protein_ZT116	protein_mean.level	protein_max.level	protein_rhythm.pvalue	protein.length	aa.synthesis.average.cost	Mass	Uniprot.ID	RNA_LD03	RNA_LD03	RNA_LD03	RNA_LD06	RNA_LD06	RNA_LD06	RNA_LD09	RNA_LD09	RNA_LD09	RNA_LD12	RNA_LD12	RNA_LD12	RNA_LD15	RNA_LD15	RNA_LD15	RNA_LD18	RNA_LD18	RNA_LD18	RNA_LD21	RNA_LD21	RNA_LD21	RNA_LD24	RNA_LD24	RNA_LD24	RNA_mean.level	RNA_max.level	RNA_rhythm.pvalue_original	RNA_rhythm.pvalue_Brown
Ot13g01060	2514389.994	2457254.019	2937016.019	3098568.34	2914960.622	2850406.455	2608769.555	2708740.674	2421639.692	3075738.667	2733597.646	3483891.948	1972979	3045942.036	2425978.395	3484986.236	2725128.72	2880983.607	2037947.735	2468792.63	2456012.927	2460656.205	3002039.031	2963301.423	2840545.713	2849569.469	2571172.2	2069370.905	2254203.591	2639811.805	2698479.84196667	3484986.236	0.402728830976944	386	19.2	41.884	NA	7.241663215	7.089714059	6.946493314	7.186709719	7.311501272	7.514716403	7.73543118	7.767139664	8.070492654	7.099392696	6.820024753	7.262782507	7.058131805	6.977957379	6.821292134	8.223701473	8.537467923	8.348548253	8.340384658	8.596015165	8.601159185	7.529759556	7.313405893	7.508443331	7.579263674625	8.601159185	0.0590511408229376	0.0590511408229376
Ot13g01170	843932.3826	823149.6617	1002271.218	987046.707	1045592.602	933640.7004	887990.1448	964325.2218	870969.563	1044000.354	841649.0813	939913.8088	660492.78	956266.3337	846305.8951	1072763.597	867034.5037	871553.9474	699575.7658	864647.4597	824681.6586	1006566.343	1068362.083	987302.7494	877332.5397	917916.077	913988.8921	730367.0508	837282.3405	983117.2234	905667.956176667	1072763.597	0.0775744811889331	219	20.45	24.571	NA	6.759758927	7.001779493	6.86349715	6.018134365	5.951731764	5.678621554	5.264192246	5.925979909	5.435425322	7.164331153	6.481465456	6.138214038	7.990831204	8.110948577	7.830297481	8.427633048	8.307956772	8.09128857	8.344730666	8.536667898	8.775485108	7.65471696	7.666081453	7.729347213	7.17287984695833	8.775485108	0.00301064367913462	0.00301064367913462
Ot13g01910	244214.3456	215790.9114	335062.2044	320645.2018	288008.5501	319152.9674	185319.8372	210247.1899	263760.575	265959.5905	271734.1127	355894.8302	196664.1671	242456.8588	255147.5301	355022.9184	216138.0707	219518.0215	174010.0124	254555.1521	206820.8906	223991.1233	288538.0558	234841.6879	211224.318	213443.9708	240208.6673	168004.0056	202087.9113	179960.8753	245280.81844	355894.8302	0.128307193966265	323	19.05	34.967	NA	7.436216907	7.591094363	7.506348276	7.478600828	7.62501019	7.803311489	6.688833712	6.742054346	6.965271752	6.530852725	6.717632572	6.863168946	6.861615357	6.809513637	6.749946329	7.275542405	7.801951702	7.878959755	7.731249157	8.377101256	8.606482627	7.730451003	7.730932365	7.856326257	7.38993616483333	8.606482627	0.00362490202883088	0.00362490202883088
Ot13g02030	1522063.057	1227013.676	1328840.895	1478852.517	1368360.825	1630508.894	1239930.38	1551567.297	1312472.926	1870080.898	1221912.267	1606428.096	1246559.13	1141235.124	1484107.366	1530850.176	1477445.176	1507370.858	1356338.642	1507085.335	1477405.177	1756172.249	1535811.373	1948540.351	1620822.732	1470788.496	1588894.934	1444679.047	1338683.012	1455685.91	1474883.56053333	1948540.351	0.486213386440592	625	19.51	67.632	NA	7.639800323	7.847426225	7.938720646	7.604384472	7.776578339	7.822697379	7.979049376	8.020269669	8.268314512	7.153816378	7.090019118	7.154152265	7.303309935	7.380317102	7.263396754	7.469886465	7.472228325	7.3272506765	7.364277475	7.365091155	7.467879585	7.583491296	7.790458452	7.812126753	7.5789559448125	8.268314512	0.012457641219536	0.012457641219536
Ot13g03000	445777.4561	274583.1443	316927.123	297678.944	351031.1044	384713.0302	379913.0284	356426.5105	296622.8408	453102.0227	455187.2108	314120.2357	303248.3449	28305.60219	423007.9187	77639.48001	319064.6633	335378.2252	296653.7058	321748.953	276743.5308	438020.372	230214.5356	351019.3958	379180.3898	229083.1467	323280.6106	399960.877	291488.8707	232352.9284	319415.806713333	455187.2108	0.781303079966863	171	18.08	18.57	NA	7.504556984	7.73843763	7.701924549	7.666792177	7.772105335	7.822520877	7.890900962	8.104812386	8.379170554	7.318514456	7.67132739	7.785554056	6.150049295	6.104601883	6.395234246	5.786247371	5.979003445	6.282564813	6.389310753	6.365758493	6.264672566	7.199979556	7.160121488	7.185426034	7.10914947079167	8.379170554	9.31855129788377e-07	9.31855129788377e-07
Ot14g00030	75418.77117	88602.98665	90815.65356	78103.4044	86259.47011	86302.54158	132566.6279	112599.7837	77593.26178	99257.31622	97375.12086	67145.41212	102300.2947	117956.7813	82193.16199	93924.8026	88593.15418	75501.88391	89521.80091	118225.3922	81984.31761	92235.14669	104345.9236	91408.52084	102407.1767	124646.3202	74192.75988	101024.1889	88429.07439	68014.01719	92964.8355946667	132566.6279	0.252231073370933	213	18.57	22.745	NA	6.811889708	6.686404572	6.724086849	5.500508281	5.133356992	5.362660881	7.10140317	NA	7.484411821	7.083952876	7.070010234	7.330004716	7.108316487	7.086034819	7.15468018	7.114158629	7.370373263	7.671267897	7.168726954	7.375317314	7.461717273	7.57540109	7.594199839	7.798230203	6.98987452382609	7.798230203	0.22459380463545	0.22459380463545
Ot14g00360	436114.7213	352179.2391	362108.4377	435406.8307	392320.613	419807.9884	386767.7719	464416.422	413179.6614	468193.3923	400155.2726	533722.6583	389319.4551	443129.2024	346293.4542	420490.8093	380172.0432	365390.0791	387215.5693	339971.1577	356257.0034	427828.4427	485701.3139	458820.7645	427818.2387	422555.6403	384072.7372	359333.5145	357234.109	353171.4941	405638.26791	533722.6583	0.608336499558839	406	19.65	45.245	NA	5.835908566	5.490366004	5.365256774	4.771918525	5.102475103	4.995589504	5.693935617	5.600313208	6.20597953	5.19554178	5.562751438	6.229875425	5.377538678	5.523653965	5.159782423	7.96612714	8.503497647	8.472337077	8.869757346	8.701426996	8.966375118	8.114849583	7.353088329	7.37783796	6.51817432233333	8.966375118	0.00185179215589403	2.86662044939544e-07
Ot14g00540	3147173.768	2677441.128	3744581.147	2899694.487	3946461.984	3258085.546	3428162.819	3067199.083	2933141.602	3075453.37	3133099.27	3878476.216	2627569.918	2984659.911	2966402.893	2826147.469	2471683.532	2407422.347	2235168.737	2856329.845	2567258.872	3527021.144	3096655.218	3152417.3	3030581.898	2313771.813	2753810.079	2576688.901	2276041.784	1841503.322	2923336.84676667	3946461.984	0.85618314294583	384	20.28	43.288	NA	7.051735697	6.234055444	6.288424143	5.662937234	5.163542624	4.882423989	6.61195396	5.43942967	5.747180463	7.844455345	7.832611022	7.812195088	7.751045884	7.683086353	7.843914217	8.231579267	7.783367999	7.762280603	8.078662741	7.854234479	7.745135276	8.187850189	7.81771479	8.065514181	7.14063877741667	8.231579267	0.114804268364267	0.114804268364267
Ot14g00710	1630732.619	1395606.556	1716467.22	1817640.187	1882299.174	1859282.861	1609875.219	1632875.879	1635689.932	2002096.533	1696091.207	1989997.241	1551973.179	1808224.052	1483200.537	1732642.951	1683950.194	1548532.316	1548529.382	1414572.679	1561471.884	1660482.55	1952403.282	1774399.961	1579930.17	1412418.081	1645443.016	1710337.43	1627670.399	1618076.558	1672763.77496667	2002096.533	0.00172384035784372	270	17.83	28.236	NA	7.229700283	7.063523462	7.173530954	7.343215894	7.0514570995	7.273685687	6.41392287	5.66708107	5.467224616	7.532424026	7.716158246	7.717400379	7.783940797	7.427755779	7.458636764	7.749313552	7.46026218	7.404571058	7.622901801	7.691760531	7.846423562	7.598188836	7.221392475	7.165627083	7.25333745852083	7.846423562	0.0159379699937251	0.0159379699937251
Ot14g00870	54095.4136	43768.57997	46535.01991	65249.69078	50835.0508	56449.48923	42085.44553	45070.53729	57505.13217	52204.05169	51535.78141	56596.45362	43545.23912	58859.20503	41201.41305	55813.20717	39870.62	48819.28616	42011.12087	55022.77618	47423.59578	54213.31901	40719.82712	68619.26074	38703.3019	8396.042563	47019.07327	42090.62644	50093.36601	5183.724372	46984.5216928333	68619.26074	0.674270631888767	397	19.5	43.783	NA	7.745036559	8.268280619	8.271223894	7.447796267	8.107101534	8.446815641	7.380254151	7.897357059	8.317028539	5.399238231	5.531047064	5.818630642	5.427397717	4.663247398	5.01260926	6.071165288	5.704934281	5.773753497	7.220623934	7.361770709	7.341896297	7.748142797	7.794448155	7.973143148	6.946789278375	8.446815641	6.5439981699626e-07	6.5439981699626e-07
Ot14g01140	1576960.497	1597894.308	1748698.368	1774056.718	1828245.896	1833236.922	1667781.682	1742905.663	1561161.701	1915928.724	1813512.132	1872137.424	1353740.923	1425921.742	1522665.302	2050361.43	1792101.114	1742521.314	1514749.579	1545348.4	1570373.877	1738774.231	2094132.856	1738977.894	1647073.588	1291912.136	1730431.54	1549063.112	1582612.898	1381085.792	1673478.92543333	2094132.856	0.00353830187359066	628	19.31	67.805	NA	7.629429297	7.500793509	7.977665489	7.665375521	8.211896115	8.437052955	8.533395999	8.556500266	9.466921045	8.314632693	8.271654206	9.160823703	8.096682054	7.969949474	8.032187238	7.546672286	7.629105632	7.822689094	7.638767157	7.702844273	7.430433285	7.557819883	7.518545114	7.859255888	8.02212884066667	9.466921045	0.00395144132271946	0.00395144132271946
Ot14g01170	3284368.183	3251615.232	3892707.639	3958818.004	3619791.956	3356340.139	3562907.005	3531402.924	4008951.831	3979170.87	3479388.962	4048374.768	3344520.929	4206552.47	3369894.572	4198492.248	3432695.963	3461652.705	2998201.606	3477347.925	3306408.758	3373535.935	3845775.671	3708393.234	3544049.516	4127311.86	3327266.322	2805781.46	2881046.785	3158170.495	3551364.53223333	4206552.47	0.576569806892333	227	18.3	23.623	NA	7.887371144	7.742782661	7.771819519	7.618854968	7.514305014	7.631858403	6.71522792	7.192004739	6.744756289	8.443681779	7.725024671	7.49362315	8.731698213	8.553660024	8.712697747	8.654522341	8.457191254	8.386958127	8.060796482	7.702908171	7.767176892	8.13517096	7.780465582	7.867903185	7.88718580145833	8.731698213	0.000793013905333304	0.000793013905333304
Ot14g01890	10486920.8	9837976.245	14570537.13	14956020.3	14112916.81	13118587.86	10039552.39	13181727.5	13429420.45	16039199.28	12391579.15	14810726.96	9144745.696	9185622.223	11985391.59	11520864.32	11104684.39	11168356.24	8800114.689	11215893.73	12256640.79	12399057.35	11219072.57	12561420.21	10340577.2	10854400.78	12645555.26	11173042.37	10641627.08	10825864.1	11867269.8487667	16039199.28	0.00230104841624634	372	18.37	39.063	NA	7.2514251	7.040193847	7.09022911	7.355448422	7.019291026	7.178007579	7.99342041	7.818930732	8.472341737	7.658000817	7.755698231	7.926777763	7.58572885	7.690479574	7.782069168	7.296747683	7.440825098	7.515649852	7.264804433	7.310102084	7.570787078	7.194115831	7.018616812	7.093105589	7.47178320108333	8.472341737	0.00492327919741215	0.00492327919741215
Ot14g02150	637048.7486	626411.8624	705925.0865	710907.6882	600416.5519	622046.4542	598861.8163	734651.1936	581041.1463	677940.4248	636074.7723	664229.195	541212.4202	593736.8818	567297.9689	759488.4955	644055.7133	585021.8817	544909.7596	587179.2526	597765.1925	582368.9608	756733.9227	710281.848	619716.0133	815702.5746	633980.9143	560948.1529	586797.9609	699513.5743	639408.880933333	815702.5746	0.599003498173184	1006	19.19	110.426	NA	7.808803677	7.706977784	7.737636937	6.864711812	6.983768124	7.205754741	6.552050164	7.095272194	7.52101256	7.153267495	6.564151427	6.923038666	7.638758134	7.753385601	7.780642666	7.799672301	8.035733627	8.091000156	7.988111774	8.518204795	8.338478214	7.952324519	8.000037673	8.040069505	7.58553602275	8.518204795	7.60519196182855e-07	7.60519196182855e-07
Ot14g02290	950253.2606	778269.8976	1033191.724	1042914.177	1124320.51	1149519.97	858601.1837	1003570.647	1022374.414	1104514.733	1034007.699	1308594.935	708190.6268	1073296.563	1023710.718	1096234.08	1016798.713	960516.7501	641788.322	778452.8037	779355.8534	890055.4196	1087681.143	1156820.53	966768.3243	902675.2776	915680.1961	655379.5307	826271.6209	777118.7603	955564.279446667	1308594.935	0.223821686156049	195	19.91	21.683	NA	8.355282034	8.10435838	8.027578153	8.114655663	7.949247783	7.73641068	7.020979263	6.573708433	6.641455683	6.943978724	6.390141497	6.193928584	7.50109454	7.505827834	7.345034527	7.765271472	7.600422768	7.293628226	7.579397838	7.225998721	7.198178592	7.883412882	8.2096097705	7.857884129	7.45906192402083	8.355282034	0.00393916879252284	0.00393916879252284
Ot14g02420	15710341.25	16117579.86	24051008.42	25940698.65	26118835.44	22739391.45	16583521.57	21152171.16	20731638.67	30792977.93	20965468.69	26384347.52	14401698.36	17486163.75	20805091.06	27923551.13	20757876.49	22007467.55	14806000.14	18146247.38	20960470.34	23617502.54	26349981.07	22518571.86	18201095.35	18630731.55	23064400.38	20132532.41	19505981.72	19935227.55	21217952.3746667	30792977.93	6.91707617391682e-07	525	19.76	57.469	NA	6.517582097	6.448283639	6.37513086	6.277499323	6.14715781	6.283871881	7.363230747	6.885125168	6.645429109	8.177693179	8.100265794	8.019899898	7.991456066	8.386736216	8.042029347	8.185677678	8.365403004	8.094772748	7.736576134	8.140783747	8.275370223	7.171112705	7.220102589	7.23380388	7.42020807675	8.386736216	1.72120993972738e-06	1.72120993972738e-06
Ot15g00060	67956.33836	45437.33314	56059.028	74509.61541	77732.19108	83721.62378	77590.7205	58887.9693	56878.50492	55337.55977	59353.4036	67895.69594	49493.76432	67365.30668	45682.13602	107861.8825	70644.68022	78688.61113	58346.00072	52881.40468	64218.50962	64868.09739	85080.17572	75622.50006	84247.67365	96868.84467	52634.30432	61014.83108	70363.65568	87853.47288	68503.1945046667	107861.8825	0.00522143183119696	377	19.03	41.606	NA	7.485310606	7.623255998	8.014479981	7.432363001	7.630121475	7.33082028	7.67513996	7.25480483	6.758897862	8.065548704	7.673048465	7.053434424	8.058552338	7.572841329	7.242182983	7.788542394	7.507125846	7.054756227	7.810858311	7.482297075	7.973503261	7.627287215	7.475620529	7.808868801	7.558319245625	8.065548704	0.401972602430997	0.401972602430997
Ot15g00280	4890483.643	4223323.1	5126856.087	4918815.289	4663915.089	4969082.556	4005498.193	4902091.03	3569592.541	5740254.412	4825969.017	5699001.606	3779490.465	4154030.893	4364589.429	5423970.173	5254043.21	5190310.274	4413034.019	4476520.074	3854272.321	5300891.03	6758426.269	5410251.628	5104806.208	4308017.011	4426527.792	4017075.654	4126903.684	4409463.117	4743583.52713333	6758426.269	0.0268133600537713	1868	18.53	201.851	NA	8.519756854	8.295710859	8.332981996	9.421817125	9.296883804	9.211186824	7.546736157	7.366575387	7.646357827	6.306881236	7.795227242	5.81791201	2.064868726	2.040339153	2.2094971185	1.396578868	1.552869042	1.8383228295	2.357249252	1.771227043	0.969117957000001	5.654831818	5.651823875	5.501126056	5.35691162745833	9.421817125	0.00266325250949817	0.00266325250949817
Ot15g00390	167785.0573	360931.2293	262188.2856	138677.5164	148119.3942	146846.7186	208667.4392	333801.6483	310802.3989	236733.0899	122561.1628	145741.8419	153528.9544	462244.2247	315358.2168	176523.424	151990.1988	140314.5659	136785.6036	352729.9369	286386.059	207340.8006	143260.3596	112324.1616	168465.6782	246527.6301	294685.0133	172762.4925	148073.6268	85022.1477	211239.295896667	462244.2247	1.41999230022026e-06	653	18.88	71.413	NA	7.20800134	7.007230229	7.028857925	7.155880547	7.524467312	7.414165023	7.761719131	7.867846836	7.71210582	6.75271523	7.408801835	7.330744248	4.270723122	3.580567669	3.785122604	3.298917983	2.870767856	3.31412913	5.569801598	4.701777053	4.87268994	7.183890669	6.585312028	6.686259661	6.037187282875	7.867846836	0.0102794781977603	0.0102794781977603
Ot15g00510	2600195.876	2068675.367	2515237.882	1589434.857	2643684.098	1968675.6	2563840.704	2023585.643	2084208.689	2851594.554	2279554.981	2646393.803	2366976.32	374470.5393	2075386.477	702781.4365	2213498.085	2152301.928	2339184.073	1936006.403	1553255.255	2227814.456	2134619.963	2519148.062	2022077.926	2195937.807	1545404.604	2680980.913	1634402.039	1819175.988	2077616.81096	2851594.554	0.417306565039332	389	16.02	40.508	NA	6.119271578	5.662398879	5.810013817	6.776978032	6.579380606	6.587133008	7.646612734	NA	7.905268085	7.866841008	8.441912026	NA	5.847037216	5.802292467	5.5762530745	4.175916279	NA	4.843260697	6.471204981	6.881433049	6.6050469485	6.107134663	6.349706513	6.35768199	6.40060845957143	8.441912026	9.82864549518132e-07	9.82864549518132e-07
Ot15g00830	3517768.239	3266514.295	3551826.582	3945938.721	4047778.478	4017084.892	3517592.578	3515246.836	3442185.536	4254369.505	3825541.123	4191641.296	2837132.169	3162343.155	3707621.444	4194428.676	3797758.768	3763503.422	2933254.37	3476955.767	3512619.279	3805781.182	3971867.953	3962479.411	3560829.162	2709905.79	3409780.523	3187975.157	3794803.464	2837536.29	3590668.8021	4254369.505	6.48578514360014e-05	466	19.68	50.074	NA	8.014934545	7.545515194	8.192520829	7.817477246	7.637766287	8.274063206	7.513184371	8.709988705	8.766478133	7.21385358	7.635489427	8.022120325	7.268784478	7.388115274	7.768365857	7.564029201	7.749603152	8.038158652	7.475120734	7.397105137	8.739723386	7.601857011	7.134026452	7.768059777	7.801514206625	8.766478133	0.341715850102287	0.341715850102287
Ot15g00900	2890459.472	2881542.964	3754819.435	3503680.354	3460667.983	3793763.305	3027596.342	3667880.765	3438578	4322201.833	3389259.014	4327033.829	2622118.049	3390607.822	3555657.143	3832429.442	3263035.794	3517359.071	2523231.438	3424453.033	3333771.373	3943731.936	4110060.702	3766144.278	3113787.502	2863346.865	3839030.12	3423891.945	3374476.985	3215000.241	3452320.56783333	4327033.829	0.00369932754899422	372	19.31	39.497	NA	5.605540157	5.081984919	5.043829427	5.335668081	4.472953718	4.425777666	8.927924128	NA	8.25456864	7.577697248	7.562165433	7.428109261	6.562516248	6.523336448	6.310976827	6.955071748	6.541672856	6.37323859	6.872424056	6.864970537	6.808283399	6.411831157	6.120192657	6.11816935	6.44256098047826	8.927924128	0.003452335450062	0.003452335450062
Ot15g01180	557681.4056	991927.2941	1026821.435	896988.0209	859842.7886	670747.7526	554262.5605	992902.2904	992842.6112	960901.2674	720909.4329	1035361.866	493759.2043	877586.7654	1018413.574	1118786.751	804105.7017	780952.9073	454308.2324	802513.8553	909477.1806	850914.0528	1008892.858	832533.2427	647392.9216	532906.4931	1103225.444	607866.1608	730052.661	355047.3067	806330.801263333	1118786.751	8.53394480965763e-05	147	21.31	16.494	NA	7.913770579	7.799413985	8.014248747	8.004491245	8.168740593	8.084807864	8.2292095	8.406824531	8.603270982	7.405523951	7.606973632	7.699873661	7.323280899	6.995814031	7.179200787	7.114621134	7.094913309	7.161204009	7.229630863	7.081597152	7.051050299	7.502017849	7.54306067	7.613981169	7.617813393375	8.603270982	0.00333247944665074	0.00333247944665074
Ot15g01470	67124.41548	45904.7264	68455.21999	42795.83879	60046.21775	40830.64491	55438.34385	59128.0728	93396.1644	62561.35976	72324.84316	62413.92851	61204.02705	88694.72689	94987.96601	62960.0996	75835.64346	45617.10325	93095.68713	117049.5233	111801.3262	82888.53449	58969.91676	54268.34984	64065.31677	70084.51354	57777.99502	80646.9833	73821.5445	100846.8591	70834.5297336667	117049.5233	0.15202357609454	489	18.46	51.317	NA	8.246429565	9.028808819	9.004166473	7.142211495	8.185620765	8.168297743	6.491003103	7.212604548	7.249619868	5.446577581	5.509090943	5.589037594	2.618404828	2.562754008	2.57091075	2.719896751	3.217089317	2.848540818	6.823063697	6.897474083	6.812047727	8.103766694	8.661179365	8.595407601	6.237666839	9.028808819	0.0298623957874811	0.0298623957874811
Ot15g01930	252861.2949	284005.7529	427108.9105	270883.334	378520.2364	314006.0252	434187.3271	329475.723	299531.1084	446030.3265	337484.295	381256.553	287369.0609	203887.5554	282213.183	264108.0942	251717.9426	305977.4413	282390.8952	339785.5752	288807.8883	325070.854	279364.2119	294761.6435	345985.6695	334881.7076	296040.9376	258723.3101	257079.9452	323032.8963	312551.656623333	446030.3265	0.545428956914218	187	18.76	20.237	NA	7.841979405	7.66482535	7.959530981	7.864769339	7.500270651	7.633767295	8.729132177	8.797536549	9.410928673	7.819454817	8.043664528	8.920812515	7.47662159	7.626957526	7.727747645	7.710401049	7.891441588	7.980444309	7.614399641	7.949348492	8.235440627	7.672250463	7.84139979	8.057407305	7.998772179375	9.410928673	0.77426216515286	0.77426216515286
